Gene = Srp9
index = 1026
Annotated 5SS: [ 226 4003]
Annotated 3SS: [3933 6585]
SMsplice 5SS: [226]
SMsplice 3SS: [6585]
top_k =  100
Partition function (log Z): -7.938380825508933

Sorted 5' Splice Sites (High to Low Probability):
Position 226: 0.9976512918799518
Position 840: 0.36530465796478734
Position 806: 0.12517094843135845
Position 3934: 0.04072855941408625
Position 7329: 0.02749329636273853
Position 2245: 0.022811307483314936
Position 1842: 0.010848450298986307
Position 1740: 0.006397576819277037
Position 1731: 0.006136576964718027
Position 467: 0.005958769899137464
Position 594: 0.004659702229150139
Position 1261: 9.146424846934436e-05
Position 519: 2.3686147173912607e-05
Position 845: 1.9173470787601382e-05
Position 230: 7.348875803650328e-07
Position 29: 2.2889897410527955e-07
Position 180: 1.5776788682402398e-07
Position 315: 9.610029539817996e-08
Position 19: 4.958742182543732e-08
Position 111: 4.281600198889111e-08
Position 162: 3.8983869880954395e-08
Position 359: 1.084219983689666e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 6585: 0.3620223472247677
Position 712: 0.24912504660188836
Position 2285: 0.16910320917528998
Position 6214: 0.15106877477085937
Position 747: 0.14847120526933233
Position 1594: 0.1364455385661495
Position 7185: 0.05421951024923699
Position 3784: 0.0511630228576371
Position 6135: 0.040697786416745804
Position 7445: 0.02749329636273853
Position 773: 0.02668718794627231
Position 531: 0.023312622243102668
Position 559: 0.020244583892214812
Position 5264: 0.018941598000079655
Position 677: 0.01790231600226618
Position 648: 0.017258906133036798
Position 4477: 0.015087918356829462
Position 2102: 0.014885382530333936
Position 2132: 0.01130426155043989
Position 4142: 0.011263073446922334
Position 3933: 0.009862561594632169
Position 2355: 0.009764301697066947
Position 2167: 0.008942208625922706
Position 1812: 0.004806149396805603
Position 3037: 0.002365060123691061
Position 423: 0.0020497828227007573
Position 770: 0.0019824575210211034
Position 2687: 0.0018952594209428754
Position 353: 0.0008708630065420628
Position 295: 0.0007562357292177749
Position 828: 0.0006381528754436185
Position 302: 0.000570484039300163
Position 381: 0.0005179250225437236
Position 359: 0.0004507092705062171
Position 408: 0.0004360478853292422
Position 390: 0.00016477995571909557
Position 661: 0.00014004219593398868
Position 759: 0.00011176301832030891
Position 384: 0.0001094187543215477
Position 536: 4.459039255835754e-05
Position 1140: 3.272920024993235e-05
Position 1165: 2.6725011004135055e-05
Position 1175: 1.8231276424344083e-05
Position 1242: 1.3778760790932866e-05
Position 487: 1.0322060560234911e-05
Position 371: 9.662104387996446e-06
Position 394: 5.138125937052327e-06
Position 367: 3.85401414670597e-06
