Gene = Qdpr
index = 878
Annotated 5SS: [  230  2661  5590  6800 10952 12394]
Annotated 3SS: [ 2567  5492  6658 10842 12309 15557]
SMsplice 5SS: [  827  2661  6800 10952 12394]
SMsplice 3SS: [ 2567  6658 10842 12309 15557]
top_k =  100
Partition function (log Z): -2.239304794211569

Sorted 5' Splice Sites (High to Low Probability):
Position 10952: 0.999852416230363
Position 2661: 0.9996514008365804
Position 6800: 0.987273638103569
Position 12394: 0.822290595497219
Position 827: 0.49921602549011546
Position 1131: 0.3239866897720569
Position 5590: 0.24563952010280637
Position 13178: 0.23467079232086635
Position 230: 0.23255765292825886
Position 15397: 0.1821743525235797
Position 1645: 0.1359321776421638
Position 3824: 0.1266173189478314
Position 355: 0.08485578694293133
Position 2144: 0.07336380991590244
Position 6115: 0.06307596805063513
Position 902: 0.043710563361024225
Position 9734: 0.04131704778731958
Position 11543: 0.03752221178942253
Position 8627: 0.03168416179748071
Position 13939: 0.027836578197880116
Position 4077: 0.022784482277804795
Position 10101: 0.020625226337271103
Position 161: 0.015698370671793922
Position 3197: 0.013616829663045338
Position 8584: 0.009795239321076368
Position 6184: 0.0074374146416217235
Position 12415: 0.006589242167564871
Position 12474: 0.005714827060957046
Position 169: 0.004755183490386059
Position 8777: 0.004553953707162512
Position 272: 0.0034436796881785977
Position 11752: 0.0031377582188448164
Position 11239: 0.003026873927764839
Position 310: 0.002212051043046726
Position 650: 0.002165216986138435
Position 1406: 0.002074144852619835
Position 3533: 0.0018858039401765479
Position 3651: 0.0018554324193854996
Position 85: 0.001795665569878075
Position 389: 0.001466449362874232
Position 337: 0.0012440530317975019
Position 800: 0.0012401771661876538
Position 455: 0.0010404197833941
Position 424: 0.0007352633287348374
Position 118: 0.000615357379200626
Position 107: 0.000591523758363065
Position 302: 0.0004741119291939459
Position 203: 0.00047210879843193553
Position 2782: 0.0003485991634182496
Position 11197: 0.0001606405465345977

Sorted 3' Splice Sites (High to Low Probability):
Position 10842: 0.9998524162303628
Position 6658: 0.9872736381035694
Position 2567: 0.9150462046063137
Position 15557: 0.799592004004562
Position 12309: 0.7624765731660795
Position 13036: 0.30996189645909317
Position 5492: 0.19585552199627568
Position 3716: 0.1266173189478314
Position 15191: 0.1233586382537353
Position 15282: 0.10196688799101433
Position 1593: 0.08990234891350654
Position 701: 0.07636671367179143
Position 2517: 0.07535503361556284
Position 1051: 0.07323966583024201
Position 1946: 0.06583957615738512
Position 11349: 0.058325929616733406
Position 5411: 0.049783998106530704
Position 1501: 0.04554295555264291
Position 12272: 0.043667778665912024
Position 8544: 0.04147940111855707
Position 9639: 0.04131704778731958
Position 5928: 0.035847834223121725
Position 1090: 0.03255612253378701
Position 12248: 0.03243539263747923
Position 14034: 0.03126588303171582
Position 13851: 0.02783657819788011
Position 12199: 0.023507364321298636
Position 1018: 0.023451886399838223
Position 3928: 0.0227844822778048
Position 10037: 0.020625226337271103
Position 5982: 0.018599363393007398
Position 5940: 0.016066185076127747
Position 3018: 0.013416952970313414
Position 2372: 0.009351337778034506
Position 1987: 0.007524233758517354
Position 732: 0.005684022323033205
Position 689: 0.0047410551130348715
Position 8741: 0.004553953707162517
Position 804: 0.004171589128900468
Position 11145: 0.0029232423794354184
Position 987: 0.0028464582607474267
Position 11633: 0.0023321862934788428
Position 12618: 0.001883403490379103
Position 3382: 0.001441586715104215
Position 3421: 0.0008826269272732152
Position 11665: 0.0008055719253659764
Position 3409: 0.0007078872973478907
Position 1247: 0.0006211969066251092
Position 3574: 0.0005550360697328
Position 12084: 0.0005202697216061863
Position 1619: 0.0004868731760142434
Position 816: 0.00033644795715249265
Position 2234: 0.0002474240000880464
Position 3326: 0.00015409935010392474
Position 11105: 0.00014942175804403586
Position 11033: 0.00011485033681998434
Position 2919: 0.00010019956181893594
Position 3170: 9.967713091298363e-05
Position 1289: 8.721767447004904e-05
Position 902: 6.281157809192534e-05
Position 772: 4.948383388164117e-05
Position 559: 2.9907846728356324e-05
Position 646: 2.7830708074294184e-05
Position 354: 2.7822682296161022e-05
Position 586: 2.630963640617447e-05
Position 777: 2.395324950648476e-05
