Gene = Mphosph9
index = 691
Annotated 5SS: [  187  3099  7128 12600 15268 21020 23799 29351 30418 35653 37127 41596
 42504 44339 60934 62656 65084 66051 67038 68005 69027]
Annotated 3SS: [ 2834  6973 12075 15140 20925 23694 28892 30261 35564 36910 41547 42438
 44236 60798 62476 64936 65929 66936 67756 68957 72853]
SMsplice 5SS: [  187  7128 11891 12154 12600 15268 21020 23799 30418 35653 37127 41596
 42504 44339 48727 58560 60934 65084 65743 66051 67038 68005 69027 72961
 73977]
SMsplice 3SS: [ 7017 11760 12075 12510 15140 20925 23651 30261 35564 36910 41547 42438
 44236 48601 58444 60798 64936 65643 65929 66936 67756 68957 72853 73850
 75102]
top_k =  100
Partition function (log Z): -16.280215730528937

Sorted 5' Splice Sites (High to Low Probability):
Position 12154: 0.9999999999999949
Position 30418: 0.9999999999999922
Position 23799: 0.9999999999999919
Position 15268: 0.9999999999999917
Position 21020: 0.9999999999999905
Position 35653: 0.9950990288792567
Position 37127: 0.97932553016326
Position 187: 0.9702717059465283
Position 7128: 0.9635126007728891
Position 42504: 0.8977740224758375
Position 12600: 0.8789185916387727
Position 41596: 0.8004831721755922
Position 44339: 0.7901435636782078
Position 3099: 0.3452240458029615
Position 41635: 0.16063945161338453
Position 425: 0.14706287628273432
Position 989: 0.13095114569090383
Position 2953: 0.12330004085433409
Position 38448: 0.1039998883904735
Position 48727: 0.09843822129804095
Position 37844: 0.07149096824803342
Position 41277: 0.06405504145286066
Position 31106: 0.03756641544927462
Position 40325: 0.03626260330036317
Position 44749: 0.031192242859212606
Position 39291: 0.030630517978248666
Position 41602: 0.028652981486650315
Position 30754: 0.022831464530976245
Position 36301: 0.02029772076689802
Position 32791: 0.015581268307263188
Position 36360: 0.015300830129356565
Position 42911: 0.015027066938197555
Position 42892: 0.013465478805332236
Position 7901: 0.007513375018341652
Position 713: 0.005535271450414762
Position 42557: 0.005010479355475343
Position 919: 0.0035175661141626973
Position 182: 0.001607428462181186
Position 1431: 0.0011403157287626722
Position 42609: 0.0006553206671135783
Position 1074: 0.0005393849192272652
Position 154: 0.0004967647059414389
Position 136: 0.0004106029075477991
Position 614: 0.00037744340527339675
Position 131: 5.166070006164081e-05
Position 37: 4.879698877722183e-05
Position 269: 2.2020484850064373e-05
Position 194: 1.2924691816158751e-05
Position 389: 1.1669031877448363e-05
Position 233: 5.1488331161660735e-06
Position 475: 4.5407893393565706e-06
Position 216: 4.152491694336289e-06
Position 287: 3.1907254362259928e-06
Position 351: 2.796933273722772e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 12075: 0.9999999999999952
Position 20925: 0.9999999999999905
Position 23651: 0.9999999999999905
Position 35564: 0.9950990288792562
Position 15140: 0.9773704831362197
Position 42438: 0.9212409698735453
Position 7017: 0.9030554479495432
Position 41547: 0.8849252019669773
Position 30261: 0.8839275805904983
Position 36910: 0.8697785299041001
Position 44236: 0.7492024992905372
Position 2834: 0.443528921483351
Position 12510: 0.3976006369596726
Position 12480: 0.34748725679837167
Position 49519: 0.18288338093202033
Position 44872: 0.1616989455730878
Position 48601: 0.1386921716435491
Position 12432: 0.11869388363574751
Position 43850: 0.11627985236566457
Position 30166: 0.11607241940949403
Position 42738: 0.11540536425046648
Position 44633: 0.1082372017244708
Position 309: 0.0931336520742692
Position 801: 0.08745349967956825
Position 46606: 0.0816161489556496
Position 48706: 0.0764851298705466
Position 41154: 0.06405504145286053
Position 38299: 0.06274359109606159
Position 7044: 0.060457152823345565
Position 41440: 0.05553989800454102
Position 37594: 0.05531279571419584
Position 41516: 0.05383563524931768
Position 37039: 0.05186416864797899
Position 851: 0.04191433163447546
Position 47012: 0.040691118554759514
Position 47946: 0.03806413804024236
Position 31030: 0.037566415449274616
Position 36964: 0.03645906600102191
Position 40218: 0.03626260330036317
Position 48010: 0.031182816681037256
Position 39234: 0.030630517978248624
Position 38318: 0.028626074216236568
Position 2876: 0.024995165173945438
Position 47473: 0.023728717141312822
Position 15168: 0.022629516863774398
Position 46146: 0.022308155007926673
Position 36222: 0.018583757052227895
Position 46868: 0.01727291331183484
Position 36199: 0.017014793844026665
Position 32727: 0.015581268307263188
Position 12286: 0.015136814244981176
Position 280: 0.014242535214023213
Position 44961: 0.013393006137301032
Position 365: 0.013389086881241883
Position 38323: 0.012606395278385732
Position 30534: 0.011982445711832443
Position 36912: 0.011098416010536988
Position 30584: 0.010849018819143763
Position 36938: 0.009657812296057671
Position 37733: 0.008744913503739548
Position 625: 0.007854166499478524
Position 7772: 0.007513375018341679
Position 37749: 0.007498521211723733
Position 44821: 0.004511433940031816
Position 41688: 0.004093138866828039
Position 502: 0.001676627528242371
Position 36856: 0.0005908402582366193
Position 1347: 0.0003900581458985535
Position 988: 0.0003657341826533827
Position 913: 0.00032814420405187386
Position 1168: 0.00030599017034302003
Position 1191: 0.00022289883655906464
Position 1274: 0.00022136857596203308
Position 315: 0.00020185475274368442
Position 572: 0.00019600061077514703
Position 711: 0.00017894105369420032
Position 38056: 2.38277997896368e-05
Position 37541: 5.5988350927256755e-06
