Gene = Alkbh4
index = 112
Annotated 5SS: [203 755]
Annotated 3SS: [ 680 1397]
SMsplice 5SS: [ 203  755 1617 1900]
SMsplice 3SS: [ 647 1397 1812 2238]
top_k =  100
Partition function (log Z): -1.7185976540708832

Sorted 5' Splice Sites (High to Low Probability):
Position 203: 0.9285917787562643
Position 755: 0.888462122192337
Position 1617: 0.8311558392850262
Position 1900: 0.7178378412571054
Position 1479: 0.11118207129069263
Position 780: 0.09041412197758165
Position 917: 0.0486832768380515
Position 298: 0.03250510093470179
Position 2067: 0.01619298606932288
Position 698: 0.0152653516206982
Position 2110: 0.013120851932164376
Position 1745: 0.009727354940326463
Position 506: 0.007231712895464101
Position 229: 0.007127260193253307
Position 321: 0.00565233270370335
Position 939: 0.00511769398343933
Position 116: 0.0038973527218311528
Position 282: 0.0030694962576307714
Position 207: 0.002562143032980309
Position 284: 0.0018104240415176194
Position 52: 0.0014642202159194232
Position 158: 0.0013860232188108647
Position 1015: 0.0013115079190261746
Position 567: 0.0009980282622710722
Position 268: 0.0008742606530037826
Position 220: 0.00046064166729518956
Position 515: 0.0004412465477668702
Position 913: 1.3653966196323333e-05
Position 276: 3.4474107057955825e-06
Position 290: 1.6814046995481061e-07
Position 233: 1.6770479646533042e-07
Position 394: 1.6483249646491288e-07
Position 266: 7.53810019502815e-08
Position 243: 6.969110954817296e-08
Position 167: 1.2101381692558135e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 647: 0.664909659488265
Position 1812: 0.6606806021666525
Position 1397: 0.6377659734255925
Position 2238: 0.4186630949084151
Position 1355: 0.268605165624914
Position 1970: 0.25288706961791046
Position 556: 0.15115544064217842
Position 1995: 0.13536196029209713
Position 505: 0.11965986430439843
Position 1760: 0.05365322172457967
Position 1692: 0.03846741220316477
Position 680: 0.03503364169605933
Position 2276: 0.03437192784855381
Position 846: 0.029431327327913915
Position 2491: 0.028727034339900325
Position 1552: 0.026699600064026593
Position 1741: 0.01972994717270155
Position 1888: 0.016515297417347898
Position 1744: 0.015968585774869072
Position 1471: 0.01542968532073481
Position 1535: 0.01463134741047785
Position 819: 0.01170181175921229
Position 1726: 0.0108057763380352
Position 830: 0.01072666257644408
Position 1523: 0.008811191134137341
Position 1514: 0.008607330699901853
Position 1769: 0.007527962088321192
Position 1852: 0.007166182217944896
Position 584: 0.005004968685951401
Position 418: 0.0047160956313834265
Position 664: 0.004550561265054676
Position 2002: 0.004073716162605019
Position 2533: 0.003865155199272908
Position 472: 0.003831327164180918
Position 2196: 0.003748997939073563
Position 1763: 0.0023243196875950413
Position 1705: 0.0017037682000963716
Position 650: 0.0016768614528517066
Position 1475: 0.0015433934915998857
Position 689: 0.0011441991869410016
Position 686: 0.0010833490845485378
Position 869: 0.0009561482751172286
Position 1430: 0.0008443197378905335
Position 682: 0.0008245418693317299
Position 590: 0.0003986240506375666
Position 424: 0.00020214208044124532
Position 797: 0.00016411345946190574
Position 297: 0.00016240115156319868
Position 1233: 3.6906566226777104e-05
Position 511: 3.831058664527753e-06
Position 736: 3.2449982111571126e-06
Position 727: 2.8173166034564994e-06
Position 451: 2.213362892167519e-07
