Gene = Plrg1
index = 825
Annotated 5SS: [  133  1356  3277  3859  4406  5600 10459 11250 12626 12839 13543 14280
 15215 15862]
Annotated 3SS: [ 1248  3133  3804  4314  5511 10359 11156 12475 12736 13439 14170 15074
 15667 16588]
SMsplice 5SS: [  133  1356  4406  5600 10459 11250 12626 12839 14280 15215 15862]
SMsplice 3SS: [ 1248  4314  5511 10359 11156 12475 12736 14170 15100 15667 16588]
top_k =  100
Partition function (log Z): 16.33126323502544

Sorted 5' Splice Sites (High to Low Probability):
Position 1356: 0.999999999999996
Position 14280: 0.9998189211285088
Position 12626: 0.9542741932390092
Position 11250: 0.9442645794001286
Position 10459: 0.9078935108053661
Position 5600: 0.8836407035369177
Position 12839: 0.8801843159913207
Position 15862: 0.8753028065606252
Position 4406: 0.8241335341823877
Position 133: 0.8119376837576906
Position 15215: 0.6422138187381169
Position 13543: 0.34702368671842504
Position 3859: 0.2136264891623803
Position 3940: 0.1519852968788971
Position 15261: 0.1278282682274494
Position 3277: 0.12589492573282338
Position 352: 0.12510808630424558
Position 15758: 0.11422650474792662
Position 3079: 0.10790338020968553
Position 7255: 0.10013692143400424
Position 14603: 0.08491654259414536
Position 3630: 0.07327195926175403
Position 15415: 0.05927769876318408
Position 12266: 0.05587382476455015
Position 4899: 0.048428874852820616
Position 348: 0.047009801726397495
Position 10524: 0.04315555802191539
Position 15265: 0.0378925677366018
Position 12870: 0.036514875400204726
Position 15234: 0.03459443680386231
Position 10500: 0.034008773684992465
Position 12057: 0.031916973624368225
Position 834: 0.02848738305320484
Position 149: 0.012821222843878793
Position 10724: 0.010148558853010107
Position 10669: 0.007935215233643343
Position 13688: 0.007447918516365308
Position 1021: 0.006243229930280522
Position 138: 0.006048876526217739
Position 104: 0.005032614179241646
Position 12887: 0.004885096510732724
Position 3260: 0.004569526558410899
Position 12809: 0.0034377358616272504
Position 14517: 0.00327458132540404
Position 334: 0.0032675440045671638
Position 15225: 0.003256467394089858
Position 11216: 0.0031110882198323595
Position 11299: 0.0029499129756221975
Position 338: 0.0027892442079329996
Position 197: 0.0012598032941624191
Position 362: 0.001116362335958035
Position 4357: 0.001043780518972586
Position 16363: 0.0008418234914001889
Position 293: 0.0007600102558166762
Position 14251: 0.00018107887148875067
Position 127: 1.09977696323067e-05
Position 84: 2.6002972209610482e-06
Position 12150: 2.400573696773435e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 14170: 0.9999999999999989
Position 15667: 0.9999999999999983
Position 10359: 0.9850578425122741
Position 1248: 0.9848178834352668
Position 11156: 0.9495487754858635
Position 12736: 0.9250220237638853
Position 12475: 0.8936609150087613
Position 16588: 0.8719489519645677
Position 5511: 0.8085468189880275
Position 4314: 0.7930107787673133
Position 15100: 0.5881524993218223
Position 3804: 0.36209147898925215
Position 13439: 0.35447160523479054
Position 15074: 0.27101251743280697
Position 3133: 0.11541306268913502
Position 7095: 0.084517877156854
Position 11970: 0.0782744359892752
Position 14371: 0.07332150469294559
Position 2998: 0.06767854818070541
Position 16001: 0.055892167680593255
Position 3465: 0.05328001453613484
Position 5435: 0.051308170252794785
Position 4805: 0.04842887485282063
Position 15298: 0.04452858021108725
Position 12357: 0.040623659612652165
Position 2969: 0.032220535176064026
Position 5361: 0.023785714296095085
Position 4340: 0.022215503656697517
Position 674: 0.019915078414376647
Position 15951: 0.019624194014012355
Position 3496: 0.017784981106965532
Position 7057: 0.015619044277150267
Position 3062: 0.015361532702002516
Position 10603: 0.015219533056869312
Position 16592: 0.01366840836066708
Position 195: 0.013212626044957518
Position 12411: 0.010702607746266673
Position 4173: 0.009951032277349097
Position 12057: 0.009518762973339878
Position 12587: 0.009287010871329052
Position 1219: 0.009130430878412085
Position 16244: 0.008067358930444257
Position 16388: 0.006761828008854381
Position 14543: 0.006211219502722342
Position 16476: 0.004788591700502852
Position 3094: 0.0047412936134466205
Position 14515: 0.004628535465938043
Position 237: 0.0037439534536281567
Position 2979: 0.003536239584349073
Position 3852: 0.003520307052025403
Position 15922: 0.003507687686353737
Position 16105: 0.0032852888018705256
Position 228: 0.003080207635639065
Position 14384: 0.0029518198874177296
Position 10570: 0.0028642410297841482
Position 16542: 0.0028266576520846313
Position 935: 0.0025803137814352827
Position 1198: 0.001867547807412211
Position 3315: 0.0016235841738711453
Position 682: 0.0014952755810336783
Position 705: 0.0014911154238813223
Position 747: 0.0014764924886433546
Position 15370: 0.0013696606975882523
Position 1251: 0.0012193257837342525
Position 1286: 0.0011627585567694923
Position 542: 0.0011325174419462684
Position 14425: 0.0010780443705256408
Position 200: 0.0010600422823607001
Position 792: 0.0008962108939478883
Position 1257: 0.0008569532286297467
Position 1163: 0.0008519602662802858
Position 243: 0.0007839230540569902
Position 11064: 0.0005257046504800929
Position 293: 0.00045460804153426383
Position 276: 0.0002924934970099191
Position 272: 0.0002806024519998423
Position 10991: 0.00025110045923948203
Position 1119: 9.314004349466666e-05
