Gene = Nadsyn1
index = 731
Annotated 5SS: [  183  1670  3749  6668  7256  9452 10079 10352 11673 14050 14857 15455
 15962 16927 18828 19646 23051 23801 24387 25017]
Annotated 3SS: [ 1608  3631  6613  7165  9399  9989 10233 11540 13974 14731 15405 15858
 16757 18691 19538 22918 23730 24257 24839 26784]
SMsplice 5SS: [  183  1719  3749  6668  7256  9569 10352 11673 14050 14857 15455 16927
 18828 19646 23051 23801 24387 25017]
SMsplice 3SS: [ 1608  3631  6613  7165  9399 10233 11540 13974 14731 15405 16757 18691
 19538 22918 23730 24257 24839 26784]
top_k =  100
Partition function (log Z): 31.071900787642445

Sorted 5' Splice Sites (High to Low Probability):
Position 7256: 1.0000000000000056
Position 23051: 1.0000000000000018
Position 3749: 0.9990763774529265
Position 14050: 0.9858043068240958
Position 15455: 0.9498631651605376
Position 19646: 0.9186546181509571
Position 24387: 0.874530149670203
Position 10352: 0.8389834097482185
Position 25017: 0.8379740058299231
Position 11673: 0.8249829158306659
Position 14857: 0.7802400647817912
Position 1719: 0.7094714425371658
Position 23801: 0.6799841959034766
Position 183: 0.6737468012721933
Position 6668: 0.6518540602947761
Position 18828: 0.6307941041454928
Position 16927: 0.6211252934868884
Position 9569: 0.5454856150639126
Position 15962: 0.4941272584918391
Position 5612: 0.43100157031713254
Position 18877: 0.3692058958545108
Position 2119: 0.35925811614733616
Position 6672: 0.3218056498560249
Position 10079: 0.2647468271935681
Position 599: 0.22154776565704115
Position 10708: 0.21870727535644222
Position 9864: 0.20938090964607503
Position 9537: 0.17406491224531584
Position 10331: 0.16101659025178258
Position 16565: 0.14720402668605487
Position 7878: 0.14602688545566453
Position 14741: 0.13516127000053704
Position 22740: 0.12547519791032233
Position 1670: 0.12181686540140076
Position 315: 0.11024041991427587
Position 18542: 0.10421756117797351
Position 2441: 0.10355298193390959
Position 21140: 0.09627024523455771
Position 11719: 0.09496913922822711
Position 19106: 0.09407631701533513
Position 24950: 0.09289371769731015
Position 9934: 0.09009914303297539
Position 20068: 0.08735638307496793
Position 15966: 0.08264736524521683
Position 11160: 0.07990127695460869
Position 9452: 0.0678132313365816
Position 14783: 0.06310817897523952
Position 648: 0.06268268052262052
Position 305: 0.061935714522293156
Position 4122: 0.058188071388768976
Position 4334: 0.05377356173866773
Position 9814: 0.047092447294854484
Position 12424: 0.0435832706689189
Position 7863: 0.04222999389327417
Position 9836: 0.04180455342708867
Position 10995: 0.04045802993989082
Position 2234: 0.040370197582534316
Position 1392: 0.04022996002059651
Position 2429: 0.03663480368693445
Position 21469: 0.03460028773598961
Position 16973: 0.032332549792130835
Position 4970: 0.031521330833291984
Position 4458: 0.030592610868812792
Position 5571: 0.02335838243677215
Position 9894: 0.022205043800612806
Position 232: 0.021964551194983757
Position 433: 0.018894099454885224
Position 11259: 0.0170555667373132
Position 14107: 0.014141779259919988
Position 25974: 0.01248018481099504
Position 23548: 0.012475240877773892
Position 19988: 0.009578301018013578
Position 2399: 0.0095762771195722
Position 9853: 0.00773772406066108
Position 16352: 0.00692682895027908
Position 26018: 0.00578981064688356
Position 8923: 0.005755694996502881
Position 25885: 0.005123232212488062
Position 8788: 0.0046099856805710765
Position 8820: 0.00451115270217101
Position 15505: 0.004481856669899745
Position 2222: 0.0043431792935016145
Position 9492: 0.0037103051559537314
Position 1997: 0.003566559334832374
