Gene = Hscb
index = 548
Annotated 5SS: [ 282 3471 3798 5123 8842]
Annotated 3SS: [ 3373  3707  4977  8793 10565]
SMsplice 5SS: [ 282 3471 5123]
SMsplice 3SS: [ 3373  4977 10565]
top_k =  100
Partition function (log Z): -4.479431192128608

Sorted 5' Splice Sites (High to Low Probability):
Position 5123: 0.9584175243114635
Position 3471: 0.9495043679328411
Position 282: 0.5206218090541116
Position 6588: 0.4176498522785103
Position 91: 0.31052865672960733
Position 8988: 0.26727098596826754
Position 3146: 0.26249633126397365
Position 2939: 0.25266576648707956
Position 6364: 0.2296502599961427
Position 3803: 0.17133870860130448
Position 8842: 0.1416671060603916
Position 1019: 0.09550160092506753
Position 3416: 0.0504956320671598
Position 721: 0.05012257617536296
Position 198: 0.04351659175463465
Position 3798: 0.03882687953520282
Position 9140: 0.03336128430840375
Position 1430: 0.030917072168835016
Position 1038: 0.02690798052203389
Position 8968: 0.025631998065095838
Position 1562: 0.02083104008095724
Position 323: 0.0189614952695015
Position 731: 0.016508427261042274
Position 483: 0.014391346785248978
Position 29: 0.010528926507881552
Position 1072: 0.008802975710655572
Position 5084: 0.004603898321025034
Position 80: 0.002269257981163436
Position 365: 0.0010944059970899114
Position 179: 0.0005215247280050791
Position 472: 0.00040327754993636506
Position 643: 0.00030519927281881884
Position 193: 0.00020490283003550162
Position 915: 0.00019976912178864035
Position 51: 0.0001672001756227392
Position 499: 0.00011536514098128229
Position 257: 9.469540927875733e-05
Position 43: 1.2827526691663279e-07
Position 105: 1.2734767122190988e-07
Position 165: 7.633187404041613e-08
Position 15: 5.2679630369477175e-08
Position 68: 4.109382315682125e-08
Position 84: 2.6787473672831842e-08
Position 82: 7.55567399505715e-09
Position 200: 4.501341427482581e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 4977: 0.9634845159014624
Position 3373: 0.9043735895489754
Position 10565: 0.8129999476671605
Position 8793: 0.6428919825863043
Position 6432: 0.35845707214196254
Position 2863: 0.2728876962712437
Position 6257: 0.2525079576783591
Position 3067: 0.21666222505819624
Position 3707: 0.13246750619646638
Position 824: 0.10884476551931853
Position 3260: 0.09054843321011555
Position 1349: 0.047144207073886335
Position 3640: 0.04408651249933689
Position 2665: 0.02561217642161356
Position 3621: 0.023864590044863368
Position 6388: 0.02100531892337044
Position 6301: 0.01802047442145719
Position 891: 0.012744156304489008
Position 3587: 0.0064328832826466235
Position 3388: 0.005077977240909627
Position 6733: 0.004833924516362234
Position 1550: 0.004603905175905931
Position 6669: 0.00405171547286196
Position 3576: 0.003314096113193997
Position 240: 0.0001476900279355901
Position 165: 2.2846139614443566e-05
Position 269: 8.991483265288095e-06
