Gene = Arl6ip4
index = 135
Annotated 5SS: [ 513 1095 1290 1801]
Annotated 3SS: [ 815 1171 1730 1885]
SMsplice 5SS: [ 426 1095 1290 1801]
SMsplice 3SS: [ 909 1171 1730 1885]
top_k =  100
Partition function (log Z): -5.519351655248758

Sorted 5' Splice Sites (High to Low Probability):
Position 1095: 0.9596036204934195
Position 1290: 0.6126834660206493
Position 426: 0.5261151268545085
Position 1801: 0.5169070511831408
Position 513: 0.20689350726896696
Position 146: 0.18572890538587272
Position 183: 0.13467124960807397
Position 1261: 0.07691849660544778
Position 1295: 0.0694782066356442
Position 1848: 0.06171552959352077
Position 1016: 0.029970149958660326
Position 1655: 0.0214225139707511
Position 412: 0.021015568992799827
Position 141: 0.019791801685781856
Position 1960: 0.013705742789692072
Position 250: 0.010924144779978466
Position 327: 0.008039396412241901
Position 614: 0.007407411867764679
Position 728: 0.007064844000376808
Position 91: 0.0068632931483643455
Position 631: 0.006731360259990712
Position 1364: 0.005048699152070849
Position 604: 0.004470022674160758
Position 402: 0.004321038232348554
Position 391: 0.00414083206563151
Position 1808: 0.002718005216920872
Position 982: 0.0014958142868659503
Position 72: 0.0009317189193421495
Position 995: 0.0007434008311579257
Position 120: 0.00048410136076741986
Position 255: 0.0002017658684402783
Position 46: 0.00014141642574792121
Position 40: 0.00011490155306958551
Position 173: 0.00010292186698910314
Position 5: 9.014590550793716e-05
Position 266: 4.616663907161781e-05
Position 29: 2.9520541780050593e-05
Position 387: 2.2049576171792062e-05
Position 619: 2.128943746744156e-05
Position 356: 2.0483811234592197e-05
Position 396: 1.1388623016761813e-06
Position 671: 9.404037014198343e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 1171: 0.7203887126501917
Position 1730: 0.7117471559696548
Position 909: 0.6757501194614408
Position 1885: 0.5711686115903163
Position 876: 0.27697591849320957
Position 334: 0.14191081184264684
Position 1180: 0.133063462699374
Position 1575: 0.13036777823456538
Position 2039: 0.03828572368251582
Position 2017: 0.03331036852293945
Position 220: 0.0189135701523798
Position 885: 0.017967858959077456
Position 815: 0.015720633727025885
Position 1203: 0.01218863535740373
Position 1918: 0.00885668683100307
Position 1708: 0.0071609676955348665
Position 284: 0.0034803707959224295
Position 1889: 0.0032447140445912522
Position 1959: 0.0022269225837668275
Position 2022: 0.0021061769981018507
Position 1188: 0.0011084642548380035
Position 1191: 0.0009829925409994382
Position 1224: 0.0007846738447232245
Position 1527: 0.0006104811746597528
Position 370: 0.00017334383053800627
Position 307: 0.0001365788627137189
Position 243: 0.00012209545175996696
Position 1227: 4.090109203346253e-05
Position 399: 3.0298024701449642e-06
