Gene = Dkk2
index = 335
Annotated 5SS: [  963 88643 89833]
Annotated 3SS: [88491 89676 92577]
SMsplice 5SS: [  385   963 27780 46881 47149 68716 72660 88160 88643 89833]
SMsplice 3SS: [  705 27612 46797 46985 68606 72498 87980 88491 89676 92577]
top_k =  100
Partition function (log Z): -61.09759602382775

Sorted 5' Splice Sites (High to Low Probability):
Position 963: 0.9291077436590816
Position 385: 0.6724785120153249
Position 145: 0.036064384981631115
Position 3976: 0.028845540771766015
Position 224: 0.022787138938645583
Position 100: 0.018926993417091836
Position 337: 0.01730442772228531
Position 330: 0.011211263159256052
Position 5561: 0.009712577305445964
Position 153: 0.00964031059057967
Position 5866: 0.008968419693172417
Position 140: 0.006939220873736141
Position 528: 0.005529152830911106
Position 515: 0.005412052416923417
Position 539: 0.004839308246080356
Position 544: 0.003347122096966652
Position 627: 0.0019169640333480402
Position 94: 0.00130938950611622
Position 609: 0.0012312466341894753
Position 63: 0.0011538016601033265
Position 430: 0.000881373229685048
Position 216: 0.0005280783129662348
Position 53: 0.00034775602202497327
Position 369: 0.00032897704954816753
Position 584: 0.0003022571893022221
Position 447: 0.00030081035578781944
Position 574: 0.00023180823859345447
Position 213: 0.00021136406116074053

Sorted 3' Splice Sites (High to Low Probability):
Position 705: 0.7681836902473639
Position 8629: 0.22059149657063234
Position 5720: 0.12333058104053898
Position 4024: 0.10368164538681439
Position 5231: 0.09379180857409578
Position 6500: 0.06537896424745801
Position 3818: 0.0632892185321746
Position 9594: 0.060864817855207844
Position 5119: 0.0539226757766092
Position 5940: 0.0429941573623501
Position 7499: 0.01964476113941346
Position 3780: 0.01876792026852762
Position 4910: 0.01821867573794928
Position 7467: 0.017230198957518025
Position 2728: 0.016007080436604395
Position 5377: 0.01587656715770763
Position 4001: 0.01510487850146856
Position 867: 0.011825162541722905
Position 6516: 0.010886603316346584
Position 6104: 0.00845310294227942
Position 5096: 0.007640904000989449
Position 1029: 0.0048323652002858625
Position 3451: 0.0045785176608786685
Position 3631: 0.004522504306958283
Position 4790: 0.004239886628786573
Position 1281: 0.004080764891689792
Position 3970: 0.0033697684409875793
Position 3666: 0.0031159651301643143
Position 3096: 0.002948623602731872
Position 493: 0.002638216403060311
Position 3257: 0.0021816605829249602
Position 1980: 0.0020214725161890237
Position 2989: 0.001602294913471995
Position 1253: 0.0011353621888360221
Position 2606: 0.0010929967142709208
Position 1556: 0.0009817541481856582
Position 764: 0.00039591221391280555
Position 857: 0.00021411966717388702
Position 906: 0.00019483204842574305
Position 740: 2.4831360676120128e-05
Position 603: 6.844278896423806e-07
Position 554: 5.513704500681164e-07
