Gene = 2310003L06Rik
index = 31
Annotated 5SS: [  98 1254]
Annotated 3SS: [1179 1980]
SMsplice 5SS: [  98 1254]
SMsplice 3SS: [1179 1980]
top_k =  100
Partition function (log Z): -6.206900750448121

Sorted 5' Splice Sites (High to Low Probability):
Position 1254: 0.9153434592638005
Position 98: 0.8036447090263543
Position 697: 0.1637955107583809
Position 262: 0.12802887335879487
Position 1104: 0.02054829378957
Position 2358: 0.017330733835993973
Position 36: 0.014204994282192924
Position 1548: 0.009220442808149697
Position 2060: 0.005215116805565603
Position 109: 0.004387018752384422
Position 802: 0.0036651589170766962
Position 1073: 0.003220596090710982
Position 661: 0.0024627199194557524
Position 168: 0.0018916328493905697
Position 370: 0.0017060809444108685
Position 272: 0.0014053140438418914
Position 423: 0.0009651028046151467
Position 1447: 1.5156683409658762e-05
Position 1355: 6.885285242154763e-06
Position 40: 6.709714236801573e-07
Position 19: 2.6030101346168684e-07
Position 158: 1.3452122860869262e-07
Position 205: 1.2510456665714878e-07
Position 277: 1.2062286768441078e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 1179: 0.9478645287021408
Position 1980: 0.39025157341275796
Position 2608: 0.25531024973134736
Position 2357: 0.054589459282740685
Position 2411: 0.047567442667068666
Position 2049: 0.03704028014780724
Position 999: 0.03257315900554881
Position 550: 0.03135791156744808
Position 660: 0.022731820142670264
Position 2540: 0.022268564840828804
Position 216: 0.019158387495587615
Position 2256: 0.018623832455564978
Position 2440: 0.01859741411127479
Position 502: 0.017018158909967676
Position 2722: 0.016556071433475854
Position 2929: 0.014423238593334147
Position 2847: 0.013706676578221734
Position 1804: 0.011593478058616224
Position 458: 0.011319384131258638
Position 2284: 0.011183622530396115
Position 2078: 0.01045637722323108
Position 1412: 0.009986198567026618
Position 2883: 0.009110002617521894
Position 454: 0.008248276419715414
Position 2337: 0.0065615714808512264
Position 473: 0.006003281878797889
Position 351: 0.005876225511609703
Position 3391: 0.005799136486528907
Position 3335: 0.005441187021371941
Position 2634: 0.005026736818252834
Position 2235: 0.004311815498879259
Position 2756: 0.004103484914637735
Position 1791: 0.0033975938095124857
Position 1437: 0.003176148358445183
Position 1153: 0.002883951539631576
Position 2167: 0.0018268491795831686
Position 564: 0.0018263013975010158
Position 1882: 0.0013334148267415975
Position 1114: 0.0012894016972601456
Position 1918: 0.0012130995627999332
Position 507: 0.0011944440805939515
Position 238: 0.0011711596116706481
Position 976: 0.0008318754354837693
Position 158: 0.0008256693652564145
Position 1441: 0.0006983329843180616
Position 680: 0.0002943263377208819
Position 1468: 0.0001877840508729064
Position 1476: 0.0001471398972824867
Position 1013: 8.604165847488143e-05
Position 125: 9.762341647014015e-06
Position 289: 2.7296784447558296e-06
Position 240: 1.97716602251302e-06
Position 255: 1.5601739651690924e-06
Position 109: 3.5073136915852937e-10
