Gene = Arpc2
index = 140
Annotated 5SS: [  114   403  9618 11748 14803 18518 19555 26089 27347 27957]
Annotated 3SS: [  320  9582 11634 14756 18330 19460 25961 27245 27855 31273]
SMsplice 5SS: [  114   403 11748 14803 19555 26089 27347 27957]
SMsplice 3SS: [  320 11634 14756 19460 25961 27245 27855 31273]
top_k =  100
Partition function (log Z): 2.1102041269699376

Sorted 5' Splice Sites (High to Low Probability):
Position 403: 0.9999999999999998
Position 11748: 0.9999999999999991
Position 19555: 0.9999999999999991
Position 27957: 0.9955278013565042
Position 27347: 0.9831090483145322
Position 114: 0.7983961741190194
Position 26089: 0.5928409113216758
Position 14803: 0.5731399205921037
Position 26103: 0.3002385300484154
Position 55: 0.18654781761567207
Position 28160: 0.17624412245811508
Position 26114: 0.06385318329531187
Position 28275: 0.027208879974399074
Position 165: 0.0062151823196782
Position 118: 0.005312116618775236
Position 123: 0.0010168743404245068
Position 234: 0.0007555808056056361
Position 167: 0.0006056862540498395
Position 94: 0.0004189005697198785
Position 169: 0.00032787789818021745
Position 195: 0.00019596568175681808
Position 126: 0.00010868700001566297
Position 150: 6.729532681127132e-05
Position 27904: 3.3777586308085556e-05
Position 50: 1.4471202830898272e-05
Position 10: 1.3822252536518147e-05
Position 261: 3.547994923139687e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 11634: 0.9999999999999996
Position 19460: 0.9999999999999991
Position 27245: 0.9831090483145324
Position 320: 0.9791596509719059
Position 27855: 0.9725922238756652
Position 25961: 0.9569326246654031
Position 14756: 0.5731399205921037
Position 31273: 0.302001466191783
Position 28039: 0.16765037492930973
Position 30837: 0.13858616001835705
Position 29497: 0.10132226959020062
Position 28644: 0.08535595316249292
Position 31389: 0.08432391018347697
Position 29286: 0.05460367947015936
Position 29732: 0.053346473855078874
Position 30131: 0.04784610017843461
Position 30448: 0.03724065405789992
Position 28621: 0.021447323511592575
Position 27815: 0.020019026627963503
Position 28050: 0.01452795609943658
Position 28036: 0.011035164983695077
Position 29072: 0.010956918905647262
Position 343: 0.009698275019602312
Position 28467: 0.00963478704992973
Position 28154: 0.009236684739486686
Position 28502: 0.007833798671107601
Position 28151: 0.007155740086481616
Position 31050: 0.006598144662577089
Position 238: 0.006449460933383363
Position 29780: 0.005835255267368795
Position 30679: 0.005069478632128477
Position 29679: 0.004983988789404479
Position 225: 0.004692613075107802
Position 28674: 0.004020989132485603
Position 27903: 0.0036149525141616814
Position 28410: 0.0035303541765374113
Position 27700: 0.002654641819073403
Position 29570: 0.002212329082000219
Position 28052: 0.001196544677942787
Position 27792: 0.0007578703298252098
Position 28031: 0.0007098325710757779
Position 28061: 0.00030504244332804956
Position 28079: 0.0002999496236648881
Position 27703: 0.0001844671663990619
Position 27925: 0.00012339768768753495
Position 28097: 0.00011347904593577598
Position 28001: 8.236629967974066e-05
Position 27592: 4.8312658519554656e-06
