Gene = Eif2d
index = 366
Annotated 5SS: [  245  1239  2071  2543  5119  7444  8222 10385 11326 11589 12029 13242
 15060 17931]
Annotated 3SS: [ 1047  1986  2451  5010  7228  8103 10338 11221 11438 11938 13145 14938
 17755 18739]
SMsplice 5SS: [  245  1239  2071  2543  5119  7444  8222 10385 11326 11589 12029 13242
 15060 17931]
SMsplice 3SS: [ 1047  1933  2451  5010  7281  8103 10338 11221 11438 11938 13145 14938
 17755 18739]
top_k =  100
Partition function (log Z): 12.203848378651745

Sorted 5' Splice Sites (High to Low Probability):
Position 12029: 0.9885276518817074
Position 245: 0.9712683165628112
Position 11326: 0.969753732877853
Position 2071: 0.9613782519527593
Position 8222: 0.9422618728748172
Position 11589: 0.9395853243886213
Position 5119: 0.8987972919804897
Position 1239: 0.863766402006895
Position 13242: 0.8265284352995814
Position 7444: 0.7906899400296953
Position 10385: 0.7474514088950577
Position 15060: 0.7095848825990699
Position 17931: 0.6862063419172255
Position 2543: 0.5955689677027775
Position 630: 0.3108749354016891
Position 8804: 0.1020073668812051
Position 8570: 0.09096550106902176
Position 8343: 0.0551136665202696
Position 1244: 0.05016714772938539
Position 7768: 0.04873538917708002
Position 7299: 0.03872821977691118
Position 14302: 0.03603861264764375
Position 3356: 0.034303814318093165
Position 8566: 0.025781425703326623
Position 7365: 0.02310561435237573
Position 12443: 0.02155768070585934
Position 592: 0.01295954672629524
Position 14699: 0.011884725172699475
Position 12129: 0.011472348118293573
Position 1194: 0.0105394319278692
Position 1150: 0.008567205661902737
Position 1853: 0.007597090734126195
Position 11749: 0.007180534641779209
Position 2375: 0.005102512436010884
Position 5227: 0.0022863159109004724
Position 8279: 0.002156899667205117
Position 527: 0.0016214367342292817
Position 357: 0.0013664689162449564
Position 716: 0.0008172135859276814
Position 799: 0.00037326048635803435
Position 660: 0.0003289577574870236
Position 606: 0.0002651106648112569
Position 2605: 0.00012061489135101038
Position 292: 0.00010828656197135298
Position 215: 4.623033243705477e-05
Position 191: 4.1689874721394655e-05
Position 210: 3.0990222374648744e-05
Position 105: 2.7659694076954043e-05
Position 12: 7.851275649390698e-06
Position 16: 4.600245136633396e-06
Position 98: 4.130188538988522e-06
Position 148: 3.595696445556912e-06
Position 75: 3.443216477269415e-06
Position 46: 3.0218914566016807e-06
Position 152: 9.143926409147239e-08
Position 132: 6.451943007834079e-08
Position 127: 3.947694000997367e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 8103: 0.9994218704397668
Position 11938: 0.9698138699057486
Position 11221: 0.9697551169683061
Position 1047: 0.848412519506932
Position 5010: 0.8323695565143353
Position 13145: 0.818985018631186
Position 17755: 0.7850849843357087
Position 10338: 0.7474514088950577
Position 11438: 0.6673727594761977
Position 14938: 0.6201089902823246
Position 1933: 0.564619977784471
Position 2451: 0.5639242814787254
Position 7281: 0.5456246601881835
Position 18739: 0.39184579749042164
Position 385: 0.29346661628271264
Position 1986: 0.2859849478887599
Position 8482: 0.1949005384216722
Position 11524: 0.18445299325874912
Position 7218: 0.15193270917138113
Position 7316: 0.12342192064317042
Position 14799: 0.11905850355049759
Position 18104: 0.11826275727021142
Position 18840: 0.09437757420589793
Position 1902: 0.09109098198547404
Position 11481: 0.08363654874036312
Position 4948: 0.06393720044630277
Position 18025: 0.06384305634517645
Position 15277: 0.05879283055799222
Position 7618: 0.04873538917707998
Position 18385: 0.04757512286691029
Position 1097: 0.04285495826772811
Position 1050: 0.03742704476719205
Position 15419: 0.03441454921264206
Position 3141: 0.03430381431809318
Position 11814: 0.02844337661637048
Position 7173: 0.027546954932883845
Position 2466: 0.01815410723840274
Position 13043: 0.016973800571124232
Position 14135: 0.014708603937381954
Position 1742: 0.014470926009435192
Position 18622: 0.013902597905614145
Position 2248: 0.013871239734061602
Position 8605: 0.013432067591348488
Position 18553: 0.013422181347848243
Position 14243: 0.012966193874965283
Position 14612: 0.011884725172699475
Position 13980: 0.0114336801251329
Position 14825: 0.009223129188265594
Position 1746: 0.009069186768655355
Position 12704: 0.008749660707859474
Position 12293: 0.007516028579885746
Position 8627: 0.005957364019726278
Position 11551: 0.00576778384751254
Position 11657: 0.005534389617124519
Position 2286: 0.004805213655074698
Position 12153: 0.004779606599222353
Position 13332: 0.004234438271339457
Position 7228: 0.003997529223363229
Position 12256: 0.0036767843776527413
Position 8782: 0.003261788169006451
Position 12234: 0.0030391868856172793
Position 4869: 0.002490535019851404
Position 5146: 0.0022863159109004724
Position 1790: 0.0022166094059180037
Position 1073: 0.0021774773073264288
Position 532: 0.002085059407522915
Position 11942: 0.0017421841105280855
Position 1054: 0.0016963452258603189
Position 12346: 0.0012807245634590726
Position 12179: 0.0012653497000221369
Position 8453: 0.00120253545179996
Position 1838: 0.0011459675644997296
Position 406: 0.0009954266421868718
Position 574: 0.0008553886129341773
Position 992: 0.0004578861698713721
Position 436: 0.0004267163147612774
Position 356: 0.0004068894053803341
Position 13186: 0.000394801785021089
Position 432: 0.0003823176766002686
Position 1761: 0.0003767452796712796
Position 506: 0.0003439168357266647
Position 487: 0.000341490868410329
Position 660: 0.0002904231686276238
Position 527: 0.0002462585165285016
Position 489: 0.00014193533323215779
Position 576: 0.00013877428236292103
Position 8284: 0.00011056862252574013
Position 2499: 3.7252923875341364e-05
Position 612: 3.5728123782440055e-05
Position 1163: 1.3956081143319167e-05
Position 11780: 5.693673527723051e-07
