Gene = Asb17
index = 143
Annotated 5SS: [ 525 6730]
Annotated 3SS: [6449 9125]
SMsplice 5SS: [ 291  525 6730]
SMsplice 3SS: [ 434 6449 9125]
top_k =  100
Partition function (log Z): -6.006275184128717

Sorted 5' Splice Sites (High to Low Probability):
Position 291: 0.9953855995111531
Position 525: 0.9066911703340536
Position 6730: 0.7121281685040608
Position 1575: 0.19691275089417848
Position 552: 0.09327814976152822
Position 6141: 0.048653897254672215
Position 1124: 0.04444658334896064
Position 773: 0.04436374717898151
Position 777: 0.03316074147524447
Position 970: 0.02586914474533615
Position 351: 0.001729518507439612
Position 182: 0.001467663668999262
Position 782: 0.00040734620313654757
Position 1141: 0.00038939527868399256
Position 202: 0.00033205792736759187
Position 842: 0.00028700361962241986
Position 362: 0.0001831961520992653
Position 99: 9.705806960855426e-05
Position 222: 5.2795594601452546e-05
Position 67: 4.8989135885430615e-05
Position 40: 4.7873620407788335e-05
Position 540: 2.6032547893054403e-05
Position 190: 1.7509015783909513e-05
Position 156: 1.0376998983587944e-05
Position 295: 1.0271918022977339e-05
Position 343: 6.852636207583217e-06
Position 440: 4.647356521863713e-06
Position 33: 4.7985443728029715e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 434: 0.9087369256172673
Position 6449: 0.7179502628363876
Position 9125: 0.4872900239641683
Position 629: 0.11877432342499945
Position 6552: 0.11811106386561293
Position 8034: 0.10626579674261846
Position 1508: 0.10133175712769939
Position 9357: 0.08112487644036823
Position 439: 0.07684017376191378
Position 6011: 0.07250666200807121
Position 8005: 0.07227764789312793
Position 1285: 0.054467920763603586
Position 1480: 0.04165220789425419
Position 6221: 0.041594726775295784
Position 984: 0.023973378022899484
Position 474: 0.012106866554470871
Position 905: 0.009027298034097828
Position 1533: 0.0075935179329171005
Position 3355: 0.007194579865624853
Position 1028: 0.006758214717486427
Position 1057: 0.006320098778979275
Position 4182: 0.0045911450083720735
Position 1703: 0.004167186647426671
Position 1012: 0.0032576470163749286
Position 2143: 0.0030617717426625647
Position 4118: 0.002675889732924453
Position 3076: 0.0025990416222662687
Position 2726: 0.0024713728077720067
Position 2432: 0.0023811602845081525
Position 663: 0.001239856265141743
Position 2657: 0.0012231880935152535
Position 471: 0.00109404223013986
Position 3264: 0.0009121737222144847
Position 3215: 0.0007768686217345022
Position 2044: 0.0007609395210225266
Position 1087: 0.0006661352939772811
Position 387: 0.0005754346769208873
Position 1033: 0.00038008226764061904
Position 1982: 0.00037615483394196335
Position 841: 0.00034390762026323635
Position 920: 0.00031924305501106507
Position 884: 0.0001538643614105884
Position 969: 4.679289648409443e-05
Position 480: 1.755960556595898e-05
Position 260: 6.9459107526523135e-06
Position 493: 3.991085932962916e-06
Position 269: 3.6730065751180582e-06
Position 355: 2.312131360772974e-06
Position 497: 1.000017391301692e-06
Position 500: 3.099235468372366e-07
Position 222: 2.8024499105079516e-07
Position 545: 1.8226144850344756e-07
Position 506: 6.573308083424292e-08
