Gene = Nsl1
index = 767
Annotated 5SS: [  242  2223  7090  8202 17526]
Annotated 3SS: [ 2143  6958  8146 17457 19139]
SMsplice 5SS: [  242  6388  7090 12251 17526]
SMsplice 3SS: [ 6224  6958 12093 17457 17696]
top_k =  100
Partition function (log Z): -12.470420101828793

Sorted 5' Splice Sites (High to Low Probability):
Position 7090: 0.9990119498323469
Position 242: 0.8723217306444112
Position 12251: 0.8205321227240686
Position 6388: 0.8001938930552683
Position 2223: 0.7483804275555902
Position 17526: 0.36187393254435285
Position 4158: 0.3495127643373164
Position 11692: 0.31727202469730703
Position 8202: 0.30590929738624584
Position 11696: 0.2663295638633619
Position 4358: 0.13057821041336265
Position 8118: 0.10438662633909082
Position 5819: 0.09427746715044913
Position 11652: 0.08344122033331464
Position 238: 0.07680353789251207
Position 893: 0.0382783725549504
Position 420: 0.035805749030842125
Position 659: 0.018664477439181724
Position 623: 0.016307161085270017
Position 1464: 0.015033170040145066
Position 119: 0.012339241486504567
Position 8343: 0.003002823898296492
Position 143: 0.000980136272421484
Position 444: 0.00027454786548339934
Position 209: 0.00012488614304262223
Position 163: 0.00011995477257103938
Position 262: 3.081276207064497e-05
Position 152: 2.7278004343010752e-05
Position 384: 9.51956673628984e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 6958: 0.9999925226912746
Position 12093: 0.952832329618295
Position 6224: 0.8001938930552683
Position 11575: 0.6907297073999258
Position 17457: 0.6038871795730936
Position 2053: 0.41752506624152175
Position 17696: 0.36187393254435285
Position 2143: 0.33085536131406756
Position 4068: 0.26268172020319086
Position 8146: 0.2505096560904053
Position 4276: 0.13057821041336265
Position 7957: 0.12351800326916694
Position 14010: 0.09529665213906784
Position 5694: 0.09427746715044914
Position 4042: 0.08683104413412528
Position 13585: 0.06784630074388304
Position 12603: 0.036641527682349226
Position 753: 0.0325717696266785
Position 563: 0.026465154571203006
Position 8149: 0.024649909307545143
Position 14220: 0.01686046258567565
Position 7937: 0.014275801878944134
Position 8201: 0.012952569433533283
Position 519: 0.010164488408949042
Position 1268: 0.005579666312762339
Position 1391: 0.00556581778933451
Position 9624: 0.0054059756383834
Position 8275: 0.0024695380421858332
Position 1422: 0.0023947533515569497
Position 798: 0.002120712731337095
Position 7741: 0.002010015671579152
Position 1356: 0.001492932586491274
Position 568: 0.0007727574908988322
