Gene = Bri3
index = 187
Annotated 5SS: [286 679]
Annotated 3SS: [ 575 8774]
SMsplice 5SS: [286 679]
SMsplice 3SS: [ 575 8774]
top_k =  100
Partition function (log Z): -4.961945905166636

Sorted 5' Splice Sites (High to Low Probability):
Position 679: 0.9957014151369967
Position 286: 0.9171860390433915
Position 2403: 0.42957308317978893
Position 2660: 0.41511286735460456
Position 2573: 0.2453772070287942
Position 3279: 0.23147131134535823
Position 2581: 0.03022894866608431
Position 3335: 0.01966721965751016
Position 3233: 0.016982127250179432
Position 1398: 0.008690161995837711
Position 4170: 0.007929047605125193
Position 1310: 0.007755234621449706
Position 4194: 0.007294353560954396
Position 215: 0.005703570771980847
Position 1147: 0.0010468480909448053
Position 411: 0.0009550990685037222
Position 436: 0.0007635232373595222
Position 428: 0.0006898249884917786
Position 417: 0.0002764088434358908
Position 1013: 0.0002739513337850796
Position 341: 0.0002539534248188369
Position 1650: 0.0002224666823852579
Position 307: 0.00016721045207346552
Position 2288: 0.00014654882472445028
Position 426: 5.402552957462644e-05
Position 482: 2.4282814643787695e-05
Position 60: 2.1598288445914576e-05
Position 279: 2.1013443955859824e-05
Position 161: 1.9296721012315024e-05
Position 831: 3.6334007708507163e-07
Position 631: 3.305204321434348e-07
Position 671: 3.20575097011319e-07
Position 698: 2.1741439829911953e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 8774: 0.9707527876502775
Position 575: 0.8829406750958166
Position 2521: 0.48469926436312916
Position 2202: 0.3830160791936403
Position 2495: 0.2161286812762235
Position 3112: 0.20867797508639624
Position 2972: 0.047556573067111384
Position 2138: 0.037698283671129144
Position 588: 0.017750854214886164
Position 3144: 0.01625144838730242
Position 615: 0.016103860536318543
Position 4032: 0.015223401166079587
Position 2936: 0.009363327199723286
Position 2240: 0.004693261937417434
Position 987: 0.004423941368000655
Position 1026: 0.004079464450022835
Position 2209: 0.0036074215104952945
Position 559: 0.003524308950350602
Position 1194: 0.0027960516500136158
Position 2352: 0.0022019468224938176
Position 1309: 0.0020442085627045414
Position 1041: 0.001913764873791024
Position 2631: 0.0018025793886986504
Position 1337: 0.0009182766376959697
Position 454: 0.0008677956027182637
Position 1092: 0.0007009703708471377
Position 4317: 0.000519121458097525
Position 1238: 0.0005043112905143424
Position 2659: 0.0005030885161066794
Position 4297: 0.0004774192427257734
Position 467: 0.0004432640368882187
Position 1284: 0.00039115198476834484
Position 1341: 0.0003505437175708613
Position 399: 0.00018597434058775008
Position 1507: 0.0001626220718086118
Position 792: 0.00015082326424485236
Position 874: 7.390970804914515e-05
Position 1492: 5.9844610576646106e-05
Position 2448: 2.6816332012865286e-05
Position 541: 1.270565572501113e-05
Position 370: 2.4881098335262916e-06
Position 1316: 2.1683009037792966e-06
Position 488: 1.7300580934285825e-06
Position 531: 1.6270454544345565e-06
Position 477: 1.0057574587643693e-06
Position 534: 9.69754582967076e-07
Position 523: 2.0101435663893048e-07
Position 496: 1.9628512020993666e-07
Position 426: 1.9104231650423845e-07
Position 285: 1.4297550746220413e-07
Position 509: 5.63092736303855e-08
Position 515: 5.371616170503821e-08
Position 662: 4.398851977727621e-08
Position 456: 1.3251499336884015e-09
Position 383: 1.9356308701875447e-10
