Gene = Fpgt
index = 415
Annotated 5SS: [ 105 2013 3292]
Annotated 3SS: [1844 3198 5333]
SMsplice 5SS: [105]
SMsplice 3SS: [1844]
top_k =  100
Partition function (log Z): -10.67724222903237

Sorted 5' Splice Sites (High to Low Probability):
Position 105: 0.6944645245148865
Position 2013: 0.5195125881432325
Position 469: 0.30029841868402574
Position 5523: 0.24317754240021736
Position 3292: 0.18278953952914004
Position 2765: 0.12743924827283365
Position 1653: 0.0596523464244505
Position 1258: 0.05587043029743609
Position 1405: 0.011780435504724822
Position 289: 0.010670573761565941
Position 493: 0.008621279855557237
Position 1129: 0.00445823055712931
Position 204: 0.0017562921162344845
Position 15: 0.0016531069902286488
Position 523: 0.0015872598582177269
Position 1629: 0.0013393499229781684
Position 1744: 0.0011238944624487363
Position 195: 0.0008477358802764987
Position 178: 0.000809303152176241
Position 480: 0.0007966703204665874
Position 311: 0.0005570361115825689
Position 1691: 0.00046606817608980066
Position 1695: 0.0003960238256103255
Position 333: 0.00036413813607537055
Position 998: 0.0003372020364680116
Position 1253: 0.0001939146357672636
Position 255: 3.999522168271585e-05
Position 123: 1.0169175065406411e-05
Position 275: 4.966302037880057e-06
Position 330: 3.383009578449807e-06
Position 9: 2.792824715538115e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 1844: 0.7434226006038818
Position 5333: 0.490100231935059
Position 3198: 0.24789045990003494
Position 5625: 0.13990961938545418
Position 2489: 0.0762018699607042
Position 3605: 0.07557192073364824
Position 1500: 0.06488529154583003
Position 6491: 0.06472420842975594
Position 1160: 0.04706746849542535
Position 2615: 0.04640877504586705
Position 7077: 0.038543714585007154
Position 394: 0.03411649336850431
Position 4396: 0.03149196080545741
Position 2524: 0.030615861219499996
Position 4200: 0.02544859265653114
Position 3461: 0.013959307696324308
Position 4547: 0.009422221896788766
Position 2390: 0.008730443438033092
Position 3893: 0.008319412041523536
Position 3160: 0.007318114962780689
Position 1284: 0.005789120465188841
Position 3035: 0.00539690620267767
Position 2257: 0.003753154173293624
Position 2090: 0.002097304717814597
Position 1119: 0.001986134669805162
Position 865: 0.0015388491901278242
Position 214: 0.0015147639262332118
Position 1163: 0.0009312937000683821
Position 330: 0.000690260304970031
Position 1091: 0.0006597358217749227
Position 1129: 0.000626047937216457
Position 272: 0.0005587493597467261
Position 1048: 0.0005266240112572416
Position 261: 0.0002508456225203251
Position 909: 0.00019957803811985662
Position 1781: 0.00015842603282544538
Position 1021: 0.00015759155167277165
Position 833: 1.1865544064286149e-05
Position 868: 1.1779694540370532e-05
Position 1066: 8.686540137447301e-06
Position 171: 8.173892737759766e-06
