Gene = 6430531B16Rik
index = 71
Annotated 5SS: [ 209  722 1684 2281 2715 2894]
Annotated 3SS: [ 609 1532 2081 2626 2796 6147]
SMsplice 5SS: [ 215  722 1684 2281 2894]
SMsplice 3SS: [ 609 1532 2081 2796 6147]
top_k =  100
Partition function (log Z): -5.277654406934661

Sorted 5' Splice Sites (High to Low Probability):
Position 2281: 0.966764541438141
Position 2894: 0.9223165604311236
Position 1684: 0.8043012806317067
Position 215: 0.34697329332149207
Position 4107: 0.27606092798345044
Position 290: 0.17464722979637062
Position 355: 0.1635083254530993
Position 209: 0.12886262899672363
Position 1230: 0.0710336791931929
Position 4206: 0.06483747670813768
Position 5229: 0.06363313785635355
Position 296: 0.05513705192976581
Position 1676: 0.03954831658101926
Position 750: 0.020232051972920218
Position 836: 0.017462087946296573
Position 29: 0.01337576326276028
Position 799: 0.013211668242916034
Position 2778: 0.012773986389612382
Position 1663: 0.011245298032623223
Position 460: 0.009633967074886379
Position 206: 0.009237578273012116
Position 5223: 0.008645538224025648
Position 1061: 0.008232721201815466
Position 5267: 0.0065244028124184774
Position 200: 0.005533550706628154
Position 1974: 0.0045883311432234515
Position 1588: 0.0044972699746636535
Position 298: 0.003455978300568466
Position 1994: 0.0026828443413722423
Position 682: 0.0021034524610314994
Position 543: 0.002085315763604249
Position 4577: 0.000951066806677718
Position 3443: 0.0007083480712731624
Position 4000: 0.00019120030390718142
Position 321: 5.49935534761252e-05
Position 508: 5.4977244599265103e-05
Position 329: 3.9321024995328275e-05
Position 442: 3.003577025354154e-05
Position 14: 2.9111417851328967e-05
Position 302: 2.704976749903407e-05
Position 80: 1.0272324845953684e-05
Position 540: 5.130188073125389e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 2081: 0.9461381859176733
Position 1532: 0.7743316337965246
Position 2796: 0.4883078008189377
Position 6147: 0.4809293903471726
Position 2765: 0.3501816181369372
Position 3961: 0.2786333959219523
Position 5025: 0.23694850620553495
Position 4187: 0.1567906931085803
Position 4149: 0.11578617175888051
Position 1567: 0.08243934792125875
Position 2626: 0.08117512544780874
Position 3938: 0.07245220568559803
Position 609: 0.04621916961071287
Position 6156: 0.022701609375402755
Position 1909: 0.015952308466813545
Position 3561: 0.010611513200058228
Position 4252: 0.009869977966196788
Position 6001: 0.008056274963301038
Position 2711: 0.007782490110651405
Position 1994: 0.005865150884661224
Position 5600: 0.0058059210146398435
Position 2832: 0.00548823478089514
Position 2572: 0.005346871290706936
Position 2153: 0.004796182052987391
Position 4659: 0.004644187821513469
Position 3599: 0.0034696802031701974
Position 4576: 0.0033446127765363928
Position 2236: 0.002567185826261227
Position 2777: 0.0021993679654562226
Position 3732: 0.0018751688475984764
Position 951: 0.0015746319109263907
Position 2634: 0.000792967996028981
Position 4480: 0.0006049046129802677
Position 3971: 0.00048095044751902895
Position 3373: 0.0002710445446967976
Position 2042: 0.00024354380746757597
Position 3356: 0.00018518997578353754
Position 3306: 0.00015913487130838545
Position 3253: 9.297867948444172e-05
Position 2881: 8.93204417160533e-05
Position 2016: 3.743249170781919e-05
Position 2654: 4.469836790182849e-07
Position 2661: 3.693357785341906e-07
Position 2586: 2.4742563939240347e-07
