Gene = Ect2
index = 358
Annotated 5SS: [  145  3833  4869  5067  7025  7906  8910 12236 14330 14848 15014 15360
 16837 22077 23808 26128 26983 29959 31465 31901 36084 38466 51467 53034]
Annotated 3SS: [ 3680  4788  4973  6841  7815  8801 12161 14198 14731 14950 15136 16699
 21956 23738 26016 26885 29876 31385 31780 35944 38310 51358 52889 55372]
SMsplice 5SS: [  239  2561  3833  4869  5067  7906  8910 12236 14335 14848 15014 15360
 16837 22077 23808 26128 26983 29959 31465 31901 36084 38466 51467 53034]
SMsplice 3SS: [ 2442  3680  4788  4973  7815  8801 12161 14198 14731 14950 15136 16699
 21956 23738 26016 26885 29876 31385 31780 35944 38310 51358 52889 55372]
top_k =  100
Partition function (log Z): 12.272621152804863

Sorted 5' Splice Sites (High to Low Probability):
Position 12236: 0.9999999999999989
Position 16837: 0.9999999999999986
Position 36084: 0.9999999999999976
Position 31901: 0.9999999999999973
Position 4869: 0.9958881059790288
Position 22077: 0.9828605763989783
Position 26128: 0.9702652759394208
Position 26983: 0.9590907276318122
Position 15360: 0.930066368525104
Position 31465: 0.9114482063990973
Position 7906: 0.8911939610080736
Position 23808: 0.8888360190549428
Position 38466: 0.8543363139500375
Position 239: 0.8136534231542085
Position 15014: 0.8041370472208242
Position 29959: 0.7860289838286828
Position 8910: 0.7378010664053652
Position 3833: 0.7329662004198985
Position 14335: 0.6686725351435693
Position 14852: 0.612290370665768
Position 5067: 0.5588128288887816
Position 2561: 0.5172638905731313
Position 10816: 0.40041113418214236
Position 2555: 0.3674978925657096
Position 40339: 0.3145696615145108
Position 38234: 0.2460344584881219
Position 7025: 0.24090184791565927
Position 159: 0.15553215464959724
Position 2057: 0.13943695175650872
Position 13950: 0.13270093646682526
Position 22859: 0.1165154115399759
Position 30762: 0.09618929785730389
Position 11504: 0.09065593624687804
Position 14330: 0.07858107126360116
Position 1130: 0.06925564076430969
Position 35277: 0.06590235768975979
Position 31095: 0.061939816925215115
Position 29694: 0.05670783620231091
Position 12064: 0.03833106619888544
Position 24024: 0.0361056781899928
Position 7034: 0.03484408227296668
Position 38452: 0.029841182607448065
Position 13927: 0.027453229352730448
Position 145: 0.027271228541857376
Position 7910: 0.02491807866638071
Position 24402: 0.01744898676668273
Position 14868: 0.014324833208462166
Position 27005: 0.013990922638280667
Position 27308: 0.010544560420372195
Position 14882: 0.009250598229390958
Position 13544: 0.009074418070274884
Position 907: 0.007842915488986354
Position 8914: 0.007732562762867271
Position 13734: 0.004466767177223106
Position 37796: 0.004187870908583608
Position 26090: 0.0020953724317225265
Position 66: 0.0014285566924515276
Position 2177: 0.0013798250413236965
Position 2094: 0.0013370577950760781
Position 4882: 0.00033121419781305194
Position 257: 6.671283014495697e-05
Position 113: 2.034395016999563e-06
Position 564: 1.7131689022545353e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 16699: 0.9999999999999986
Position 31780: 0.9996816888185576
Position 12161: 0.9834577506481401
Position 21956: 0.9828605763989783
Position 26016: 0.9723606483711417
Position 26885: 0.9661524504993941
Position 35944: 0.925615155411885
Position 15136: 0.9165781721067685
Position 7815: 0.9161120396744549
Position 4788: 0.9160773225067979
Position 31385: 0.9114482063990983
Position 2442: 0.8684806724088527
Position 23738: 0.8601907361238055
Position 41500: 0.8053339535904906
Position 29876: 0.7860289838286828
Position 14950: 0.7706482013410692
Position 8801: 0.7455336291682316
Position 14198: 0.6941751067076317
Position 14731: 0.6693546479833759
Position 38310: 0.5322399270911566
Position 4973: 0.47983306974216505
Position 3680: 0.45353342566114535
Position 40262: 0.40135989926693066
Position 10601: 0.4004111341821424
Position 38341: 0.3035454453702296
Position 38131: 0.27935294726853116
Position 3666: 0.27745056224757686
Position 6841: 0.2757459301886261
Position 13819: 0.16015416581955577
Position 1920: 0.14215383459290848
Position 11162: 0.09065593624687791
Position 4959: 0.078979759146617
Position 995: 0.06727015838186964
Position 22716: 0.06556714329839264
Position 40436: 0.06487086168561798
Position 36049: 0.06320652912718833
Position 30970: 0.061939816925215115
Position 29520: 0.05670783620231091
Position 35124: 0.056430759862024345
Position 11941: 0.05487331555074462
Position 14287: 0.05307849969953918
Position 30602: 0.0513759182699748
Position 22659: 0.05094826824158326
Position 30638: 0.04481337958732911
Position 23660: 0.03726771237234169
Position 23914: 0.02748324874878789
Position 4791: 0.025733878125129343
Position 38352: 0.02428596105929636
Position 4696: 0.021814183367450547
Position 38876: 0.02060977514046405
Position 24187: 0.01744898676668273
Position 4802: 0.016612772044338784
Position 4473: 0.01598116413312668
Position 15183: 0.01348819641833497
Position 35722: 0.01117831546092431
Position 35018: 0.009471597827735446
Position 2447: 0.009175270591920331
Position 2473: 0.007105840138067818
Position 26741: 0.006919954718048034
Position 39411: 0.005976715126529742
Position 13448: 0.00544610976689202
Position 27201: 0.0054377228671713095
Position 13584: 0.004466767177223106
Position 37728: 0.004187870908583608
Position 13356: 0.003628308303382864
Position 667: 0.003125982193443004
Position 36522: 0.0030992832222982124
Position 27163: 0.003086197387450231
Position 788: 0.0025737305785783022
Position 38632: 0.002542426730946303
Position 27222: 0.002020640165750662
Position 3352: 0.001982212511176433
Position 36222: 0.0015644210076272455
Position 1024: 0.0014239062158276866
Position 834: 0.00041812588261906934
Position 31806: 0.00031831118143880966
Position 554: 0.0002424764331358536
Position 26705: 9.245052651692719e-06
