Gene = Ngrn
index = 745
Annotated 5SS: [209 717]
Annotated 3SS: [ 605 3162]
SMsplice 5SS: [ 209  717 2989]
SMsplice 3SS: [ 605 2872 3162]
top_k =  100
Partition function (log Z): -0.15733968455049663

Sorted 5' Splice Sites (High to Low Probability):
Position 717: 0.9960132920827647
Position 209: 0.8705735887637304
Position 3258: 0.566338484023887
Position 2989: 0.5178740691615178
Position 3009: 0.4519990652495682
Position 2122: 0.3338242055100679
Position 2385: 0.20824420389337134
Position 2186: 0.14811236328591992
Position 2464: 0.059761362591123066
Position 201: 0.05313718644658907
Position 919: 0.044433530769568144
Position 441: 0.03461758315247466
Position 2156: 0.03136548913113147
Position 3687: 0.017095934497231506
Position 120: 0.01086487954770727
Position 446: 0.007336165199500619
Position 1557: 0.005608273588161656
Position 107: 0.00269902292237808
Position 2203: 0.0026397657136684486
Position 923: 0.002544389264288586
Position 505: 0.002323080792661402
Position 2140: 0.001657968015244381
Position 103: 0.00153978512434018
Position 671: 0.0014844267485131007
Position 355: 0.0010760985408412075
Position 1425: 0.0006815297699216476
Position 81: 0.0006322635934655887
Position 113: 0.0005418551415276215
Position 888: 0.0005000275848984047
Position 241: 0.00045535579927193
Position 1324: 0.0003472016913243079
Position 1075: 0.0003284693808585736
Position 1152: 0.0003009275381673665
Position 136: 9.870172791251078e-07
Position 290: 6.785312890762325e-07
Position 333: 5.719292039034206e-07
Position 380: 3.9682896275564575e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 3162: 0.9983869777038717
Position 2872: 0.8401661005435784
Position 605: 0.8159528546290686
Position 1953: 0.4225135066146919
Position 3762: 0.2956396081641397
Position 2293: 0.25970875960564893
Position 3563: 0.1089915659969453
Position 2068: 0.10185263119439388
Position 2840: 0.09703246310627765
Position 621: 0.07041234339655035
Position 3359: 0.053993934803372716
Position 3577: 0.05229195560887664
Position 3741: 0.04930377337051545
Position 561: 0.037766730033548954
Position 642: 0.03547314332736635
Position 828: 0.02517887635351358
Position 2876: 0.02445887575382457
Position 791: 0.02251819980570872
Position 3603: 0.012405256701652163
Position 574: 0.012378348915272435
Position 3413: 0.01080832387561688
Position 2917: 0.008215695007405547
Position 1264: 0.004479020488393602
Position 628: 0.00421598760131621
Position 341: 0.003593874220309562
Position 2071: 0.0031087555914675116
Position 379: 0.0008193241597955971
Position 1239: 0.0008130188208967436
Position 440: 0.0007790764641293224
Position 281: 0.0006657256467438936
Position 497: 0.0005332602894426243
Position 1195: 0.0003857559550573192
Position 1484: 0.0003851923300643749
Position 795: 0.00029031538510243597
Position 1423: 0.0002735172395956974
Position 449: 0.00026321282789444026
Position 416: 0.00021338811910257092
Position 1323: 0.00018586732248489603
Position 859: 0.00011981538542754877
Position 312: 0.0001161125201510821
Position 1381: 0.00011463289291498088
Position 298: 4.559668572751052e-05
Position 3082: 3.472743045287027e-05
Position 670: 1.3707585348347978e-05
Position 538: 1.3505786319089814e-05
Position 348: 1.3441920797389177e-05
Position 653: 1.2114049594499817e-05
Position 470: 1.1799302040744122e-05
Position 479: 3.3615389559479776e-06
Position 319: 4.4675105266123903e-07
