Gene = Gdpgp1
index = 430
Annotated 5SS: [341]
Annotated 3SS: [5348]
SMsplice 5SS: [341]
SMsplice 3SS: [5348]
top_k =  100
Partition function (log Z): -9.952169486043669

Sorted 5' Splice Sites (High to Low Probability):
Position 341: 0.497919471621899
Position 5588: 0.34961613774123257
Position 134: 0.31283669263165914
Position 4990: 0.24630044689454592
Position 5093: 0.15519675819657924
Position 191: 0.15474397256844072
Position 6469: 0.15399475875706448
Position 404: 0.05129822867140872
Position 546: 0.029108208968203573
Position 5209: 0.026728186433453375
Position 6474: 0.022167832560522745
Position 291: 0.020686215477029382
Position 680: 0.007221284731571097
Position 394: 0.0031452942397505014
Position 1070: 0.0012847235598920075
Position 172: 0.0003713464105633618
Position 102: 0.00011064524117360283
Position 364: 7.14719695520419e-05
Position 124: 6.713712820964859e-05
Position 332: 3.968367278393593e-05
Position 57: 2.71318119318902e-05
Position 45: 2.5357609623021194e-05
Position 278: 9.002147351610739e-06
Position 61: 4.573939185254638e-06
Position 36: 4.490146280190422e-06
Position 26: 3.950718164760442e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 5348: 0.720084656452868
Position 4951: 0.313112015568869
Position 6988: 0.17473904490557862
Position 4857: 0.13658459792155775
Position 6395: 0.11455343358408211
Position 5381: 0.0868361218498532
Position 3190: 0.07803456085879916
Position 5406: 0.07447606859351909
Position 7541: 0.06309865188726511
Position 7492: 0.05914577878364108
Position 6273: 0.05822813241874779
Position 7751: 0.05263266216474768
Position 447: 0.034847770641160576
Position 254: 0.030506557602620242
Position 257: 0.006241939402910398
Position 363: 0.005183000243660156
Position 913: 0.005118382280866306
Position 3825: 0.004203981734909375
Position 539: 0.003870282043763455
Position 420: 0.003579297447564384
Position 6139: 0.003381025314757416
Position 2299: 0.0017894980850432865
Position 2073: 0.0015445682384650477
Position 1028: 0.0005192729392046429
Position 981: 0.000400810691874947
Position 219: 0.00018752773631226273
Position 227: 1.7127735593924735e-05
Position 290: 1.5669827836506094e-05
Position 278: 1.2875989922610096e-05
Position 221: 1.2474355939642084e-05
Position 310: 8.968685428907132e-06
Position 260: 7.695811660303745e-06
Position 189: 3.008709293695264e-06
Position 332: 8.768245162017624e-07
Position 265: 7.553042550149377e-07
