Gene = Prr19
index = 861
Annotated 5SS: [  64 2087]
Annotated 3SS: [1461 2170]
SMsplice 5SS: [  64 1567]
SMsplice 3SS: [1461 2135]
top_k =  100
Partition function (log Z): -3.7091362078865435

Sorted 5' Splice Sites (High to Low Probability):
Position 1567: 0.9591633441719101
Position 64: 0.784054456046592
Position 1864: 0.5374860082663783
Position 593: 0.2692399446346651
Position 2087: 0.09190049156376669
Position 44: 0.04218419194585636
Position 941: 0.012698041754459596
Position 173: 0.002763165745244923
Position 1763: 0.0019910624713514137
Position 2216: 0.0017155421981214774
Position 1726: 0.0015730396083385723
Position 398: 0.001202842087920417
Position 1689: 0.0009385662566798027
Position 48: 0.0006006186329407965
Position 901: 0.0004353295326012194
Position 690: 0.0004028622207895062
Position 208: 0.00033014626728800685
Position 608: 0.000284381059744322
Position 182: 0.00019792765578509913
Position 711: 5.854148918952106e-06
Position 1592: 6.501261893451394e-07
Position 31: 2.60687358223508e-07
Position 26: 7.3950718202884516e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1461: 0.9912691381896289
Position 2135: 0.5561955487287037
Position 1760: 0.1843101179616322
Position 2380: 0.14166733582223207
Position 2170: 0.13490577482388028
Position 1657: 0.09707497933263406
Position 1811: 0.08900878292021283
Position 1638: 0.07563067638078251
Position 1788: 0.07316618243552371
Position 444: 0.051874432336932924
Position 1684: 0.03949579919193619
Position 2330: 0.03479803793784392
Position 1941: 0.028321193524418913
Position 1963: 0.025717266168301563
Position 2478: 0.025090292009936274
Position 1688: 0.015406831376118812
Position 532: 0.012277854297122586
Position 805: 0.011917445972426064
Position 516: 0.011705961075985443
Position 416: 0.009803354762261499
Position 1973: 0.008945828344894036
Position 2172: 0.008825360253862873
Position 1414: 0.0082065514094325
Position 1984: 0.007431904132335612
Position 2312: 0.007321345973241623
Position 1725: 0.006692794271263716
Position 2353: 0.005815536846846806
Position 1903: 0.0054710963436381144
Position 564: 0.005149190796774341
Position 347: 0.004404072415847475
Position 2022: 0.0036433647602274783
Position 2502: 0.0035807213183893685
Position 2537: 0.003189770825950855
Position 303: 0.0029172522127036394
Position 146: 0.002755251593594067
Position 1976: 0.002672375704558589
Position 1800: 0.002443652886087764
Position 1762: 0.0021631029118423196
Position 2419: 0.0019933234430728197
Position 2514: 0.001571782395856689
Position 1816: 0.0012841953044834982
Position 835: 0.0007312623910471962
Position 1665: 0.00040840047093744654
Position 260: 0.0003451090523810235
Position 452: 0.00029863121625490303
Position 1694: 0.00028317041667979333
Position 1486: 0.00027364176652152993
Position 2065: 0.00022040890166027762
Position 265: 0.00022021169190422163
Position 1506: 0.000181353362720331
Position 1503: 4.626554311374245e-05
Position 1849: 1.8292415611744686e-05
Position 1494: 1.6687759194290582e-05
Position 1165: 3.912939358090615e-06
Position 1842: 3.4581271362194812e-06
Position 1512: 1.7864596308703002e-06
Position 1330: 6.625703991078324e-07
