Gene = Lax1
index = 625
Annotated 5SS: [ 300 1288 6103 6571 7126]
Annotated 3SS: [1103 5998 6465 7054 9472]
SMsplice 5SS: [ 300 6103 6571 7126]
SMsplice 3SS: [5998 6465 7054 9472]
top_k =  100
Partition function (log Z): -5.604588148855143

Sorted 5' Splice Sites (High to Low Probability):
Position 6103: 0.8848464339318824
Position 6571: 0.8643916292812687
Position 7126: 0.7471169916768792
Position 300: 0.6914312965434847
Position 1288: 0.35961624308338047
Position 294: 0.2875814698802709
Position 8558: 0.17226375567675975
Position 3404: 0.16220376704336661
Position 7145: 0.083760008893819
Position 9372: 0.08158952513182344
Position 6703: 0.05140732621132105
Position 8311: 0.045420352326894904
Position 3021: 0.019557407776030985
Position 200: 0.00920880121853512
Position 500: 0.006294729897075555
Position 308: 0.0056452811956392655
Position 6107: 0.005356182324115424
Position 6124: 0.005161533374965936
Position 1475: 0.0029482621550615683
Position 6894: 0.002500089599087726
Position 684: 0.0006891107355443475
Position 28: 0.00023124622123241328
Position 619: 0.0001551757417736384
Position 623: 9.538968298305362e-05
Position 55: 3.804541541532241e-05
Position 25: 4.857441647481156e-06
Position 35: 3.142279658015963e-06
Position 337: 1.5674856407734187e-07
Position 133: 4.049883652500309e-09
Position 101: 2.069331614792319e-09
Position 224: 1.9506825963097568e-09
Position 161: 6.251508037503544e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 6465: 0.9019908219110918
Position 5998: 0.895364149630964
Position 7054: 0.8064906030052235
Position 9472: 0.5677754106084371
Position 8458: 0.22550631937766577
Position 1103: 0.22468191986991737
Position 9235: 0.22144099053996358
Position 3147: 0.1622037670433666
Position 1049: 0.12734254259354258
Position 8164: 0.07945245702674548
Position 7715: 0.05448024792046156
Position 6992: 0.04055570731744712
Position 9322: 0.034001572213366596
Position 9343: 0.020967113722021802
Position 9824: 0.020251590812545912
Position 2896: 0.019557407776030985
Position 6935: 0.017016195614998814
Position 8850: 0.013495776167619617
Position 7892: 0.010388657578158152
Position 6643: 0.00957833580724951
Position 1226: 0.007580169712810574
Position 6777: 0.006464004458343695
Position 6489: 0.004437541353593625
Position 6667: 0.0044017314098245205
Position 6702: 0.004011984169872977
Position 6486: 0.0038690542009881344
Position 1335: 0.002115154548336424
Position 6517: 0.0018735635822330501
Position 1357: 0.0008331076067251454
Position 519: 0.0005858676964829826
Position 420: 0.0003382746016883498
Position 123: 0.00025830159224366395
Position 471: 0.00011032939092026429
Position 649: 2.1058635566368673e-05
Position 439: 1.7978990013651845e-05
Position 568: 1.676285627264239e-05
Position 425: 1.3257530047377606e-05
Position 150: 9.678574876085859e-06
Position 101: 9.276616174658191e-06
Position 500: 8.198242505809926e-06
Position 293: 1.3378771937917216e-06
