Gene = Sprn
index = 1018
Annotated 5SS: [329]
Annotated 3SS: [1204]
SMsplice 5SS: [329]
SMsplice 3SS: [1204]
top_k =  100
Partition function (log Z): -8.843136559137006

Sorted 5' Splice Sites (High to Low Probability):
Position 329: 0.993248607390767
Position 1367: 0.16764049571065115
Position 1591: 0.06068341120754481
Position 1086: 0.052520005143249164
Position 2022: 0.04580399877925862
Position 3819: 0.024390131875748407
Position 1331: 0.021820742438583368
Position 1361: 0.0143287528283146
Position 1341: 0.007141846441765321
Position 144: 0.0017655898855087418
Position 232: 0.0010293822711398583
Position 523: 0.0007123187718940527
Position 1100: 0.0006382924913228148
Position 342: 0.0005675921451461975
Position 732: 0.0005486625168475787
Position 286: 0.0005062081870492058
Position 70: 0.0003643509453486201
Position 125: 0.00032660233601294853
Position 333: 0.000305728415650814
Position 1440: 0.00028390447551068966
Position 119: 0.00015838169042429662
Position 536: 6.277061462388154e-05
Position 1090: 4.760811171280796e-05
Position 75: 4.5679257373515255e-05
Position 77: 2.2185431053573032e-05
Position 457: 1.622976662374471e-05
Position 82: 8.092637645828442e-06
Position 32: 5.565490331228545e-06
Position 322: 2.5465367123675783e-07
Position 161: 5.099908204954627e-08
Position 255: 1.573204666739574e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 1204: 0.434506608725467
Position 1933: 0.211400849233952
Position 2971: 0.18387635708945307
Position 3636: 0.15788649023005422
Position 3962: 0.08245072859418555
Position 834: 0.04962071736707463
Position 1860: 0.03611248473707366
Position 1281: 0.027949426709578895
Position 2829: 0.022818201188876057
Position 3059: 0.022591556450953492
Position 1415: 0.017575113895688728
Position 624: 0.016349844493650123
Position 963: 0.014448087514904976
Position 3023: 0.014219223029924375
Position 1884: 0.01324543044370108
Position 1172: 0.010223013660570749
Position 3872: 0.008878871346209922
Position 433: 0.00869597911599211
Position 1479: 0.007397179407870002
Position 1040: 0.006292478144526256
Position 1476: 0.005240476630725062
Position 1487: 0.004890992892143006
Position 2182: 0.004534643568956318
Position 790: 0.004451120930814184
Position 470: 0.0035780471104035027
Position 966: 0.003556266124176025
Position 569: 0.003551505402045694
Position 1744: 0.003364404671951094
Position 1779: 0.0030610759260990537
Position 920: 0.0027304112339762193
Position 206: 0.0026716511735907895
Position 3728: 0.0025324095361284596
Position 901: 0.0017844944173985142
Position 585: 0.0013202462331362
Position 1024: 0.00040821307645217645
Position 852: 0.0003515280535532856
Position 1003: 0.00028903066332472757
Position 1218: 9.549838794548258e-05
Position 404: 2.3986168518697793e-05
Position 418: 1.8815060855809844e-05
