Gene = Adhfe1
index = 100
Annotated 5SS: [  204  1997  3810  5029  5525  5872  7668  9158 10338 12260 15640 15946
 18991]
Annotated 3SS: [ 1958  3768  4974  5369  5674  7589  9051 10184 12160 15560 15848 18832
 28242]
SMsplice 5SS: [  204  5525  7668  9158 10338 10539 12260 15946 16316 18991]
SMsplice 3SS: [ 5369  7589  9051 10184 10441 12160 15848 16233 18832 28242]
top_k =  100
Partition function (log Z): 2.1323370833768953

Sorted 5' Splice Sites (High to Low Probability):
Position 12260: 0.999999999999998
Position 18991: 0.9978307272587292
Position 204: 0.9646762949607595
Position 10338: 0.9597338665520706
Position 16316: 0.7718000091450643
Position 10539: 0.7077612789348185
Position 9158: 0.6509835113410641
Position 15983: 0.4996429897140289
Position 5525: 0.4833699524998941
Position 15946: 0.475861188385598
Position 9243: 0.3508633159937706
Position 2700: 0.19774951885327874
Position 16709: 0.14751889287826178
Position 15640: 0.12904897200126542
Position 1997: 0.0961227198714778
Position 17069: 0.08289722502270096
Position 5872: 0.07939407300959533
Position 5061: 0.06149744348054932
Position 16776: 0.059253586182732146
Position 2164: 0.05087447619926824
Position 3810: 0.048356783286907276
Position 669: 0.04335368284772977
Position 877: 0.020748200732556232
Position 5499: 0.018411880095104603
Position 1636: 0.016767439088619603
Position 1214: 0.016679468028111957
Position 3973: 0.016134198740377397
Position 815: 0.011953967736396127
Position 10029: 0.0104519709228411
Position 9991: 0.010094638076607055
Position 11736: 0.00861702504092695
Position 10379: 0.008552775531109724
Position 16143: 0.00693821155633867
Position 9322: 0.005176111342922945
Position 12668: 0.004778226980329192
Position 9197: 0.0023301095624148017
Position 44: 0.0022967784159920843
Position 1759: 0.0018740980219178838
Position 844: 0.001671268871156975
Position 1798: 0.001006684580242845
Position 549: 0.0006750819716960488
Position 1229: 0.0004285012591277131
Position 1175: 0.0003970948221875565
Position 1540: 0.0002893021899876728
Position 414: 5.752170615818747e-05
Position 208: 6.113083091374374e-06
Position 104: 4.67558220564911e-06
Position 474: 3.9945001717829375e-06
Position 312: 3.355013984290934e-06
Position 423: 2.6739831428159627e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 9051: 0.9999999999999961
Position 12160: 0.9321268270070875
Position 18832: 0.8750813232649042
Position 16233: 0.7584940031679863
Position 28242: 0.6690878112504027
Position 10441: 0.6670316173704451
Position 15848: 0.6519866180188341
Position 10184: 0.5549145975182177
Position 5369: 0.5017818325949988
Position 10220: 0.41722195456362654
Position 15885: 0.28879101184352807
Position 16589: 0.20745272387784058
Position 2612: 0.19774951885327874
Position 1958: 0.14666314316193688
Position 18814: 0.12417015890269316
Position 24236: 0.0887194082172185
Position 15560: 0.0884616831534415
Position 5674: 0.07939407300959533
Position 23805: 0.07224029978437346
Position 12095: 0.06573050239255564
Position 3768: 0.06449098202728468
Position 4974: 0.061497443480549335
Position 15586: 0.04907409615111913
Position 24106: 0.04712363006334437
Position 16981: 0.04206591407038478
Position 16836: 0.040831310952316166
Position 21755: 0.038690233584392636
Position 15900: 0.026239740933969486
Position 10407: 0.023418952034898976
Position 16094: 0.019435732821599935
Position 1341: 0.017737970533166652
Position 1144: 0.017402572843307637
Position 651: 0.01726033942235723
Position 9772: 0.016838601872561525
Position 19523: 0.013023444668164534
Position 794: 0.010642282800306385
Position 22120: 0.010547226466427764
Position 9237: 0.009353048240176217
Position 11616: 0.008617025040926948
Position 19082: 0.008301177539348921
Position 20475: 0.008034473310047282
Position 23990: 0.007828797912033758
Position 10422: 0.007497471014560483
Position 23737: 0.006798720079571789
Position 491: 0.006027304464995838
Position 582: 0.0052799165074542435
Position 20745: 0.004928248348636008
Position 19562: 0.004612643576362538
Position 762: 0.0044368686113434586
Position 10261: 0.0038428618686783176
Position 9703: 0.003708007126886616
Position 19235: 0.0036873068346624377
Position 19328: 0.003594072815079623
Position 12565: 0.002777338453547003
Position 22266: 0.0024795787214524304
Position 12065: 0.0021386690332939277
Position 10455: 0.0021204666475720725
Position 19697: 0.002038618521170081
Position 22084: 0.0019311373684156928
Position 1539: 0.0019098539190614985
Position 21592: 0.0017663651426427713
Position 19490: 0.0017573440392552988
Position 12532: 0.0010581884504875998
Position 16283: 0.0008767577273724419
Position 20134: 0.0006401890157264022
Position 591: 0.0004970063305457171
Position 12538: 0.0004951331714049257
Position 519: 0.00047963225799641754
Position 12435: 0.0004475669048896645
Position 414: 0.0004106964686661223
Position 1996: 0.0003340529088091555
Position 1585: 0.00028969942853985316
Position 497: 0.00016795926999529955
Position 344: 0.0001434824970522293
Position 294: 0.00010812077433206794
Position 1147: 0.00010249126611960326
Position 11934: 4.001567060343625e-06
