Gene = Mterf4
index = 720
Annotated 5SS: [  91 1308 3198]
Annotated 3SS: [ 808 3012 4119]
SMsplice 5SS: [91]
SMsplice 3SS: [808]
top_k =  100
Partition function (log Z): -7.5604490856090925

Sorted 5' Splice Sites (High to Low Probability):
Position 91: 0.9600848714178056
Position 3198: 0.5431907898630647
Position 3204: 0.24451848802425333
Position 1308: 0.17414359499807106
Position 611: 0.0944668377850185
Position 930: 0.08211255058960269
Position 1070: 0.032153804420293634
Position 1916: 0.015411240520563448
Position 1854: 0.009695343168861174
Position 3090: 0.006333816195643576
Position 973: 0.005590938492657744
Position 735: 0.0018351079822186563
Position 173: 0.0003643907020121842
Position 577: 0.0003354026929831681
Position 192: 0.00023114599169826597
Position 96: 0.0002190797102240898
Position 500: 0.00019533052599947248
Position 728: 0.00012944120033490567
Position 106: 9.16301783627721e-05
Position 205: 8.15459261035517e-05
Position 14: 5.15289846605559e-05
Position 258: 3.2549451723784e-05
Position 137: 3.1946554795427185e-05
Position 212: 3.079835040891909e-05
Position 158: 1.9282402705497766e-05
Position 615: 1.535456943692217e-05
Position 696: 1.5309057328810067e-05
Position 530: 1.0335595983354844e-05
Position 321: 8.787998028340952e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 3012: 0.6528495990137517
Position 808: 0.28464720314119174
Position 4119: 0.22849834706530342
Position 4024: 0.17245682098538725
Position 4179: 0.13602922380317087
Position 3937: 0.1348685965246412
Position 3164: 0.09692533021424461
Position 3047: 0.07787483972447981
Position 1225: 0.07705892911080181
Position 3335: 0.052349139612176035
Position 499: 0.03413386312678561
Position 1202: 0.02350162864634225
Position 3486: 0.019780885674803128
Position 1237: 0.017741569180712315
Position 3999: 0.01463374370047189
Position 1766: 0.014572646493297554
Position 3888: 0.014129178659705251
Position 1254: 0.013191170072431894
Position 3303: 0.010809195653042631
Position 577: 0.010626325276464654
Position 1087: 0.008835120391652861
Position 1829: 0.008745319388721686
Position 4133: 0.008330246599573007
Position 4497: 0.007184428775555612
Position 1156: 0.006869226263685372
Position 415: 0.006665502713567701
Position 2958: 0.0066556014127031144
Position 3145: 0.004913096259779019
Position 3382: 0.0047165515984171616
Position 523: 0.003383761091889422
Position 2336: 0.003368116347758307
Position 2615: 0.003252773395250048
Position 450: 0.002978366988082259
Position 2485: 0.0022194255161234375
Position 1261: 0.0019066989992310326
Position 1714: 0.0017886178074054218
Position 858: 0.0013949105011401564
Position 379: 0.00037162432601574476
Position 611: 0.00024302762607110107
Position 286: 0.00019533216108513397
Position 659: 0.0001234938882473741
Position 679: 0.00010893048510519721
Position 235: 8.726713418132355e-05
Position 923: 8.659242928498136e-05
Position 650: 8.057370587201304e-05
Position 535: 5.744633284350402e-05
Position 307: 4.875572561591539e-05
Position 529: 3.4203323614851446e-05
Position 219: 3.071120645897682e-05
Position 584: 2.9627052493558643e-05
Position 503: 1.7658224208906174e-05
