Gene = Tecpr1
index = 1067
Annotated 5SS: [  121  5102  6390  6713  7363  9371  9560 11043 12211 13756 15021 16222
 17199 17451 18991 20208 22604 22801 23886 24487 25061 25724 27264 27484]
Annotated 3SS: [ 4866  6206  6589  7236  9195  9458 10940 12064 13249 14874 16065 17048
 17292 18862 20104 22506 22720 23828 24305 24924 25630 27156 27363 27597]
SMsplice 5SS: [  121  1839  6347  6713  7363  9371  9560 11043 12211 15021 16222 17451
 18991 20208 22604 22801 24487 25061 27264 27484]
SMsplice 3SS: [ 1736  6206  6589  7236  9195  9458 10940 12064 14874 16065 17355 18862
 20104 22506 22720 24305 24924 27156 27338 27597]
top_k =  100
Partition function (log Z): 25.095730168035296

Sorted 5' Splice Sites (High to Low Probability):
Position 15021: 1.0000000000000049
Position 18991: 1.0000000000000027
Position 22604: 0.9977794383510128
Position 11043: 0.975470270821221
Position 12211: 0.9592135203027853
Position 121: 0.952813001030963
Position 7363: 0.9511166286560555
Position 27264: 0.9376755069495497
Position 16222: 0.9144426810713085
Position 22801: 0.9140265328600775
Position 27484: 0.8918713458816542
Position 20208: 0.8623594359147202
Position 9371: 0.8284582176453307
Position 17451: 0.7909862197313305
Position 24487: 0.6860965593888337
Position 25061: 0.677167085752572
Position 9560: 0.6665723234093982
Position 6713: 0.5654646069013368
Position 13275: 0.5386113549824999
Position 17199: 0.5346944871267925
Position 1839: 0.5267957831619532
Position 11253: 0.3296289414109456
Position 6676: 0.32490905340510595
Position 23886: 0.29648620984503693
Position 13756: 0.2857273114834852
Position 4941: 0.2374879524138372
Position 5102: 0.2127498127242451
Position 1899: 0.17330670095372608
Position 21737: 0.13242808734264808
Position 9967: 0.12795597735102937
Position 27812: 0.1269925778442714
Position 11238: 0.1159452901637317
Position 7969: 0.10570860116751718
Position 7899: 0.09676565636609866
Position 16948: 0.09674014613801943
Position 7878: 0.0838002393105451
Position 7926: 0.07650512700044299
Position 3590: 0.0764933207394807
Position 7973: 0.06456396266850338
Position 21538: 0.06064075026499127
Position 24994: 0.05803323223695536
