Gene = Slc8b1
index = 985
Annotated 5SS: [  116  2165  8615  8751  9493  9719  9968 10694 12891 13167 14633 16695
 18496 19229 19981]
Annotated 3SS: [ 1951  8461  8697  9434  9612  9799 10585 12830 13035 14490 16572 18341
 19147 19912 21691]
SMsplice 5SS: [  116  2165  9968 10694 12891 13167 14633 16695 18496]
SMsplice 3SS: [ 1951  9799 10585 12830 13035 14521 16572 18341 21691]
top_k =  100
Partition function (log Z): 4.891930616264187

Sorted 5' Splice Sites (High to Low Probability):
Position 16695: 0.9969667862793177
Position 10694: 0.99588275991444
Position 2165: 0.9726156567595071
Position 9968: 0.9656557511738662
Position 12891: 0.9298246771421501
Position 116: 0.8991701269831215
Position 14633: 0.8916724239370554
Position 13167: 0.7698724397646293
Position 18496: 0.5669059911642856
Position 8615: 0.378624659050217
Position 561: 0.2795004549023497
Position 19229: 0.27315947530774853
Position 11906: 0.17578327487817763
Position 14380: 0.15386663387254895
Position 13158: 0.15119647533431083
Position 19404: 0.1363513448366131
Position 3384: 0.1353863267956334
Position 15037: 0.10630850845373947
Position 340: 0.09415123547732149
Position 8854: 0.0864423882489255
Position 12090: 0.08336040200193812
Position 8866: 0.0712543550099581
Position 14629: 0.03966328541551075
Position 14999: 0.027479946806764258
Position 19505: 0.01983423420408175
Position 272: 0.01669271867650283
Position 10956: 0.011026743142262197
Position 13453: 0.008381405551989022
Position 11619: 0.005885624013629645
Position 14602: 0.005742806558809637
Position 15475: 0.00391997843259505
Position 375: 0.0038328678344549845
Position 819: 0.003650901044709707
Position 15572: 0.0036108850410590783
Position 3162: 0.0032275654147939556
Position 18402: 0.0028236168453370726
Position 926: 0.0022632777019388397
Position 18764: 0.0014442580913848805
Position 12944: 0.0011963468221098178
Position 3103: 0.0010659689530311213
Position 2618: 0.0008461683284548406
Position 3169: 0.000734175930559304
Position 3149: 0.0004174412618931437
Position 2800: 0.00038549173991042407
Position 91: 0.0003052170627113109
Position 145: 0.0002967017794268321
Position 356: 0.000135405061397768
Position 319: 5.675157127691268e-05
Position 18030: 2.8826160841706624e-05
Position 18419: 2.5212465699189757e-05
Position 202: 1.1022545537476098e-05
Position 52: 1.0817499032253527e-05
Position 137: 3.6633278177135216e-06
Position 12: 9.102660224413975e-08
Position 4: 2.1380312099159313e-09
Position 55: 1.7609999598756001e-09
Position 239: 8.782209929755174e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 16572: 1.0000000000000029
Position 1951: 0.9592970662657802
Position 9799: 0.9592563670704002
Position 10585: 0.9459018680947957
Position 12830: 0.8911933969854452
Position 13035: 0.8864848821386071
Position 14521: 0.7782269830359306
Position 21691: 0.6603125109332705
Position 19147: 0.5735305487513034
Position 18341: 0.5111048909602883
Position 8461: 0.378624659050217
Position 442: 0.17410248936579764
Position 8697: 0.15769674325888353
Position 14490: 0.15754027112356392
Position 3294: 0.13538632679563337
Position 14341: 0.10950500866063481
Position 19355: 0.10799897002379114
Position 11757: 0.08882738557181268
Position 11801: 0.08872982259064512
Position 11955: 0.08158646871765801
Position 14890: 0.07112070668776628
Position 18370: 0.06752938811316982
Position 12772: 0.05664427677461445
Position 14760: 0.05577604120137726
Position 10551: 0.04998089181964437
Position 180: 0.04835162977360555
Position 14208: 0.04489525409974377
Position 18533: 0.03524630797608829
Position 17095: 0.028777904058724466
Position 264: 0.027961466561556684
Position 271: 0.02535457581215218
Position 13117: 0.017767383164533534
Position 2093: 0.013318590493726457
Position 18321: 0.012389385109139794
Position 10765: 0.011026743142262197
Position 15439: 0.007530863473654127
Position 14737: 0.006891707371360209
Position 9944: 0.006399384103466235
Position 239: 0.0063127659449617865
Position 13245: 0.005544704426125535
Position 3056: 0.005445151560277526
Position 717: 0.005439910942091755
Position 399: 0.005129420147409029
Position 11518: 0.004048802913037231
Position 379: 0.002850572437538388
Position 13379: 0.002836701125863483
Position 11546: 0.001681731239399929
Position 455: 0.0011493856373293375
Position 513: 0.0009572347446687026
Position 198: 0.0008091756852467821
Position 14414: 0.000777632864051233
Position 464: 0.0007362126386056688
Position 17482: 0.0006210132686907267
Position 838: 0.00047426780455678996
Position 2505: 0.0003897751513516577
Position 385: 0.0003863898214251639
Position 2645: 0.00038549173991042423
Position 2340: 0.00024921184573792066
Position 2393: 0.00020718133136526207
Position 11524: 0.00015508986119248488
Position 289: 3.484095903408766e-05
Position 17891: 2.8826160841706624e-05
Position 202: 2.3121184187441616e-05
Position 322: 5.644887247246026e-06
Position 411: 1.1661449014328824e-06
Position 160: 9.86779136536781e-07
