Gene = Anapc13
index = 115
Annotated 5SS: [  51 3593]
Annotated 3SS: [3466 7717]
SMsplice 5SS: [ 146 3091 3282 3593]
SMsplice 3SS: [3008 3205 3466 7717]
top_k =  100
Partition function (log Z): -6.774255077016379

Sorted 5' Splice Sites (High to Low Probability):
Position 3593: 0.9980975248759434
Position 146: 0.6290868942149193
Position 3091: 0.46282214141728345
Position 3282: 0.36174229892485266
Position 5612: 0.21840179156897943
Position 4683: 0.16025986033623268
Position 291: 0.11664279746658539
Position 51: 0.10033941759464092
Position 623: 0.0943179650791333
Position 3345: 0.09126213820174284
Position 4690: 0.05994023139494858
Position 392: 0.04101109885533036
Position 939: 0.025166946642346564
Position 700: 0.02480816906440153
Position 977: 0.02314812839068312
Position 252: 0.02060982566208401
Position 4020: 0.01649615507656067
Position 5659: 0.015516758179119905
Position 2890: 0.01040750854360756
Position 3996: 0.006866254739674888
Position 337: 0.005479106148664111
Position 586: 0.004768856661187995
Position 2339: 0.004234900458146903
Position 1036: 0.003743265612860446
Position 4059: 0.0021265093660429992
Position 3772: 0.001756820522120288
Position 3626: 0.0014932147139832786
Position 412: 0.0004976873574658228
Position 704: 0.00039014828075497585
Position 3642: 0.0003613167572690774
Position 504: 0.00035392630064526147
Position 396: 0.0002545726392061868
Position 3828: 0.00012990855592456862
Position 249: 0.00010723885682493286
Position 189: 0.00010660906977011253
Position 352: 8.72544661504336e-05
Position 297: 3.1825807077643934e-05
Position 47: 6.976326794490317e-06
Position 278: 4.710457146719415e-06
Position 313: 3.4477158116623117e-07
Position 57: 4.3468048653058066e-08
Position 79: 1.1709281855573396e-08
Position 99: 1.032355803418446e-08
Position 89: 2.0619185247958694e-09
Position 119: 2.3814663439917783e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 3466: 0.9999222350576903
Position 7717: 0.7208407929522489
Position 3008: 0.3901056138841674
Position 3205: 0.38656934779804586
Position 5442: 0.29075896694347925
Position 4564: 0.14412359339905412
Position 4476: 0.11490961921769269
Position 6409: 0.06997767756520656
Position 3943: 0.062164101114090646
Position 3057: 0.05323523892894494
Position 856: 0.05205834064589013
Position 3247: 0.03744404015012879
Position 7456: 0.032249682585693634
Position 3195: 0.029050240269640096
Position 2675: 0.021446017238109665
Position 6827: 0.020921032616520792
Position 488: 0.014893839734629804
Position 621: 0.01317475689430061
Position 2596: 0.008442779909668977
Position 3707: 0.00836176612091937
Position 5383: 0.007010799667647494
Position 430: 0.005431899236185651
Position 408: 0.004838244517096158
Position 3915: 0.00467733009569617
Position 3995: 0.004025399535894631
Position 2189: 0.0022584424259436305
Position 2320: 0.0019764580322032743
Position 4367: 0.001052463477716315
Position 3696: 0.0003712459679590523
Position 252: 0.00026163948763209354
Position 535: 0.00012371126853121238
Position 133: 9.463365088273581e-05
Position 391: 5.857186167719855e-05
Position 3717: 2.0448678069927313e-05
Position 166: 1.6290803063065043e-05
Position 278: 1.190542732213694e-05
