Gene = Ankrd49
index = 123
Annotated 5SS: [ 337 2242]
Annotated 3SS: [1893 3244]
SMsplice 5SS: [316]
SMsplice 3SS: [3244]
top_k =  100
Partition function (log Z): -8.587831891701

Sorted 5' Splice Sites (High to Low Probability):
Position 316: 0.6479034734897183
Position 337: 0.3438733805782313
Position 2242: 0.2673529866319235
Position 3360: 0.14166659167201892
Position 3432: 0.1365530078777669
Position 3009: 0.01460905773251042
Position 3356: 0.011129601271602868
Position 2119: 0.010158795147166576
Position 2539: 0.00805930607517033
Position 396: 0.007301884321666077
Position 2707: 0.003957973943570419
Position 2102: 0.0028354095514552843
Position 1508: 0.001994802581379522
Position 2879: 0.0014279124053809078
Position 617: 0.0013963883321292446
Position 853: 0.00037287460327628964
Position 321: 0.000282169891379343
Position 890: 0.0002153801793268802
Position 358: 0.00020674791125014825
Position 621: 7.223114179348858e-05
Position 1705: 6.0312289889399826e-05
Position 500: 2.0790700819954633e-05
Position 209: 5.444478744782048e-07
Position 182: 3.0218256159408233e-07
Position 348: 2.776668282031985e-07
Position 346: 1.9279795332337287e-07
Position 119: 1.5502016245382763e-07
Position 309: 1.6606275707988214e-09
Position 224: 1.4880259988214827e-09
Position 30: 7.53691497070352e-10
Position 68: 5.267228378720173e-10
Position 256: 4.877146842997762e-10
Position 330: 4.318815015815118e-10
Position 44: 3.1535990289494526e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 3244: 0.47822091975795616
Position 3472: 0.23539181353656782
Position 1893: 0.23365766134014815
Position 4456: 0.11336757757906948
Position 3212: 0.08070826309268919
Position 2122: 0.07670864855041476
Position 5102: 0.0754140015823111
Position 2786: 0.04691382402653568
Position 2109: 0.04557685246390955
Position 2052: 0.036579709453508885
Position 2403: 0.03188287563223565
Position 514: 0.028969140804770782
Position 1976: 0.023990264694077505
Position 4119: 0.019514223457872744
Position 2505: 0.019150334562049134
Position 395: 0.011527302172275171
Position 2605: 0.009881273353877975
Position 2758: 0.007794968111170633
Position 3779: 0.00677024159738856
Position 1938: 0.0064834185904778865
Position 3540: 0.006063944101466317
Position 1494: 0.005060694052224199
Position 1392: 0.001062071608738072
Position 1373: 0.0004242247858807656
Position 3254: 0.00017087015788043577
Position 1323: 9.199949650934044e-05
Position 721: 3.373016798369051e-05
Position 748: 2.7742550060733764e-05
Position 807: 7.712601753410329e-06
Position 610: 6.252227025923862e-06
