Gene = Ncapg
index = 732
Annotated 5SS: [  215  1305  2583  4585  4935  6223  6823  8569 10053 11537 11988 17504
 18762 21908 23420 24008 25897 26250 26626 28992]
Annotated 3SS: [ 1100  2353  4438  4849  6029  6672  8427  9928 11452 11807 17392 18641
 21682 23237 23832 25734 26113 26553 28921 29928]
SMsplice 5SS: [  215  1305  4585  4935  8569 11537 11988 18762 21908 25897 26250]
SMsplice 3SS: [ 1100  4438  4849  8427 11452 11807 18641 21682 25734 26113 29928]
top_k =  100
Partition function (log Z): 8.709917771552814

Sorted 5' Splice Sites (High to Low Probability):
Position 4935: 1.0000000000000013
Position 18762: 1.0000000000000007
Position 11988: 1.0000000000000002
Position 8569: 0.9965166243627748
Position 1305: 0.9962838698133508
Position 25897: 0.9900948276426531
Position 4585: 0.9694213967948628
Position 21908: 0.9463718458035917
Position 215: 0.9347630182393816
Position 26250: 0.9096317706556715
Position 2583: 0.6862869389653721
Position 11537: 0.5035159206956662
Position 26626: 0.4377912128029354
Position 13171: 0.34909677010104184
Position 30039: 0.28309551958143625
Position 24008: 0.2807341735118993
Position 28992: 0.2556049127472232
Position 7786: 0.2523889975333285
Position 9093: 0.2294302380714424
Position 24848: 0.1976771450193095
Position 23420: 0.18088438173917767
Position 10053: 0.12125523046764318
Position 1634: 0.11340619170364173
Position 1884: 0.07607198016551846
Position 23423: 0.07019509260177885
Position 30000: 0.07013355607672025
Position 697: 0.05839962671403327
Position 10086: 0.05486107343691282
Position 3069: 0.045413714602381826
Position 713: 0.04498739620023763
Position 823: 0.03487662054698438
Position 21804: 0.032763289716017024
Position 205: 0.027813602388167984
Position 2104: 0.019855869249548304
Position 4712: 0.019628174455416546
Position 6223: 0.017019162488871704
Position 1014: 0.012451167308869599
Position 635: 0.011569130219177368
Position 23339: 0.01032251792833814
Position 22727: 0.010251625903251427
Position 912: 0.009671416036514465
Position 2510: 0.00900790022036964
Position 320: 0.007176454729449508
Position 4607: 0.006944645313958065
Position 1148: 0.003430043033588361
Position 670: 0.0024122491720261884
Position 4642: 0.0013272545577467847
Position 687: 0.0009646518434624038
Position 1161: 0.0009467955912395408
Position 22505: 0.0008440630111986868
Position 302: 0.0006297459922108644
Position 1267: 0.0005161687134808201
Position 1211: 0.0004894113167291617
Position 472: 0.00037021962079454335
Position 185: 1.2649237338749441e-06
Position 338: 9.516631679021898e-07
Position 131: 5.335614874009046e-09
Position 188: 5.233304959655353e-09
Position 142: 3.5708782348294536e-09
Position 93: 9.185160345282193e-10
Position 73: 7.072517164395954e-10
Position 49: 4.0334265387790134e-10
Position 87: 3.4515301976720145e-10
Position 25: 1.901195439656228e-10
Position 27: 4.020107307224717e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 18641: 1.0000000000000004
Position 25734: 0.9997144905441624
Position 8427: 0.9965166243627748
Position 11807: 0.9953305259108017
Position 4849: 0.9927462667046453
Position 1100: 0.9846425210691351
Position 21682: 0.9779119134659587
Position 4438: 0.9711975450587558
Position 29928: 0.7183597715700346
Position 26113: 0.7104475985986582
Position 2353: 0.5405401131527802
Position 30136: 0.5346557880192605
Position 11452: 0.5035159206956662
Position 26440: 0.33429593112008654
Position 13068: 0.30455580889703143
Position 23832: 0.2810196829677367
Position 23237: 0.26140199226929467
Position 28921: 0.25560491274722313
Position 7692: 0.2523889975333286
Position 24741: 0.19767714501930939
Position 8980: 0.17668849833032385
Position 9928: 0.1761163039045559
Position 26037: 0.17083434114831425
Position 2487: 0.12171048515120271
Position 26457: 0.11941455236444444
Position 1367: 0.08870026831786337
Position 1790: 0.05548558196243788
Position 549: 0.04834727277273698
Position 27455: 0.03549308345109487
Position 441: 0.034512825534032614
Position 13033: 0.03277428385217573
Position 8673: 0.029819671225886326
Position 2549: 0.029352286413301995
Position 26757: 0.0230428002679467
Position 1561: 0.023012312765676172
Position 8843: 0.021846289537785064
Position 26005: 0.01984507160847032
Position 27870: 0.018123268171867178
Position 3033: 0.017885854834916438
Position 489: 0.017483744490306558
Position 4688: 0.014641104227992665
Position 1824: 0.01453538751369705
Position 471: 0.012665345916484558
Position 909: 0.012141142687905736
Position 13112: 0.011766677351834672
Position 1747: 0.011576577154849357
Position 2758: 0.010768326774086946
