Gene = Akip1
index = 107
Annotated 5SS: [  87  481 1342 3822 5332]
Annotated 3SS: [ 255 1260 3707 5250 8059]
SMsplice 5SS: [  87 1342 3602 3822 5332]
SMsplice 3SS: [1260 3501 3707 5250 8059]
top_k =  100
Partition function (log Z): -1.2173105951505314

Sorted 5' Splice Sites (High to Low Probability):
Position 3822: 0.9871748746348935
Position 87: 0.9532550508333424
Position 5332: 0.91291207475151
Position 1342: 0.9073205304518734
Position 3602: 0.6055994578566655
Position 481: 0.1787055749031709
Position 1851: 0.07637442954750381
Position 6373: 0.028537842886676053
Position 6565: 0.024755841505054006
Position 5771: 0.02308524538064836
Position 5802: 0.01409601884074563
Position 7362: 0.011021848760333845
Position 447: 0.009432647535571378
Position 7859: 0.009324853327604054
Position 1430: 0.008486939889559508
Position 2153: 0.007950218778159511
Position 3417: 0.007780501298586194
Position 7058: 0.004703208703944919
Position 1331: 0.0036866780097397174
Position 1963: 0.0030223857623925066
Position 659: 0.0029270576696506863
Position 5030: 0.002121833788549971
Position 4217: 0.0017659671124355444
Position 49: 0.0007658491169116557
Position 64: 0.0006019843014046241
Position 1693: 0.0003510800808723476
Position 106: 0.00017547137965524538
Position 97: 0.00014594862678235206
Position 43: 4.79887103112108e-05
Position 343: 1.29576217877552e-05
Position 136: 8.258382505385885e-06
Position 121: 4.753230670894526e-07
Position 41: 2.0041681155758714e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 3707: 0.9768669789969633
Position 5250: 0.8872993423454842
Position 8059: 0.8179731138573031
Position 1260: 0.6314855685843491
Position 3501: 0.2729798209308733
Position 1129: 0.21790598015977886
Position 3322: 0.13599359844050352
Position 255: 0.1166069682011102
Position 3578: 0.07957419560615807
Position 3400: 0.0498579099583285
Position 3283: 0.04938355014382196
Position 6266: 0.04197698669002969
Position 1767: 0.04195283371939243
Position 5581: 0.039594154502026704
Position 5208: 0.03673920110972245
Position 7480: 0.029918543822773314
Position 1719: 0.029397310875946103
Position 3298: 0.026373870052918694
Position 6844: 0.022795457251377205
Position 7525: 0.022480511236755606
Position 1227: 0.022039852384803615
Position 6343: 0.020093112259361966
Position 5612: 0.01805180142603861
Position 1286: 0.014751514130010726
Position 1216: 0.014562889987212032
Position 7432: 0.011334307320538067
Position 7324: 0.011021848760333845
Position 7987: 0.010853081796207004
Position 1133: 0.009663565466320412
Position 7766: 0.009324853327604054
Position 7483: 0.009313512969574124
Position 1213: 0.008695228468903981
Position 2032: 0.007950218778159508
Position 426: 0.007895806282164481
Position 3729: 0.007579271470244378
Position 318: 0.006221557945100058
Position 5408: 0.006208895666122133
Position 8130: 0.005831784289978634
Position 1723: 0.005465764878149777
Position 388: 0.005334658147128903
Position 6473: 0.004817744190983146
Position 6442: 0.00435552483124699
Position 7862: 0.003565990297537115
Position 5635: 0.0034557305386218097
Position 5632: 0.0033515697618290794
Position 230: 0.003024899747125427
Position 5971: 0.0028335082657463748
Position 4024: 0.0028256634938690346
Position 178: 0.0028228727847698087
Position 3766: 0.0027496055620662803
Position 1738: 0.0025809058364080154
Position 6903: 0.0025670275140383465
Position 4976: 0.002344871070236809
Position 438: 0.0007950843844672055
Position 475: 0.0005576737582787794
Position 5261: 0.000543088822295633
Position 557: 0.0004986958659099639
Position 465: 0.00046330539671512804
Position 554: 0.0003946897958071768
Position 536: 0.0003939361750418028
Position 259: 0.0003331510892518031
Position 1571: 0.00023003712916612533
Position 623: 0.00022375508347646992
Position 1153: 0.0001741986827678274
Position 540: 0.00015302577800962598
Position 390: 0.0001484203348163014
Position 1041: 0.00014552486836155452
Position 184: 0.00014301758211899494
Position 1095: 6.962928611634582e-05
Position 5669: 4.954026813448067e-05
Position 1613: 4.349848124438935e-05
Position 1472: 4.1822661728403606e-05
Position 1530: 3.572180873342934e-05
Position 298: 2.3926604282705564e-05
Position 338: 2.2363306205868193e-05
Position 398: 2.1650606068431953e-05
Position 1389: 1.9633254808389776e-07
Position 149: 5.9531213789943136e-09
