Gene = Ercc1
index = 384
Annotated 5SS: [  419   940  3839  5487  6015  7928  9648 10395 10584]
Annotated 3SS: [  827  3622  5382  5914  7850  9547 10322 10514 11640]
SMsplice 5SS: [  189   940  3839  5487  6015  7928 10469]
SMsplice 3SS: [  827  3622  5382  5914  7850 10322 11640]
top_k =  100
Partition function (log Z): 10.870749587388573

Sorted 5' Splice Sites (High to Low Probability):
Position 3839: 0.999984499708959
Position 7928: 0.9757363297117061
Position 6015: 0.9751277925322407
Position 5487: 0.9012713268379234
Position 940: 0.893097974414405
Position 10469: 0.5486565841315313
Position 9648: 0.47026214874931815
Position 326: 0.3944851329829798
Position 189: 0.38696203942059676
Position 571: 0.3029272417160486
Position 10584: 0.28652574469177666
Position 419: 0.19374608433119245
Position 632: 0.18156110161836106
Position 5763: 0.15502295972422528
Position 4669: 0.12616933177524556
Position 3352: 0.10466127262186692
Position 8246: 0.0635351101589933
Position 10395: 0.05132556844964221
Position 925: 0.04190106702513493
Position 5846: 0.02295349168610187
Position 5432: 0.013684065076633098
Position 996: 0.010743080677420268
Position 8095: 0.007807260643101114
Position 7360: 0.007785765567426991
Position 994: 0.0031498325566646484
Position 698: 0.002994242376283326
Position 6305: 0.0024499018006323117
Position 4470: 0.0022024830209918414
Position 11221: 0.002200325301802974
Position 1731: 0.0018024183673064538
Position 3703: 0.0013204605107483447
Position 3694: 0.0012083499568225466
Position 4633: 0.001124594621363705
Position 4272: 0.0005975159939709297
Position 6089: 0.0005009915330445811
Position 7991: 0.0002267207348891681
Position 330: 0.00016177538991009723
Position 180: 0.000147275435428883
Position 231: 3.924052761365107e-05
Position 174: 1.728825144593185e-05
Position 622: 1.383595221199502e-05
Position 3824: 1.0161539374915633e-05
Position 265: 1.0350775547012812e-06
Position 43: 8.768581224978518e-07
Position 130: 8.61320364672499e-07
Position 59: 4.0922204439667385e-07
Position 65: 4.0085863711933745e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 3622: 0.9954868380828762
Position 5914: 0.9463866178966153
Position 827: 0.9192981832983026
Position 10322: 0.9189083012509072
Position 5382: 0.913701031152213
Position 7850: 0.8800943560917239
Position 11640: 0.5833111757994076
Position 9547: 0.454923342675672
Position 401: 0.4014477654276324
Position 10875: 0.20436282669632333
Position 11378: 0.11853050831972556
Position 3273: 0.10466127262186692
Position 7820: 0.08337152670976952
Position 8157: 0.0762529895047998
Position 4591: 0.07418287584690958
Position 5569: 0.062433118132710914
Position 5486: 0.05322443848654604
Position 4543: 0.040597087230153456
Position 505: 0.029585285736908194
Position 5940: 0.029141785313835957
Position 9552: 0.024505553324093116
Position 11260: 0.021785135725537395
Position 834: 0.02163236973831135
Position 5669: 0.017534521467702867
Position 7775: 0.01662600762670489
Position 294: 0.014716042475290783
Position 5550: 0.013940790020443775
Position 5733: 0.01328487098669867
Position 4523: 0.009318843552470427
Position 11298: 0.008891089840203259
Position 432: 0.007701129216682147
Position 774: 0.007005813433682418
Position 7854: 0.006783089116439159
Position 5750: 0.005936016190126193
Position 5676: 0.005759916592466234
Position 11648: 0.005019640120357378
Position 3603: 0.004513161917123216
Position 5553: 0.0035866715878528138
Position 4396: 0.003489247606299233
Position 7205: 0.0034227236696840607
Position 10815: 0.00282198384081034
Position 7132: 0.0026418771615588223
Position 3770: 0.002523471715906261
Position 5703: 0.002376488800612712
Position 473: 0.00226852425761908
Position 1544: 0.0018024183673064536
Position 6946: 0.0017211647361841072
Position 445: 0.001547287684166898
Position 298: 0.001541547746280319
Position 4088: 0.001494253778589137
Position 6153: 0.0013499189422691632
Position 5334: 0.0012543607623445366
Position 511: 0.001142528123774514
Position 6234: 0.001099982858363148
Position 4349: 0.0008923689037922747
Position 439: 0.0008838881300058032
Position 466: 0.0007288732846160342
Position 535: 0.0006203069314916058
Position 418: 0.0004804193117079999
Position 458: 0.0004327301101531487
Position 451: 0.00034511545570317274
Position 291: 0.00028719954105313505
Position 4248: 0.00011924849335794508
Position 413: 0.00011879569749561854
Position 263: 8.737109497489809e-05
Position 514: 6.230855583446662e-05
Position 7780: 5.766183199330493e-05
Position 8037: 3.060409829269257e-05
Position 314: 4.3765165091186295e-06
Position 254: 3.848056977359493e-06
Position 228: 2.0679894477405557e-06
Position 776: 1.9718508415880763e-06
Position 251: 1.6119787791166578e-06
Position 239: 7.746504319305394e-07
Position 308: 6.663758221704241e-07
Position 247: 6.003509351189635e-07
Position 265: 5.211105955251696e-07
Position 338: 2.042077368561815e-07
Position 326: 1.768443059674272e-07
Position 330: 1.3770780924750334e-07
Position 316: 1.2593445592902878e-07
Position 303: 1.0906375499387557e-07
Position 335: 9.820638764322533e-08
Position 174: 1.0080382236493253e-08
Position 118: 9.83556362537505e-09
