Gene = Gm36210
index = 482
Annotated 5SS: [232]
Annotated 3SS: [7019]
SMsplice 5SS: [232]
SMsplice 3SS: [7019]
top_k =  100
Partition function (log Z): -6.776265387928283

Sorted 5' Splice Sites (High to Low Probability):
Position 232: 0.9997731689846888
Position 6528: 0.15740930666446873
Position 1363: 0.09721166329916779
Position 6819: 0.07974242865071234
Position 973: 0.029986588164192654
Position 7307: 0.021637931640276824
Position 4003: 0.01863080891705429
Position 7599: 0.009253789577343498
Position 1178: 0.008545627295404229
Position 2696: 0.007467551666639876
Position 940: 0.0007300951001318271
Position 932: 0.00017572365687610182

Sorted 3' Splice Sites (High to Low Probability):
Position 7019: 0.7160742001617483
Position 6411: 0.16837481624696995
Position 7953: 0.12188236636573888
Position 6742: 0.07974242865071234
Position 1109: 0.03979500382290754
Position 1181: 0.03902458492991227
Position 7317: 0.035653522706842466
Position 3876: 0.02798119809346495
Position 7506: 0.02501370673158315
Position 878: 0.024726690617036653
Position 5850: 0.020425188769706892
Position 7596: 0.014874950182034642
Position 1134: 0.009511046647294156
Position 5823: 0.00869429545738605
Position 2853: 0.008267974196660238
Position 7969: 0.007588726048592946
Position 1262: 0.00685802905291559
Position 2352: 0.006844179061883426
Position 7419: 0.006375734507131685
Position 1227: 0.0062560296016127585
Position 7354: 0.004524679823780673
Position 1296: 0.004322600028638677
Position 4581: 0.004288098999861468
Position 7868: 0.003955123522687326
Position 1045: 0.0037650955917010744
Position 5689: 0.0032715355194844267
Position 1499: 0.0032194332249890533
Position 2555: 0.0031910906603399938
Position 930: 0.0031607873574602593
Position 4867: 0.0029881857904569403
Position 6480: 0.0028223259988137284
Position 2622: 0.0027756179472306175
Position 1435: 0.001756233091068299
Position 4560: 0.0016654644518568342
Position 3182: 0.0015354584576699048
Position 4783: 0.0014969468567167647
Position 1465: 0.0014429850115070424
Position 3496: 0.000994036890463994
Position 672: 0.0008886157110489623
Position 847: 0.0008208246414647614
Position 4139: 0.0007800852402398853
Position 861: 0.0007736454923212421
Position 3971: 0.0006190844945913321
Position 3654: 0.000523998762824601
Position 1815: 0.00028879420851929107
Position 349: 0.00014685251455727162
Position 833: 0.00012391736414839094
Position 829: 0.00010922340080295117
Position 372: 7.823529561603913e-05
Position 764: 6.467338609000094e-05
Position 652: 5.7225731971105874e-05
Position 665: 5.2216148478401025e-05
Position 1148: 3.416403700304637e-05
Position 746: 2.7286197864814932e-05
Position 771: 1.577938287634341e-05
Position 1321: 1.1170839399860529e-05
Position 716: 8.51969027359136e-06
