Gene = Lmbrd1
index = 640
Annotated 5SS: [  187  6944 14372 26289 27415 32971 36353 50042 53270 65318 65729 66341
 68325 70249 83654]
Annotated 3SS: [ 6766 14310 26190 27346 32881 36278 49915 53116 65252 65625 66235 68174
 70169 83561 83992]
SMsplice 5SS: [  187  6944 13935 14424 20129 26289 27415 32971 42457 50042 53270 59795
 65729 66341 68325 70249 83654]
SMsplice 3SS: [ 6766 13872 14310 19959 26190 27346 32881 42294 49915 53116 59693 65625
 66235 68174 70169 83561 85308]
top_k =  100
Partition function (log Z): -25.131286394862578

Sorted 5' Splice Sites (High to Low Probability):
Position 32971: 1.000000000000004
Position 26289: 1.0000000000000018
Position 6944: 0.9993453274030599
Position 13935: 0.8400151853519093
Position 14424: 0.8067240088086097
Position 187: 0.7913948358070158
Position 27415: 0.7603455725536636
Position 20129: 0.747979672541145
Position 36353: 0.5299545765397885
Position 32710: 0.4164246630826355
Position 14419: 0.16739809074563744
Position 30161: 0.13632369551876153
Position 9391: 0.11199175811110872
Position 405: 0.1104839953836546
Position 216: 0.08573477337450452
Position 18131: 0.06945115346935465
Position 11014: 0.024585258345939914
Position 14869: 0.023237833796617098
Position 6473: 0.022763116205576243
Position 14583: 0.020384215681375217
Position 14372: 0.020321118983103282
Position 6578: 0.01940712378245069
Position 5931: 0.016691212535242306
Position 846: 0.015245927791709121
Position 13615: 0.014191601228367037
Position 6541: 0.01250244423383999
Position 151: 0.010768013314173696
Position 4961: 0.010560186100087672
Position 8268: 0.009356576371697907
Position 7175: 0.008380625161070444
Position 7129: 0.00774672620281282
Position 7320: 0.006566720312535849
Position 3677: 0.005588647052380468
Position 162: 0.004634324489768291
Position 594: 0.0037897257398961915
Position 7120: 0.0018875730845980738
Position 952: 0.0017583081777631329
Position 683: 0.0017254009080509343
Position 9326: 0.0002939433973621398
Position 6822: 0.00022529422485368495
Position 6893: 0.00020553105300833956
Position 7014: 0.00016025394594491218
Position 6994: 5.711754901437248e-05
Position 6827: 6.4758241207131595e-06
Position 224: 5.668539102130947e-06
Position 205: 1.1107496609890947e-06
Position 301: 7.910752052339729e-07
Position 49: 1.1349098534392316e-07
Position 311: 2.2694259460416903e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 26190: 1.0000000000000018
Position 6766: 1.0000000000000004
Position 32881: 0.9999797812147522
Position 14310: 0.9997796269846669
Position 19959: 0.7479796725411435
Position 27346: 0.680315982083896
Position 13872: 0.5330381110296385
Position 36542: 0.5016641835361954
Position 32483: 0.41644488186788836
Position 36278: 0.37915356268800476
Position 13818: 0.3069770743222707
Position 30000: 0.13632369551876147
Position 36309: 0.11352945394927974
Position 9263: 0.10381843460072811
Position 37646: 0.10033025333763498
Position 36228: 0.08662191488652068
Position 36131: 0.07875553436668215
Position 36500: 0.07557765710795672
Position 18005: 0.06945115346935465
Position 27086: 0.06753054158287701
Position 35755: 0.036016225892498144
Position 6447: 0.031909568016290565
Position 34875: 0.022884670493372516
Position 6345: 0.022763116205576243
Position 35114: 0.022744518167121103
Position 36932: 0.02179925239864464
Position 35687: 0.018263821289081328
Position 10901: 0.01573684796438737
Position 14726: 0.015687216311950133
Position 7052: 0.014872969715146211
Position 14509: 0.014827434218721918
Position 36561: 0.01456567112191565
Position 13444: 0.014191601228367037
Position 33388: 0.01404287337513985
Position 37571: 0.01344904417775599
Position 27207: 0.01249904888688983
Position 34569: 0.01183024580829914
Position 5805: 0.011541919329476687
Position 36190: 0.01136641965737917
Position 4933: 0.01056018610008767
Position 7119: 0.00964215897279326
Position 8122: 0.009356576371697897
Position 10940: 0.00884841038155257
Position 9224: 0.008467266907742714
Position 14787: 0.007550617484667048
Position 682: 0.006703149054751007
Position 3553: 0.005588647052380467
Position 309: 0.0053248031035177555
Position 5852: 0.005149293205765676
Position 698: 0.004332981124933017
Position 33748: 0.0043034339360967086
Position 611: 0.0033725887667871417
Position 33934: 0.0030558403502109355
Position 367: 0.00231940537301149
Position 889: 0.0009127039128597859
Position 778: 0.000873001959616894
Position 831: 0.0008456042649033509
Position 324: 0.0004995998910375165
Position 397: 0.00035917408432758325
Position 14340: 9.629599032256249e-05
Position 14186: 6.398179570252118e-05
Position 7164: 6.3031579567715e-05
Position 14208: 6.009522931002343e-05
Position 7014: 3.484493510041071e-06
