Gene = Sbds
index = 945
Annotated 5SS: [ 321 1592 4717 7245]
Annotated 3SS: [1461 4515 7079 9068]
SMsplice 5SS: [ 321 1592 4717 7245 8553]
SMsplice 3SS: [1461 4515 7079 8406 9068]
top_k =  100
Partition function (log Z): -1.943915483337767

Sorted 5' Splice Sites (High to Low Probability):
Position 1592: 0.9993572994046639
Position 4717: 0.9438952547633472
Position 7245: 0.817813187401792
Position 321: 0.7809885439361286
Position 8553: 0.6857749994696595
Position 9330: 0.2183525741571078
Position 3023: 0.16812794144400597
Position 80: 0.1350311367081386
Position 6408: 0.09590544271962402
Position 244: 0.08320476215592822
Position 7270: 0.07848425751309744
Position 7206: 0.057716729073517575
Position 7422: 0.03528002759336634
Position 298: 0.034184726063784414
Position 387: 0.026703830573327845
Position 7216: 0.02018001072132566
Position 5322: 0.010056953138423414
Position 1162: 0.009976569308693933
Position 6439: 0.009854119281366758
Position 6421: 0.008034393988968208
Position 1004: 0.006473893694078767
Position 1326: 0.0053685644318966705
Position 9573: 0.003891896171613853
Position 572: 0.0033008185131021043
Position 325: 0.003121867772618463
Position 120: 0.0023448220880670258
Position 5337: 0.0023221436790832792
Position 789: 0.001987601125179772
Position 2107: 0.001569145587876501
Position 65: 0.0009538778529628276
Position 1401: 0.0008896442786219444
Position 1606: 0.00035795995243055926
Position 22: 0.000291360701366498
Position 1632: 0.0002816954607064024
Position 45: 0.0002146717377622747
Position 84: 0.0002021453070695046
Position 2074: 0.00016138365590883348
Position 5342: 0.00010896955006902538
Position 40: 9.406060460436961e-05
Position 60: 4.6670173202160525e-05
Position 113: 3.813162549812094e-05
Position 136: 3.198071370162697e-05
Position 139: 4.79449990759542e-06
Position 1521: 1.3956549701194437e-06
Position 235: 1.081357753150285e-06
Position 195: 1.9304452156327385e-08
Position 159: 3.1751934457444845e-09
Position 180: 2.889815909556261e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 7079: 0.9557389519174405
Position 1461: 0.8693250082791922
Position 9068: 0.7254056477008992
Position 8406: 0.6308676584139609
Position 4515: 0.6010455121610485
Position 9434: 0.2919092755673406
Position 4606: 0.2783581978918631
Position 2931: 0.1329981345993615
Position 1520: 0.11613180295521229
Position 8375: 0.08746793512036001
Position 219: 0.07384753870836108
Position 6344: 0.069232022916316
Position 4346: 0.05526193034866084
Position 7340: 0.053257816729630314
Position 9249: 0.04700252622586483
Position 7158: 0.043350532493042396
Position 9050: 0.03288502493813207
Position 2746: 0.025241595018292488
Position 6381: 0.017553053830571742
Position 9087: 0.01666497045899753
Position 5234: 0.013398581957092086
Position 6261: 0.011350455973523384
Position 6245: 0.010181336014085142
Position 9366: 0.008812885529332555
Position 2951: 0.007885440208954686
Position 7485: 0.006840400685408252
Position 1424: 0.006164521679475211
Position 922: 0.0059302079828454255
Position 6142: 0.0054770872554627025
Position 8657: 0.004951418771422897
Position 1036: 0.004576700039722661
Position 7861: 0.004439665790813708
Position 1525: 0.003935184541972466
Position 9736: 0.0038918961716138565
Position 4282: 0.0036812810558057916
Position 4302: 0.0031308234807049407
Position 7761: 0.0030965599977040405
Position 4244: 0.0024175098252641352
Position 1437: 0.0022735233984998203
Position 1489: 0.0021669308490043014
Position 145: 0.00207728770224041
Position 2695: 0.002002771617397199
Position 1225: 0.0018457909512896598
Position 175: 0.001677233836095569
Position 1281: 0.001333495117234524
Position 985: 0.0012451605462605532
Position 1784: 0.0009386432231089084
Position 187: 0.0007480901849396428
Position 397: 0.000732759777927098
Position 994: 0.00045712773271556974
Position 169: 0.00044774311489788733
Position 1004: 0.0003221466030672202
Position 1860: 0.0002504499896859596
Position 445: 0.00021450328502013646
Position 1799: 0.00015524000437696977
Position 2022: 0.00014699411779700277
Position 1929: 0.00012836378780886433
Position 2103: 7.095274942531196e-05
Position 1894: 3.988537158231824e-05
Position 297: 1.1737796554055665e-06
