Gene = Med28
index = 666
Annotated 5SS: [ 256 2274 3306]
Annotated 3SS: [2206 3192 4923]
SMsplice 5SS: [ 256 3306]
SMsplice 3SS: [3192 4923]
top_k =  100
Partition function (log Z): -5.8857559603850245

Sorted 5' Splice Sites (High to Low Probability):
Position 256: 0.9948987380662397
Position 3306: 0.8270702113437337
Position 5008: 0.613154636298845
Position 7640: 0.5247787247980441
Position 2274: 0.4985209690182675
Position 5242: 0.48803299724463833
Position 7952: 0.18204617875248139
Position 3392: 0.10441565842579527
Position 901: 0.02585627766730261
Position 4606: 0.02078270154188791
Position 2318: 0.019337373713513257
Position 5181: 0.013819685986774955
Position 707: 0.010019447032038305
Position 512: 0.009416123645218768
Position 5607: 0.006233331511839926
Position 4486: 0.005381886426173876
Position 314: 0.0033371086521204766
Position 5026: 0.0030309446771490728
Position 553: 0.002360039747216621
Position 1350: 0.0022019702242811272
Position 570: 0.002129891385365751
Position 1176: 0.002092982734998464
Position 808: 0.0015279758315204471
Position 415: 2.841563515190498e-05
Position 268: 9.907202780106134e-06
Position 140: 8.699625805534417e-06
Position 330: 8.601459327092354e-06
Position 389: 2.1801279942847363e-06
Position 297: 1.5115859541155128e-06
Position 75: 8.528891440431858e-07
Position 34: 6.726690611131762e-07
Position 274: 6.724534429850048e-07
Position 70: 3.7166811077937817e-07
Position 177: 1.8531921011373515e-07
Position 280: 1.2729289224906335e-07
Position 229: 1.0977767068176888e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 3192: 0.9217754293139594
Position 4923: 0.7891442632176573
Position 7544: 0.5976594057849326
Position 5142: 0.4553125704019961
Position 7778: 0.39041717095243467
Position 2206: 0.3216045398429841
Position 7582: 0.2173129902407813
Position 8356: 0.18647208104214352
Position 2167: 0.17148369214842996
Position 8353: 0.061116850709196965
Position 8288: 0.054945761898932216
Position 794: 0.020211435330030662
Position 7374: 0.019133698443323403
Position 2233: 0.018708071137614284
Position 5082: 0.018572397690256717
Position 604: 0.014051981967330547
Position 5506: 0.013926566355347572
Position 7823: 0.013873038947818049
Position 414: 0.0138575026103449
Position 3262: 0.013539975232421328
Position 4489: 0.010354156476885278
Position 4528: 0.009670213929551558
Position 4354: 0.005749311579244149
Position 2107: 0.0039809370704506014
Position 3837: 0.0039636146121999755
Position 3840: 0.0024432147038955365
Position 3676: 0.0023913064567773045
Position 1041: 0.0020929827349984637
Position 2229: 0.0020811025323017773
Position 1266: 0.0012335799379348414
Position 383: 0.0012223214364421263
Position 1251: 0.0009683902863462876
Position 2563: 0.0005820330352283498
Position 4390: 0.0003909059823808132
Position 807: 7.811431397041457e-05
Position 837: 6.0745391725409504e-05
Position 730: 5.290519361865141e-05
Position 616: 4.037440019061334e-05
Position 343: 3.252908991246507e-05
