Gene = Aimp2
index = 105
Annotated 5SS: [ 259 3291 5275]
Annotated 3SS: [3083 5042 6648]
SMsplice 5SS: [ 259 3897]
SMsplice 3SS: [3823 6648]
top_k =  100
Partition function (log Z): -6.876509797260153

Sorted 5' Splice Sites (High to Low Probability):
Position 259: 0.8956809865517656
Position 3897: 0.872627112732559
Position 3291: 0.4033276323191974
Position 5275: 0.27188902397389725
Position 139: 0.11012056080367813
Position 1960: 0.06377979593083957
Position 5409: 0.05496320365423041
Position 965: 0.01874216905502502
Position 4859: 0.013292811568479447
Position 1927: 0.009394129157001125
Position 523: 0.008508766568145136
Position 61: 0.0060953907925181934
Position 4979: 0.0031115508936869858
Position 283: 0.0010974388296759077
Position 71: 9.192458180043674e-05
Position 33: 5.8490504281676195e-05
Position 296: 6.884452549375339e-06
Position 90: 5.505760684623065e-06
Position 54: 3.906355052149122e-06
Position 84: 3.304627858429106e-06
Position 132: 3.163167098753158e-06
Position 115: 2.731007883951576e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 3823: 0.7865251814107869
Position 6648: 0.47473579945055466
Position 5042: 0.41188442763909416
Position 3198: 0.17289854852082473
Position 5792: 0.0819121323387738
Position 3794: 0.07725464533660441
Position 3126: 0.0762954088312533
Position 1709: 0.06864176329659409
Position 3108: 0.06604421669126344
Position 6614: 0.06519233436543222
Position 5119: 0.06334430000157902
Position 4770: 0.0633040580466464
Position 3083: 0.04776258933900623
Position 6778: 0.030710938753098427
Position 3035: 0.029713560893974995
Position 3774: 0.026870713594476715
Position 4336: 0.023914889247593232
Position 6803: 0.022421683400416795
Position 5140: 0.022354323963363128
Position 5726: 0.01780948055109258
Position 868: 0.015273175814061396
Position 4689: 0.01106416250389658
Position 2959: 0.010613308042874699
Position 4609: 0.010395055661719107
Position 1879: 0.009556708345443705
Position 218: 0.0069337886916487615
Position 6743: 0.006785393883919973
Position 5022: 0.0049053967345794435
Position 443: 0.004877073768979448
Position 178: 0.0036253883779878296
Position 2360: 0.0035757175757621515
Position 1733: 0.002986963788142506
Position 363: 0.0024999759906312187
Position 138: 0.0019759374194440486
Position 892: 0.001780682165044053
Position 407: 0.0015998573287176751
Position 881: 0.0013296804940822688
Position 222: 0.001106132627024084
Position 2454: 0.0005749833799055235
Position 1664: 0.0005341569971910266
Position 1229: 0.0004326200059682677
Position 1523: 0.0004176051157512945
Position 617: 0.0003386063092196749
Position 847: 2.3190668764553494e-05
Position 840: 9.925924718747583e-06
