Gene = Mpi
index = 692
Annotated 5SS: [  60  617 2191 3727 4236 6370 7569]
Annotated 3SS: [ 488 1989 3584 4052 6195 7359 7824]
SMsplice 5SS: [  60  617 2191 3727 4236 6370 7569]
SMsplice 3SS: [ 488 1989 3584 4052 6195 7359 7695]
top_k =  100
Partition function (log Z): 1.1826815262555297

Sorted 5' Splice Sites (High to Low Probability):
Position 2191: 0.9586540842119619
Position 7569: 0.9395004396000461
Position 60: 0.9002881811288406
Position 617: 0.8994498767188926
Position 6370: 0.8847270206030055
Position 4236: 0.7592990931205311
Position 3727: 0.49485399783448025
Position 1645: 0.4278472802470674
Position 3732: 0.19200907094988387
Position 3469: 0.14396306337788234
Position 1626: 0.09188831207191643
Position 1591: 0.07085732323139979
Position 180: 0.06038276775756046
Position 6265: 0.0582784951767974
Position 1605: 0.04489784436809901
Position 6963: 0.02507531369455411
Position 5314: 0.02431064523256691
Position 533: 0.02214261575992739
Position 1033: 0.019815908524373427
Position 444: 0.01590194503191539
Position 7573: 0.012046191031113717
Position 184: 0.007216546567917555
Position 7765: 0.006488588238591789
Position 651: 0.005110795212205895
Position 3490: 0.004150193293577672
Position 1609: 0.003723790144363022
Position 375: 0.003177628246559725
Position 2101: 0.0029862452531583938
Position 250: 0.0022806901644207866
Position 2214: 0.0018894146047719273
Position 2220: 0.001840391604738913
Position 7395: 0.0014110405399015704
Position 361: 0.0013777729220905378
Position 77: 0.0010832441125237873
Position 404: 0.001066815935789227
Position 51: 0.0009430225067103582
Position 137: 0.000565041246430956
Position 311: 0.0004789401746688067
Position 1074: 0.0003746491277087414
Position 202: 4.7586263333085794e-05
Position 152: 2.2418605549124334e-05
Position 187: 5.709190994373968e-06
Position 101: 3.4523616797652585e-06
Position 90: 2.57860696760212e-06
Position 96: 1.9337678816291946e-06
Position 199: 1.9323514167205555e-06
Position 67: 1.5625704863236347e-06
Position 93: 8.798045976221296e-07
Position 149: 2.100807630808556e-07
Position 28: 1.0103654252507759e-07
Position 7090: 9.380450917638716e-08
Position 247: 4.476972476547187e-09
Position 254: 2.5646177872981784e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 7359: 0.954580615588668
Position 6195: 0.8943740319253336
Position 1989: 0.8436954353795604
Position 488: 0.7672989421397838
Position 4052: 0.7552829986833623
Position 3584: 0.6826805432147277
Position 1495: 0.6111157434216051
Position 7695: 0.4425115305198399
Position 7824: 0.42780269973312696
Position 3341: 0.09183917965435928
Position 7969: 0.07481758358551394
Position 2049: 0.05833898781031126
Position 2052: 0.05784670008623162
Position 3418: 0.056274077017100764
Position 329: 0.05219822416079926
Position 6245: 0.04863148385446921
Position 514: 0.045344596773645246
Position 301: 0.03252448309211831
Position 1535: 0.025766473234699837
Position 5233: 0.024310645232566902
Position 7263: 0.021704129301760966
Position 969: 0.01805208893882157
Position 6854: 0.01528069138085657
Position 517: 0.01304988507470683
Position 6703: 0.012630579261673758
Position 7894: 0.010575260220899902
Position 431: 0.007587208940184043
Position 7155: 0.006104118128835438
Position 7702: 0.005588423651817993
Position 1875: 0.005489012398528066
Position 3677: 0.004182525569636424
Position 3974: 0.004016094437168458
Position 8100: 0.0033449038039645934
Position 1552: 0.002332333406541046
Position 833: 0.0018307862223388715
Position 8459: 0.0017320260085057818
Position 7930: 0.0015689561786670712
Position 7649: 0.0015022630688692733
Position 7832: 0.0014960760234981735
Position 7921: 0.001316457718987271
Position 7658: 0.0011006370695829052
Position 7027: 0.0008647156636473667
Position 570: 0.0006586551910356279
Position 573: 0.00048688527788148247
Position 596: 0.00043778222198333775
Position 437: 0.0004160668911127207
Position 532: 0.0004027423464354664
Position 402: 0.0003064618420990498
Position 589: 0.00028682024784043217
Position 333: 0.00021934773545912188
Position 443: 0.00017848598509006622
Position 738: 0.0001593557527646091
Position 238: 0.00012489438332756976
Position 792: 8.526245941781686e-05
Position 974: 6.306427873931302e-05
Position 306: 2.6126436167037428e-05
Position 303: 6.646428586601566e-06
