Gene = AI593442
index = 88
Annotated 5SS: [198]
Annotated 3SS: [1262]
SMsplice 5SS: [198]
SMsplice 3SS: [1262]
top_k =  100
Partition function (log Z): -8.881959338674566

Sorted 5' Splice Sites (High to Low Probability):
Position 198: 0.932870026207485
Position 2726: 0.27985499759836097
Position 2526: 0.14940758972886342
Position 492: 0.08788343459116199
Position 263: 0.06694286901625038
Position 1649: 0.03125371207564617
Position 774: 0.0030531826151789566
Position 1127: 0.0024631973910898145
Position 2272: 0.0020584263489231056
Position 1626: 0.0018419225615999128
Position 2093: 0.001725750671572358
Position 211: 2.2457686845997387e-05
Position 188: 8.607687927649987e-06
Position 122: 6.771247390400061e-07
Position 208: 4.4790747626957315e-07
Position 115: 4.456304423922278e-07
Position 78: 2.0140575090374478e-07
Position 135: 1.877149898195335e-07
Position 329: 1.3902440548031996e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 3374: 0.24485666218810206
Position 2415: 0.23678919830715858
Position 2635: 0.22492927830729753
Position 3262: 0.2024081225063141
Position 1262: 0.13381335101628736
Position 2604: 0.09528148847374665
Position 6583: 0.0866340240794011
Position 362: 0.07308218266405306
Position 4477: 0.05269280068714056
Position 2777: 0.03173153285397973
Position 3528: 0.023943328318160095
Position 289: 0.023890291253532116
Position 5790: 0.016801982246490307
Position 535: 0.010611847054795322
Position 447: 0.010564189233124202
Position 4628: 0.010131267172423785
Position 1494: 0.009699164095731098
Position 1987: 0.009258498703745873
Position 2455: 0.008249409134238017
Position 2142: 0.008032617871480865
Position 1464: 0.0073425379661799
Position 2018: 0.006524030218698002
Position 3627: 0.005156563177351114
Position 1499: 0.004202618285776613
Position 1759: 0.003786963163427968
Position 2980: 0.003696130609569413
Position 663: 0.003499306934762091
Position 1648: 0.002645609926623864
Position 1587: 0.0018514233638437577
Position 1515: 0.0018456486366836564
Position 1043: 0.0012976393825429038
Position 1327: 0.0011409405635592754
Position 334: 0.0010776024270401884
Position 995: 0.0006719704619140156
Position 919: 0.0003604262959860779
Position 650: 0.0002856665768704246
Position 815: 0.0001031187297064741
Position 671: 8.750412931943813e-05
Position 467: 8.748718094645983e-05
Position 398: 8.152232335939366e-05
Position 640: 5.735859889771055e-05
Position 339: 5.335563705028258e-05
Position 303: 4.112739236059645e-05
Position 731: 3.849485658525385e-05
Position 667: 2.840404435346611e-05
Position 370: 2.3585938100961954e-05
