Gene = Taf10
index = 1055
Annotated 5SS: [ 275  532  934 1136]
Annotated 3SS: [ 376  868 1020 1297]
SMsplice 5SS: [ 275  532  934 1136]
SMsplice 3SS: [ 376  868 1020 1297]
top_k =  100
Partition function (log Z): 3.411107668093788

Sorted 5' Splice Sites (High to Low Probability):
Position 275: 0.9543323766193491
Position 532: 0.9103057040621653
Position 1136: 0.7820070053625383
Position 1404: 0.7586221802635015
Position 2393: 0.6125075051760234
Position 934: 0.6040777408565441
Position 1870: 0.4788702492115782
Position 953: 0.3723543993582353
Position 1216: 0.15969196976860678
Position 1925: 0.09205127996194802
Position 1549: 0.05728880828666748
Position 3230: 0.05720050276300954
Position 3481: 0.04287645987460785
Position 295: 0.04280123455005358
Position 1348: 0.04262994325647917
Position 3458: 0.036602685574661585
Position 1138: 0.016112638653697567
Position 3485: 0.011435975100794363
Position 1422: 0.01082770415158753
Position 1901: 0.00499455936691304
Position 938: 0.004880938630568356
Position 1162: 0.002305329896928299
Position 2800: 0.0015001485447459799
Position 107: 0.0014247624800327323
Position 463: 0.001218240385239543
Position 472: 0.0008221863123847927
Position 477: 0.0003567668669308195
Position 746: 0.0003195753789319965
Position 475: 0.00013792426822375404
Position 961: 8.639603600767322e-05
Position 973: 8.63568011591168e-05
Position 1361: 6.81134732271811e-05
Position 100: 6.796143027805495e-05
Position 594: 2.7001411723907122e-05
Position 569: 2.5112053811407468e-05
Position 510: 2.259608594371107e-05
Position 420: 1.656263681996776e-05
Position 633: 1.4668669472319747e-05
Position 208: 1.2613193722995845e-05
Position 121: 1.1835241247430416e-05
Position 123: 2.9302267774482087e-06
Position 232: 1.8168445301992747e-06
Position 322: 1.3092982144458483e-06
Position 199: 1.1476784863036517e-06
Position 89: 6.645187147347323e-07
Position 18: 1.4278536095333462e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1297: 0.9711330130834416
Position 868: 0.9065290358971156
Position 1020: 0.8994267971689466
Position 376: 0.8959761463402521
Position 2270: 0.6008126597222005
Position 1760: 0.47174394714271073
Position 3535: 0.2766363214962412
Position 3558: 0.27255239690147404
Position 2624: 0.13441693536656985
Position 2928: 0.10133148747235579
Position 1723: 0.08131197299046637
Position 745: 0.07043117213490373
Position 3405: 0.06029324868314112
Position 3306: 0.053135274720169545
Position 2225: 0.040083840923489496
Position 1040: 0.0392070829317146
Position 4496: 0.03169359947993321
Position 4609: 0.02277616797612879
Position 3777: 0.018070629719793653
Position 3730: 0.017750450277416528
Position 2828: 0.015575007192715932
Position 388: 0.014228407378013251
Position 1641: 0.011391508353562563
Position 1084: 0.010403771623840026
Position 1061: 0.007849706812604216
Position 2080: 0.00768171374155435
Position 4134: 0.007164484577266886
Position 2046: 0.0033166169091661825
Position 654: 0.0027662602454863556
Position 1727: 0.002626518859693119
Position 1546: 0.0010845722562893465
Position 1344: 0.0010833589331935988
Position 800: 0.0009523139228463924
Position 1654: 0.0009432574824753828
Position 1465: 0.0009293481286650364
Position 1676: 0.0009088326306285183
Position 1048: 0.0007867477068726286
Position 698: 0.0006929476694807774
Position 510: 0.0006893246464193264
Position 875: 0.00057880209183279
Position 813: 0.000528140107695744
Position 446: 0.0004737557597484228
Position 828: 0.000455993909594486
Position 1271: 0.00044244634400210093
Position 2199: 0.0004133188575971493
Position 411: 0.00038594209426057245
Position 817: 0.0002490360181568472
Position 669: 0.00020412619352557472
Position 2139: 0.0001731847834013887
Position 917: 0.00016250762250667763
Position 493: 0.0001256392636364839
Position 760: 0.00012472063231775527
Position 788: 0.00012174487025241563
Position 604: 4.984935204695487e-05
Position 516: 4.117887046816965e-05
Position 460: 3.030933789494168e-05
Position 463: 2.8388145521946076e-05
Position 190: 1.880006081217904e-05
Position 187: 7.61047174034778e-06
Position 482: 7.61557796103319e-07
Position 475: 7.249123261178998e-07
Position 468: 1.6956181062019406e-08
Position 321: 4.298385219724894e-09
