Gene = A630076J17Rik
index = 78
Annotated 5SS: [ 141 2067]
Annotated 3SS: [1995 2963]
SMsplice 5SS: [ 141 2067 2429]
SMsplice 3SS: [1995 2352 2963]
top_k =  100
Partition function (log Z): -3.8385912404039058

Sorted 5' Splice Sites (High to Low Probability):
Position 141: 0.9849101773546867
Position 2429: 0.868273617207325
Position 2067: 0.8437319397961736
Position 2174: 0.04325198932879707
Position 634: 0.03500883688365908
Position 742: 0.022659160493098456
Position 1433: 0.022126874379615698
Position 115: 0.012325341862793548
Position 1862: 0.007910480334149872
Position 1724: 0.007882358136751333
Position 2098: 0.007661985443141339
Position 748: 0.007521306472808077
Position 890: 0.006949981941885177
Position 1910: 0.0044321130175743175
Position 1145: 0.003092517222324271
Position 1866: 0.002982012882005628
Position 312: 0.0025421639514477345
Position 363: 0.0024610075776379243
Position 397: 1.2442272644355515e-05
Position 414: 7.14767512879851e-06
Position 145: 1.2093477771225968e-06
Position 37: 7.161283700468523e-07
Position 149: 3.399573152340242e-08
Position 46: 1.5977482850494724e-08
Position 77: 5.401306385327189e-09
Position 177: 1.4509002543597604e-09
Position 15: 5.346859574896556e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2352: 0.8643345626774249
Position 1995: 0.8154533780834694
Position 2963: 0.5094283621946863
Position 3355: 0.12650215170420662
Position 2866: 0.11752617097547653
Position 624: 0.05973749235972502
Position 2321: 0.046999077548705144
Position 1950: 0.04390204854662496
Position 3971: 0.03244575493363487
Position 3358: 0.023070528760101263
Position 1927: 0.020399765862517898
Position 3052: 0.020008257359491816
Position 1752: 0.0175839233806306
Position 2358: 0.013714653482059738
Position 1339: 0.011755100709880431
Position 1969: 0.011574036225452026
Position 3834: 0.011103501581692687
Position 1311: 0.010832109573600472
Position 2884: 0.00999175863039511
Position 4049: 0.009772061408962853
Position 2289: 0.009579121796937543
Position 549: 0.009349095085526681
Position 3695: 0.007670119990301933
Position 2914: 0.006883222529293324
Position 1665: 0.006298410869521787
Position 3244: 0.006116782637032454
Position 1463: 0.004918255314467402
Position 246: 0.004779204192048103
Position 3791: 0.004526623073469771
Position 3450: 0.004332968132348155
Position 3670: 0.004297971280086843
Position 3743: 0.004128851923920788
Position 1509: 0.0035614360568793774
Position 2679: 0.0030658615448632834
Position 3272: 0.0025580133306073497
Position 2066: 0.002296718992116797
Position 2776: 0.0021239560317437988
Position 2384: 0.0019881719962678546
Position 2480: 0.0018131803678570779
Position 2966: 0.0016410514749797304
Position 2993: 0.0016354996017656376
Position 3473: 0.001607030776950606
Position 2572: 0.0014959752120193863
Position 2612: 0.0014602165982619457
Position 2803: 0.0013715022366248344
Position 1640: 0.0012400108279175942
Position 1030: 0.0011229807410587413
Position 2662: 0.001077473042023048
Position 1016: 0.0010610000020228833
Position 694: 0.001046524727982273
Position 889: 0.0009085364792426473
Position 783: 0.0008918390456104859
Position 525: 0.0008005090669535695
Position 1720: 0.0006907095258899237
Position 1794: 0.0006648238184109538
Position 1774: 0.0005812102734603241
Position 2173: 2.5882474699578e-05
