Gene = Pdap1
index = 800
Annotated 5SS: [ 272 3337 5174 7380 8874]
Annotated 3SS: [3244 5065 7257 8721 9862]
SMsplice 5SS: [ 272 3143 3337 5174 7380 8236 8874]
SMsplice 3SS: [3037 3244 5045 7257 8129 8721 9862]
top_k =  100
Partition function (log Z): 12.893403896496503

Sorted 5' Splice Sites (High to Low Probability):
Position 5174: 0.9996928505936973
Position 272: 0.9917330456902766
Position 7380: 0.9914838595421381
Position 3337: 0.979822105645137
Position 8874: 0.9737059275065112
Position 8236: 0.9157940552873866
Position 3143: 0.7587851256027236
Position 8581: 0.16335028307981703
Position 8026: 0.16005275323692503
Position 3147: 0.1256405896618104
Position 9918: 0.10208636847740195
Position 5752: 0.09703087680123018
Position 3885: 0.09220895070711366
Position 5697: 0.03867420493553537
Position 5467: 0.03672384045348858
Position 10382: 0.03300933373774679
Position 7996: 0.025147743775417886
Position 8215: 0.022416018644129808
Position 5852: 0.021063413637191414
Position 3369: 0.019771942626446982
Position 7907: 0.01833443389697813
Position 6366: 0.018201657623142964
Position 4567: 0.013707882879577991
Position 627: 0.01268110000942734
Position 2120: 0.012236968220723968
Position 4775: 0.011762465370034858
Position 5931: 0.011279592987999697
Position 5435: 0.010123892837945249
Position 2746: 0.009399984455609103
Position 4406: 0.009123301190538512
Position 3117: 0.008653505204947985
Position 6630: 0.008119926317894217
Position 6031: 0.007517258525075826
Position 3130: 0.0063838129567628365
Position 6326: 0.005761626576442914
Position 2068: 0.005695533186813269
Position 1728: 0.00450327296393694
Position 3121: 0.003724840901088656
Position 4760: 0.0034958765365084364
Position 4690: 0.0018796217679337614
Position 4503: 0.0015737556676791349
Position 3137: 0.001285623287853764
Position 5521: 0.0007758405582066569
Position 5320: 0.0007280897202446739
Position 3466: 0.0006634607487920026
Position 280: 0.000452389624237651
Position 2736: 0.00044473434687192573
Position 1732: 0.00038829484889612914
Position 1442: 0.00037930063598909944
Position 1736: 0.0003436244768460119
Position 5106: 0.00030697414984720545
Position 61: 0.0002392301892958633
Position 8878: 0.00018516517824417568
Position 9207: 0.00015438511841409444
Position 100: 1.5517140001856688e-06
Position 293: 1.2825806379371864e-06
Position 143: 1.1501354293669403e-06
Position 5148: 1.7525645349221994e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 3244: 0.989356903876541
Position 7257: 0.9465458801073574
Position 8129: 0.8945795641939221
Position 3037: 0.8785675375115811
Position 5045: 0.8219075403052118
Position 8721: 0.8079032584195716
Position 9862: 0.764052854054528
Position 10564: 0.183347061597387
Position 5065: 0.17726769781075932
Position 5610: 0.17553255672074436
Position 8690: 0.153987310833615
Position 8446: 0.14121675504554496
Position 7858: 0.11511257174272436
Position 7906: 0.0940464829796594
Position 10184: 0.09262682197524019
Position 3809: 0.056373050145015674
Position 10599: 0.03512816420775426
Position 6189: 0.023963284199585887
Position 7222: 0.02303839830807096
Position 3050: 0.018870050162956137
Position 8991: 0.018841781711617097
Position 7144: 0.017847880872142476
Position 10254: 0.016880800698336404
Position 4203: 0.016072433910383765
Position 5243: 0.014025287185396829
Position 8675: 0.013525522128687089
Position 3789: 0.012893897467449154
Position 8183: 0.01238973809389881
Position 4618: 0.012238463667089116
Position 5260: 0.011859740357488347
Position 5281: 0.010587541883619378
Position 1975: 0.010369089229400033
Position 8478: 0.00997799270375404
Position 2621: 0.009844718802481027
Position 3248: 0.00888571002439605
Position 5357: 0.008222510702954109
Position 3551: 0.007751952603361914
Position 8101: 0.00767031724530117
Position 1918: 0.00756341217813722
Position 8463: 0.0074265798698820535
Position 8098: 0.007081916972699939
Position 2877: 0.006778702257845505
Position 8422: 0.005161157712510209
Position 3764: 0.005092568028732821
Position 6457: 0.004629008880162421
Position 9886: 0.004531011878860082
Position 11356: 0.00434047958187832
Position 7105: 0.0040517002545661885
Position 1601: 0.004040985516036365
Position 3654: 0.004016355463172552
Position 10013: 0.0038497469720792663
Position 11387: 0.0038325308506528904
Position 4445: 0.0038009558854441216
Position 7759: 0.003756007694017893
Position 7816: 0.003645557575805537
Position 4405: 0.003610535985514564
Position 6494: 0.0034909174377317958
Position 5302: 0.003161687572428368
Position 3599: 0.0031253110861815874
Position 4689: 0.003108351502334422
Position 9720: 0.0030078181076854606
Position 7781: 0.0018772324108848894
Position 3866: 0.001861230438553719
Position 4674: 0.001791148505053525
Position 408: 0.0016616481695644625
Position 3110: 0.0016195931132756331
Position 8214: 0.0015856159319218794
Position 536: 0.001495100750953099
Position 8569: 0.001279921882946578
Position 1627: 0.0011942067736427117
Position 3634: 0.0010945854746462476
Position 8433: 0.0009821248856893441
Position 528: 0.000967519100733534
Position 4484: 0.0009210139564531897
Position 5072: 0.0008247618840273258
Position 3403: 0.0006514349828225329
Position 495: 0.0006116768515011783
Position 10345: 0.000591767979914952
Position 1393: 0.00037930063598909955
Position 346: 0.00037380507055689534
Position 5239: 0.00031372718692739194
Position 5382: 0.00014120706975128726
Position 5402: 3.996161131945354e-05
Position 5617: 1.8984015266400828e-05
Position 5637: 1.380615102184057e-05
Position 3425: 1.0747061449135906e-06
