Gene = Lad1
index = 616
Annotated 5SS: [  419  7295  9449 10222 11135 12375 12623 13014 13351]
Annotated 3SS: [ 7156  8565 10116 11090 12301 12484 12926 13275 13713]
SMsplice 5SS: [  419  7295  8684 10222 12375 12623 13014 13351]
SMsplice 3SS: [ 7156  8565 10116 12301 12484 12926 13177 13713]
top_k =  100
Partition function (log Z): 12.191357039902375

Sorted 5' Splice Sites (High to Low Probability):
Position 10222: 0.9954388504865864
Position 12375: 0.9841977201245656
Position 13351: 0.9580232955605916
Position 419: 0.9575754006758539
Position 7295: 0.9559735544063184
Position 12623: 0.8861576872626261
Position 13014: 0.7334593940689532
Position 8684: 0.7252595578714643
Position 13946: 0.3815900299205962
Position 11135: 0.36192423806178065
Position 5734: 0.28062901049811695
Position 2358: 0.2670345321598141
Position 13045: 0.2424312966442827
Position 2450: 0.18777111305602232
Position 11308: 0.15197744417175527
Position 959: 0.1446508911616151
Position 13632: 0.14113795151864386
Position 13843: 0.1386005341662739
Position 5237: 0.13709905952561938
Position 8687: 0.08486825520912532
Position 7538: 0.06938280082028235
Position 12688: 0.06877268810817108
Position 13592: 0.04388112639628842
Position 1219: 0.04021310109988947
Position 329: 0.03447495491459373
Position 13556: 0.024969610651383194
Position 13953: 0.02190136085649432
Position 9449: 0.020626109218509447
Position 7667: 0.01794732517498342
Position 13114: 0.016068629225268246
Position 13914: 0.013759877408769168
Position 5150: 0.012343588419152738
Position 2454: 0.011050053583211211
Position 12404: 0.010466815364465332
Position 656: 0.007593160679137018
Position 13279: 0.006224235072455995
Position 1665: 0.005836652530945289
Position 1353: 0.0046710352090811955
Position 11570: 0.00339781388713036
Position 10610: 0.002224747549000955
Position 13585: 0.0012852149105581651
Position 546: 0.0008732058022420157
Position 141: 0.0006899543992982581
Position 519: 0.000469109299139111
Position 387: 0.00044923529420115175
Position 404: 8.925071938121294e-05
Position 383: 5.020778779879641e-05
Position 187: 9.915703816284959e-07
Position 70: 3.2909314208653157e-07
Position 460: 2.183745611892877e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 10116: 0.9915267560496063
Position 12301: 0.9668123393672072
Position 7156: 0.955605588553849
Position 13713: 0.9334265652305351
Position 12484: 0.8517969268724455
Position 8565: 0.8101278130805906
Position 12926: 0.779636945713391
Position 13177: 0.6283569981008207
Position 14404: 0.5504128177776348
Position 11090: 0.4334012024004635
Position 13275: 0.3335832502606901
Position 2195: 0.29875552640410663
Position 5518: 0.28062901049811667
Position 13504: 0.2179474341976568
Position 12860: 0.2095707343850957
Position 2321: 0.14558144484341295
Position 5113: 0.10599640157071127
Position 634: 0.09021310360739608
Position 7465: 0.06494474305609699
Position 11213: 0.05124619974171734
Position 5005: 0.043446246374060846
Position 12456: 0.038118658152352485
Position 1141: 0.03472719504008543
Position 12551: 0.033488534565057224
Position 13945: 0.031081849783823348
Position 11134: 0.029254280091355285
Position 12170: 0.022121979615188265
Position 2220: 0.021127176237474184
Position 9389: 0.020626109218509447
Position 7477: 0.018016393299848568
Position 906: 0.013228443455412298
Position 618: 0.013125200756952402
Position 14024: 0.010910343350164012
Position 12486: 0.010140565855887712
Position 777: 0.008719200671121755
Position 13791: 0.007954543750666766
Position 13809: 0.007941006184063945
Position 12580: 0.00793912822434068
Position 796: 0.007496152329913442
Position 1262: 0.005710849673251526
Position 12251: 0.0054529909645890115
Position 14427: 0.0050646898213473745
Position 12577: 0.0046490158302244355
Position 7402: 0.004368989639320237
Position 12907: 0.003890919907990043
Position 12527: 0.003562161379196336
Position 9989: 0.00336932622763368
Position 12461: 0.0030272121740556176
Position 851: 0.0030225758471380455
Position 1144: 0.0029986478531519416
Position 829: 0.002906620636184267
Position 494: 0.002866524510956942
Position 12109: 0.0024853978592835266
Position 13451: 0.0023864557331155696
Position 583: 0.002136286337833794
Position 1484: 0.0020788390715698116
Position 11359: 0.0017531398467270387
Position 1541: 0.0016447375606326092
Position 11461: 0.0016446740404033211
Position 1123: 0.0015415586839848331
Position 10501: 0.0011720236715236695
Position 1497: 0.001073261434572539
Position 870: 0.0010486116623469126
Position 722: 0.0009793708885947649
Position 1048: 0.0009456995226672846
Position 12945: 0.0008646289800429655
Position 10554: 0.0007070884619458837
Position 798: 0.0006638174922903118
Position 10178: 0.0005427682093462544
Position 500: 0.0005110015752038653
Position 2268: 0.0003915513140537345
Position 7026: 0.0003679658524692707
Position 10589: 0.0003456354155314021
Position 12979: 0.00030337322351980397
