Gene = Smr3a
index = 994
Annotated 5SS: [  66 2234 5553]
Annotated 3SS: [2166 5479 5721]
SMsplice 5SS: [  66 2234]
SMsplice 3SS: [2166 5479]
top_k =  100
Partition function (log Z): -7.967754322701166

Sorted 5' Splice Sites (High to Low Probability):
Position 66: 0.9984849166806631
Position 2234: 0.5850000472062283
Position 2677: 0.13078134850984346
Position 5005: 0.044418997112058975
Position 3664: 0.013673252866271222
Position 1017: 0.0053568242966390055
Position 1838: 0.003926967697114763
Position 1352: 0.0037352458140157392
Position 574: 0.0022482094205703734
Position 2006: 0.0007931984958888155
Position 1833: 0.0007615827107693437
Position 181: 1.2514813921029974e-05
Position 252: 8.638993705427123e-06
Position 70: 4.5135216906586416e-06
Position 568: 3.222109476843099e-06
Position 57: 1.8178232067852104e-07
Position 215: 1.1015514367755932e-07
Position 277: 9.5989442895408e-08
Position 100: 7.170322140026293e-08
Position 260: 3.091996826592853e-08
Position 291: 2.721494515296316e-08
Position 55: 2.1637427477590055e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 5479: 0.5718803137076861
Position 2166: 0.4508798780338712
Position 2133: 0.12977025342389684
Position 4809: 0.12174216411131257
Position 4867: 0.07836469978673245
Position 2579: 0.07647465167900216
Position 2568: 0.06500765610817759
Position 5308: 0.03809888415082784
Position 5630: 0.03798083404975173
Position 5669: 0.03620768310419183
Position 3518: 0.0198533177179673
Position 1925: 0.016857666092688295
Position 1721: 0.016654191062291632
Position 912: 0.013674132172353984
Position 5685: 0.012020608225128139
Position 2617: 0.011080191075417545
Position 5860: 0.008329709537985678
Position 4075: 0.007393492270222561
Position 2402: 0.0073917095073217
Position 1446: 0.006970002134534444
Position 5594: 0.006074890352030226
Position 5235: 0.0046725173418342095
Position 2222: 0.00417590607279398
Position 4628: 0.003429172927526131
Position 2004: 0.0034289643286046787
Position 3281: 0.003351505742270578
Position 990: 0.0033055274241753476
Position 2204: 0.0031847859724593516
Position 4376: 0.0030954942632170266
Position 1051: 0.0027799084930229083
Position 602: 0.002593920370357935
Position 1422: 0.002213915308631678
Position 325: 0.0021148852220471324
Position 3729: 0.0016345317833755507
Position 858: 0.001633550289957773
Position 1216: 0.0016062140256804232
Position 1320: 0.001494359687991719
Position 3252: 0.0012468299784761043
Position 675: 0.0012447620656431595
Position 1518: 0.0011741098533793973
Position 353: 0.0011139620538170257
Position 2662: 0.0010922386368136209
Position 1755: 0.0009192277693515045
Position 2439: 0.0008558345591205883
Position 1258: 0.0008547423042638394
Position 2476: 0.0007800026322766988
Position 640: 0.0007261070855581781
Position 273: 0.0006998381516632047
Position 704: 0.00027038929535239234
Position 2168: 0.00026039822795133
Position 141: 0.00022936976122191628
Position 1127: 0.0002236854574015074
Position 1196: 9.235024626344148e-05
Position 1186: 4.084015432659381e-06
