Gene = Ift22
index = 560
Annotated 5SS: [ 121 3051 3242 3742]
Annotated 3SS: [2973 3151 3538 4674]
SMsplice 5SS: [ 121 3051 3276]
SMsplice 3SS: [2973 3151 3538]
top_k =  100
Partition function (log Z): 0.6597727274112757

Sorted 5' Splice Sites (High to Low Probability):
Position 121: 0.9455231615530554
Position 3051: 0.9291412608969593
Position 3276: 0.7056376427257695
Position 3242: 0.29114023555775426
Position 1480: 0.22221507014754183
Position 3742: 0.125620511012049
Position 2172: 0.10660729034306474
Position 1441: 0.06435679757016646
Position 273: 0.05672117314736791
Position 2572: 0.047521151251131176
Position 2105: 0.04598708219300071
Position 3066: 0.039610455770848575
Position 3638: 0.038977781022592056
Position 3044: 0.025525333428886143
Position 2129: 0.025075462798289618
Position 2897: 0.02239788491422552
Position 2152: 0.014616102284024813
Position 2211: 0.01353091655268344
Position 2575: 0.007858773227832693
Position 62: 0.00418101895306317
Position 2176: 0.004071587981061289
Position 2180: 0.0034936558912075717
Position 2162: 0.0031176002215692927
Position 4480: 0.002892162637678744
Position 3046: 0.0005069511253439268
Position 3070: 0.00023481214966565754
Position 3301: 0.00019021568400312466
Position 3585: 0.00011958832607747654
Position 3295: 5.329122692765587e-05
Position 3246: 4.298168179719904e-05
Position 3439: 2.964904280461209e-05
Position 48: 7.416122670825812e-06
Position 3343: 4.611141225725417e-06
Position 106: 8.83528256262456e-07
Position 68: 6.884914447040003e-07
Position 45: 3.093746686525823e-07
Position 155: 4.461225139013364e-09
Position 169: 4.3493596210815245e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 3151: 0.9943012207206481
Position 2973: 0.9927169049943341
Position 3538: 0.8634051179616634
Position 2027: 0.13692971502746468
Position 1352: 0.13165391070625962
Position 5193: 0.12396150899866792
Position 1296: 0.08779632691736984
Position 6068: 0.06401239234324953
Position 2420: 0.055379924478963866
Position 1398: 0.05377348221956148
Position 4289: 0.03969499644414372
Position 1886: 0.0364632852222187
Position 1831: 0.03515122371722735
Position 2661: 0.023803637397340194
Position 4157: 0.020333706115476927
Position 3656: 0.014494534254242741
Position 5029: 0.014093420518053465
Position 4264: 0.009686715686573907
Position 1978: 0.007955474297990662
Position 185: 0.006237023278235969
Position 1319: 0.005712634592306759
Position 3159: 0.004992575493604886
Position 5095: 0.004811187476924556
Position 1302: 0.0039822369916257885
Position 4469: 0.003588453995822084
Position 1460: 0.0035203838176369015
Position 3569: 0.002501145814539189
Position 4896: 0.002172188240819882
Position 4674: 0.0019139260961869079
Position 2795: 0.0009257320836582156
Position 2738: 0.00026985630854703635
Position 3184: 0.00024157988349772424
Position 3662: 0.00020456751661317225
Position 206: 8.236013937412e-05
Position 225: 6.326994147174528e-05
Position 1300: 5.5151157786282827e-05
Position 1331: 5.39038643042936e-05
Position 165: 4.461012319603213e-05
Position 1194: 1.2482292339568763e-05
Position 1298: 1.1355158517701331e-05
Position 237: 7.3964988362753796e-06
