Gene = Ubfd1
index = 1159
Annotated 5SS: [ 310  819 1815 4593 4841 9016]
Annotated 3SS: [  488  1605  4526  4734  8932 11274]
SMsplice 5SS: [ 310 1815 4593 4841 9016]
SMsplice 3SS: [ 1605  4526  4734  8932 11274]
top_k =  100
Partition function (log Z): -3.207623789002115

Sorted 5' Splice Sites (High to Low Probability):
Position 1815: 0.996918706914542
Position 9016: 0.9741837285079235
Position 310: 0.8944969524191831
Position 4841: 0.8899041620892824
Position 4593: 0.8130669447384843
Position 11445: 0.5034330796871864
Position 819: 0.38111032514698634
Position 13224: 0.2588681442958775
Position 8251: 0.17434807043717004
Position 674: 0.10710649042393748
Position 11970: 0.09119057253333449
Position 1982: 0.08820618922490447
Position 11016: 0.053768092131928624
Position 13961: 0.048042071457677776
Position 11517: 0.030629930363740017
Position 702: 0.02911905283414191
Position 3677: 0.020538048899759177
Position 1986: 0.015328114706686758
Position 3776: 0.012633891340634789
Position 764: 0.01125868289257187
Position 208: 0.01122032889531174
Position 11541: 0.011017578663832394
Position 263: 0.01093505977555229
Position 9877: 0.006917924518650284
Position 331: 0.0036343415507846246
Position 1314: 0.003444221186736862
Position 421: 0.002780865379605639
Position 6706: 0.001579363266492607
Position 1707: 0.001007144176306206
Position 153: 0.00037661215706041894
Position 335: 0.00017742096230756086
Position 175: 0.000173481383429739
Position 6312: 8.290502163620457e-05
Position 190: 1.1083275237662477e-05
Position 257: 1.010240150951972e-05
Position 369: 9.666238159838222e-06
Position 192: 9.079038312503032e-06
Position 404: 7.549937943290505e-06
Position 269: 6.946620672770092e-06
Position 118: 5.217719317024607e-06
Position 272: 4.4741058423479144e-06
Position 314: 4.2424222207436364e-06
Position 267: 2.3796772474342353e-06
Position 316: 2.3585530347563664e-06
Position 581: 1.4608108602705223e-06
Position 260: 2.09661944682948e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 11274: 0.9805841543056517
Position 8932: 0.9741837285079232
Position 4734: 0.8899609067843989
Position 4526: 0.8130669447384838
Position 1605: 0.453841553014152
Position 488: 0.3877702707784972
Position 13140: 0.29091948623552344
Position 1625: 0.23461861468838427
Position 1734: 0.22536067527434267
Position 14682: 0.2129934476463169
Position 8167: 0.12542276739773128
Position 11840: 0.11586050417935168
Position 1898: 0.10086934690153052
Position 13854: 0.06810570293579304
Position 10937: 0.06098246090001431
Position 11601: 0.056867215908977566
Position 13882: 0.05345987029376679
Position 8046: 0.048925303039438754
Position 1553: 0.045113406890823424
Position 445: 0.04105328866314717
Position 13413: 0.036797930264800285
Position 12518: 0.03525882080102784
Position 12111: 0.028693588412865116
Position 3640: 0.027857141488756735
Position 1737: 0.025813309611745078
Position 12782: 0.02486250316740137
Position 12067: 0.02485871876371925
Position 667: 0.013487152585096038
Position 1766: 0.007943329346411983
Position 9789: 0.0069179245186502735
Position 628: 0.00546769394376786
Position 3491: 0.005314798751637236
Position 1628: 0.00507524204990758
Position 10591: 0.004220166776829119
Position 1877: 0.0026649570300607195
Position 643: 0.0019955455138609265
Position 9576: 0.0018037581253015525
Position 6487: 0.0015793632664926052
Position 617: 0.0014099435854164604
Position 1098: 0.0011208507966438757
Position 1170: 0.0009537077281834878
Position 568: 0.0008056837045953048
Position 1122: 0.0007016539637792051
Position 1167: 0.0006680086981302935
Position 11408: 0.0006243957211202447
Position 777: 0.00044155034327505636
Position 1501: 8.455401312904001e-05
Position 1449: 7.516620195192199e-05
Position 6240: 6.591151723151161e-05
Position 712: 3.3022140271754224e-05
Position 6203: 1.699350440469299e-05
Position 678: 2.3384269756411284e-08
