Gene = 2900092C05Rik
index = 42
Annotated 5SS: [  183   392  2981 38067 42259]
Annotated 3SS: [  298  2938 37966 42100 43495]
SMsplice 5SS: [ 183  392 2981]
SMsplice 3SS: [  298  2873 42100]
top_k =  100
Partition function (log Z): -28.402457593138795

Sorted 5' Splice Sites (High to Low Probability):
Position 392: 0.9969827406015251
Position 2981: 0.9341606058579768
Position 183: 0.9085763294174712
Position 48: 0.039553235627400554
Position 71: 0.025421211848269922
Position 217: 0.006834758455133975
Position 4645: 0.00408997142231086
Position 17: 0.0015996643066108597
Position 158: 0.0013455981256066684
Position 53: 0.00038942166672216336
Position 32: 0.00015314800199354986
Position 59: 9.299221402071437e-05
Position 202: 8.671674163276803e-05
Position 8: 8.547743147570649e-05
Position 232: 2.7454567122597624e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 298: 0.8959596460088475
Position 2873: 0.7673796166870321
Position 13536: 0.5227066236894736
Position 2938: 0.17801932463639475
Position 10951: 0.16568436166165318
Position 246: 0.06169223156207922
Position 7854: 0.04810247223066201
Position 3859: 0.029727854482349412
Position 4705: 0.027926544771477962
Position 4540: 0.024595369690192537
Position 5520: 0.022864267236112748
Position 5193: 0.0203770843916174
Position 4835: 0.018361066942573837
Position 6966: 0.01643049700663908
Position 3297: 0.015238154127592326
Position 6980: 0.013544569073485785
Position 6234: 0.013208734864153188
Position 285: 0.011138511081318976
Position 5059: 0.008710308969018202
Position 2731: 0.0066765202236665246
Position 5439: 0.0062655974815365055
Position 5163: 0.0050710495217910646
Position 339: 0.00459247454872697
Position 5118: 0.004328092194532927
Position 4414: 0.004048856970037915
Position 1502: 0.00373853899822522
Position 143: 0.0034769056086600323
Position 4054: 0.003397936965846581
Position 305: 0.002701034496077125
Position 2371: 0.0026888563138206772
Position 3224: 0.0018372471391365746
Position 1926: 0.0017742180581021081
Position 2627: 0.0015078731214185346
Position 373: 0.0013954628027750577
Position 302: 0.001210592135409551
Position 1137: 0.0008276032226506429
Position 1614: 0.0007044970414693621
Position 1929: 0.0006829595879967617
Position 706: 0.00038434911948812754
Position 4581: 0.00023635465872583986
Position 4459: 0.0001801751835712695
Position 309: 2.7286101853584732e-06
Position 344: 1.902508286871116e-06
Position 346: 2.0262848304398347e-07
Position 258: 3.8677273288624935e-08
Position 261: 1.9354705461990082e-08
