Gene = Irgq
index = 594
Annotated 5SS: [ 216 1227]
Annotated 3SS: [ 694 2576]
SMsplice 5SS: [ 216  782 1227 2683]
SMsplice 3SS: [ 694 1143 2576 3007]
top_k =  100
Partition function (log Z): -7.062033964627934

Sorted 5' Splice Sites (High to Low Probability):
Position 2683: 0.7925413997801528
Position 782: 0.6449367189588631
Position 1227: 0.5937163211899625
Position 216: 0.36465622891417354
Position 4415: 0.3512778901506102
Position 3950: 0.22266635426521914
Position 872: 0.18558423398425616
Position 87: 0.14319903615901433
Position 269: 0.12339354281130128
Position 3092: 0.06643873584323594
Position 3193: 0.06373049187157911
Position 2749: 0.0436423872641293
Position 220: 0.041493322710460974
Position 156: 0.038923493066410235
Position 2798: 0.02456418270859608
Position 3921: 0.02332091006911651
Position 799: 0.016190997280575315
Position 91: 0.014715560024610797
Position 2693: 0.011531520359752368
Position 2679: 0.010815061396952793
Position 460: 0.009455708170484741
Position 2123: 0.007718066663441719
Position 468: 0.005296337692756065
Position 111: 0.00283941860229322
Position 489: 0.002502577143767853
Position 580: 0.002010152058197454
Position 264: 0.0015296851238270062
Position 279: 0.0014006761901158196
Position 164: 0.0012277021214269139
Position 119: 0.0012181966884686705
Position 422: 0.0010176061167996631
Position 185: 0.0007376705072016729
Position 479: 0.000586667821847821
Position 2986: 0.0005619914654142204
Position 70: 0.0005458912479206856
Position 256: 0.00044577458150383707
Position 49: 2.3184165632719686e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 2576: 0.9533679356551892
Position 694: 0.6366519208636069
Position 4264: 0.4554217126305125
Position 3007: 0.39864780276717876
Position 3847: 0.32211914772759886
Position 1106: 0.2738189988880526
Position 5004: 0.2456295415295816
Position 1154: 0.15002966342669552
Position 4564: 0.06389054829034263
Position 5104: 0.061295709805588953
Position 2595: 0.04363805645786272
Position 711: 0.03880473627678922
Position 895: 0.028280164484493137
Position 6991: 0.027363565014148453
Position 979: 0.025691637065142714
Position 2848: 0.018005741672036932
Position 564: 0.01656238856654945
Position 5870: 0.014164219610431744
Position 1157: 0.008179694428409715
Position 946: 0.007138880291256338
Position 994: 0.006806325409405779
Position 2968: 0.006511839651977577
Position 1992: 0.004720558780455715
Position 1940: 0.002997507882986007
Position 1013: 0.0026094820778269296
Position 195: 0.0012588784689549352
Position 2535: 0.0010351043623084914
Position 364: 0.0005515080781242528
Position 519: 0.00041436849661891974
Position 318: 0.0003651398351179819
Position 756: 0.00030819526782406467
Position 569: 8.25747925352829e-05
Position 150: 6.898563300321338e-05
