Gene = Gyg
index = 530
Annotated 5SS: [   99  2367  4144  4558 17080 29839]
Annotated 3SS: [ 2230  3968  4394 16952 29618 32231]
SMsplice 5SS: [   99  4144  4558 17080 29839]
SMsplice 3SS: [ 3968  4394 16952 29718 32231]
top_k =  100
Partition function (log Z): -17.899098191284033

Sorted 5' Splice Sites (High to Low Probability):
Position 4558: 0.9995943540385404
Position 99: 0.9768369914468633
Position 17080: 0.9574588456386943
Position 4144: 0.509921613673592
Position 2367: 0.263453789336071
Position 2276: 0.14811393350725793
Position 1789: 0.032583757198995644
Position 504: 0.025606255494517664
Position 3907: 0.0250998649590325
Position 922: 0.021414074627727025
Position 299: 0.004900176091809514
Position 8219: 0.004063566403841725
Position 573: 0.0009505735706143682
Position 158: 0.00014157445630242168
Position 225: 0.00011649708343953225
Position 255: 0.00011545414451950048
Position 1401: 0.0001054198086624568
Position 110: 9.128377458950374e-05
Position 1637: 9.081481573450211e-05
Position 216: 1.0741362432458365e-05
Position 118: 8.326264438040119e-06
Position 128: 7.722661608512741e-06
Position 281: 1.5725001397781899e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 4394: 0.999620635685748
Position 16952: 0.9574588456386943
Position 3968: 0.4739026667484651
Position 2230: 0.367432013419725
Position 17456: 0.3638926772502947
Position 17435: 0.25863652406462256
Position 18826: 0.2514255702355623
Position 17837: 0.08350407408821396
Position 3865: 0.061118811884159324
Position 2199: 0.028668775902374703
Position 385: 0.01433141240355515
Position 837: 0.011562360096005567
Position 1665: 0.01059145072014154
Position 10452: 0.010315780820949258
Position 1636: 0.007965738147351612
Position 2235: 0.00756958405354004
Position 8101: 0.005783238303383718
Position 8384: 0.005575084726790976
Position 8637: 0.005351791116376823
Position 12610: 0.004940852295659127
Position 2275: 0.004569268532402133
Position 796: 0.004257415821845147
Position 1422: 0.0037811800638373853
Position 2307: 0.0033540647093801067
Position 1532: 0.003198086735514199
Position 1469: 0.00291034902117687
Position 11468: 0.002596354169587908
Position 1613: 0.002402975702302174
Position 6909: 0.0022478843787953244
Position 1549: 0.001809621144995372
Position 8860: 0.0016222707862828365
Position 10861: 0.0015742194044701158
Position 7727: 0.0012561319028649015
Position 6450: 0.0009592046300424453
Position 6667: 0.0008088699852619437
Position 5410: 0.0006276566988063186
Position 6979: 0.0004954915384508554
Position 8641: 0.00047676585637756243
Position 5258: 0.00047108684130047396
Position 4753: 0.0003603869640866475
Position 4431: 0.00035338054015640645
Position 5769: 0.00026986896968842833
Position 7594: 0.0002623960137805507
Position 5021: 0.0001289356884188021
Position 5517: 7.480371231684353e-05
Position 1317: 6.37721470638037e-05
Position 1216: 2.413733534867158e-05
Position 760: 1.5344934442300496e-05
Position 1563: 1.517047941099262e-05
Position 904: 1.4471197896304332e-05
Position 1180: 1.0063621068886422e-05
Position 615: 8.474842721742533e-06
Position 1283: 7.446705181095073e-06
Position 859: 6.438530625017001e-06
Position 320: 5.325651913344895e-06
