Gene = Sf3b1
index = 971
Annotated 5SS: [  143  8248 10703 11106 12999 15380 20002 21311 21680 24189 24378 26099
 26470 26838 27240 27467 27855 29444 30470 30665 32116 33152 37179 39543]
Annotated 3SS: [ 8080 10597 10990 12918 15208 19763 21097 21557 23990 24275 25918 26382
 26566 27093 27319 27728 29221 30286 30552 31994 33019 36905 39325 39988]
SMsplice 5SS: [  143  8248 10703 11106 12999 15380 20002 20342 21311 21680 24189 24378
 26099 26470 26838 27240 27467 27855 29444 30470 30665 32116 33152 39543]
SMsplice 3SS: [ 8080 10597 10990 12918 15208 19763 20184 21097 21557 23990 24275 25918
 26382 26566 27093 27374 27728 29221 30286 30552 31994 33019 39325 39988]
top_k =  100
Partition function (log Z): 46.64288138031238

Sorted 5' Splice Sites (High to Low Probability):
Position 15380: 0.9999999999999764
Position 143: 0.999995223417873
Position 21680: 0.9998620850843155
Position 26470: 0.9971264264748574
Position 12999: 0.995550312569224
Position 26838: 0.9722725553783635
Position 27467: 0.9706766120582547
Position 10703: 0.9679921521638591
Position 24378: 0.966263738364693
Position 24189: 0.9661277414850803
Position 30470: 0.9620375268615395
Position 29444: 0.9511459032058519
Position 8248: 0.9448054756113472
Position 39543: 0.9287023606922838
Position 21311: 0.9111873567002629
Position 20002: 0.9086542700073181
Position 11106: 0.8926026670127247
Position 33152: 0.8389628203117234
Position 30665: 0.7674806875512611
Position 32116: 0.7575240323045448
Position 27240: 0.7572104823953246
Position 26099: 0.7113940410029547
Position 20342: 0.6645835594292018
Position 27855: 0.5730975025218564
Position 15144: 0.2735710729437716
Position 4030: 0.23441078126172887
Position 26086: 0.1831548665952158
Position 27273: 0.10384411504044283
Position 4544: 0.10356377552364154
Position 23742: 0.10333256292087216
Position 27175: 0.09492908409500858
Position 11669: 0.09113928947889396
Position 15992: 0.08794011500236501
Position 21931: 0.08701917812878064
Position 1556: 0.06468759024507369
Position 2290: 0.06045285341430354
Position 21188: 0.05899676853821311
Position 8162: 0.05479106342198302
Position 28134: 0.05381645829295593
Position 26078: 0.049191211626381695
Position 20294: 0.04356753378358837
Position 28998: 0.040189138494740914
Position 20256: 0.033685285050115116
Position 27494: 0.027870751080627205
Position 29355: 0.027319856740890915
Position 4491: 0.021936187852228388
Position 1856: 0.02121891670874255
Position 25136: 0.02020463657102026
Position 11353: 0.019662690439452804
Position 11299: 0.018528663719804505
Position 12494: 0.017906368774572655
Position 13945: 0.014249611166045686
Position 30685: 0.0133156834416304
Position 26103: 0.013129374324620602
Position 30507: 0.0122748729931596
Position 10739: 0.009943107817595135
Position 29327: 0.009526472064775552
Position 10045: 0.00788333315680529
Position 24070: 0.007698278130673481
Position 1118: 0.007017994829967222
Position 12613: 0.006834002014309172
Position 13613: 0.0064124768694681575
Position 9435: 0.004989419418354606
Position 26751: 0.004817693022242562
Position 1574: 0.004634707192678155
Position 10635: 0.004613118398862156
Position 24358: 0.004281285152696306
Position 20006: 0.004247786810004916
Position 3061: 0.004198012143571434
Position 10927: 0.0038641263845847163
Position 27217: 0.003818620706494578
Position 24503: 0.003721190949215298
Position 9553: 0.0029221226983730557
Position 649: 0.0027571433085140525
Position 30369: 0.002435152835478402
Position 25333: 0.00236655079902831
Position 26042: 0.00234372230006847
Position 26885: 0.002217093850193042
Position 29409: 0.002192637052690234
Position 25198: 0.0020784989768049007
Position 10743: 0.0014783043935481484
Position 26663: 0.0012340702293693693
Position 26883: 0.001182591695406755
Position 26116: 0.000910709193971383
Position 29975: 0.0007997986154964623
Position 29981: 0.0007479803334523634
Position 26499: 0.00036459754515341143
Position 11131: 0.00013039289527474223
Position 1549: 0.00011917796953173537
Position 996: 5.911433421875491e-05
Position 1246: 4.6076768442863456e-05
Position 296: 1.8732934595482537e-06
Position 22: 1.3536359557837091e-06
Position 351: 9.899962483805162e-07
Position 347: 5.596564559177129e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 15208: 0.999795968475655
Position 26382: 0.9974700958082908
Position 21557: 0.9945269433045951
Position 8080: 0.9936326898134226
Position 12918: 0.9912503019757404
Position 29221: 0.9895847161857226
Position 10597: 0.9871243112379668
Position 30286: 0.9821998081559018
Position 24275: 0.9742662144666021
Position 25918: 0.9491106755525779
