Gene = Ift46
index = 561
Annotated 5SS: [  264   875  5729  9324 10896 11144 11551 13506 13995 16718 17067]
Annotated 3SS: [  777  5651  9189 10820 11049 11421 13383 13927 16656 16980 17574]
SMsplice 5SS: [  264   875  5729  9324 10896 11144 11551 13506 13995 16718 17067]
SMsplice 3SS: [  777  5683  9189 10820 11049 11421 13383 13927 16656 16980 17574]
top_k =  100
Partition function (log Z): 20.959505514760494

Sorted 5' Splice Sites (High to Low Probability):
Position 13995: 1.0000000000000002
Position 10896: 0.9988893835998368
Position 9324: 0.99887153740311
Position 11551: 0.9941983277861921
Position 875: 0.9212773177932533
Position 11144: 0.9074363351110764
Position 17067: 0.8844930439927257
Position 13506: 0.8279772139763423
Position 16718: 0.7975782489053358
Position 5729: 0.7815299187149991
Position 264: 0.6129914934928492
Position 1115: 0.5676887702501078
Position 1322: 0.33609352068641923
Position 4448: 0.32691893911283754
Position 378: 0.2674916490846631
Position 13854: 0.26650476165449455
Position 5777: 0.20650062929385057
Position 16120: 0.18929453479865674
Position 9795: 0.1803603327853902
Position 16125: 0.09910041066854769
Position 13611: 0.08559077218149848
Position 17155: 0.0663392972109954
Position 343: 0.0389177199449127
Position 1886: 0.037407861288708516
Position 12255: 0.021797441815848254
Position 907: 0.02065224444340307
Position 10539: 0.02005601182650785
Position 11335: 0.019278640828151443
Position 2858: 0.013229437645925024
Position 5783: 0.011969451991150053
Position 11366: 0.006255544068316456
Position 13022: 0.005987369085261329
Position 2258: 0.0050078333025336584
Position 372: 0.0040653819205181945
Position 11181: 0.0027033448846999946
Position 199: 0.0024706260464436654
Position 10639: 0.0023795962618479187
Position 9916: 0.002077204266649338
Position 664: 0.0010783171054361473
Position 942: 0.0010235073132054315
Position 9582: 0.0009956423081258336
Position 536: 0.0008569922801417183
Position 702: 0.0007893213142870338
Position 81: 0.0007630659655197682
Position 13664: 0.0006842563540696115
Position 1099: 0.0001712164389652756
Position 568: 0.00015918676437434476
Position 597: 0.00015332506995363292
Position 545: 0.00010072828535667751
Position 581: 5.9561634712662014e-05
Position 11050: 2.7867514839974786e-05
Position 58: 2.894899851418444e-07
Position 271: 1.767407494149213e-07
Position 223: 9.901774283407076e-08
Position 183: 2.6938010631860664e-08
Position 113: 1.86135440288661e-08
Position 92: 1.3821614017704978e-08
Position 69: 9.115715060247566e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 13927: 1.000000000000001
Position 10820: 0.9889979294347124
Position 5683: 0.987366946598277
Position 16980: 0.9615942273932663
Position 13383: 0.9163790791500082
Position 9189: 0.8885654494782786
Position 11421: 0.8682417445749038
Position 11049: 0.827660467393551
Position 777: 0.8126252879827016
Position 16656: 0.7975782489053357
Position 17574: 0.6232484021263996
Position 1014: 0.5693313285253528
Position 1199: 0.29799894640925884
Position 4343: 0.2754774034787545
Position 16025: 0.23549010291612782
Position 13730: 0.23254262629019928
Position 11470: 0.12382728264019148
Position 20188: 0.1083534177424038
Position 9222: 0.09038975541957758
Position 9692: 0.08485091772066186
Position 10993: 0.07808493251908769
Position 17749: 0.05633905712170515
Position 4362: 0.05144153563408303
Position 18690: 0.048334034099568664
Position 9572: 0.04769852348940349
Position 19642: 0.04749053695054752
Position 17637: 0.04499526405197322
Position 15921: 0.040179803852745284
Position 1272: 0.03397230545195067
Position 1781: 0.031069511856401225
Position 746: 0.026882764171454715
Position 11217: 0.022086042164047835
Position 12102: 0.021797441815848254
Position 13604: 0.02132602720422539
Position 10439: 0.020056011826507836
Position 9439: 0.019731902943701127
Position 17726: 0.018155419451220737
Position 9225: 0.013410852227124763
Position 2813: 0.013229437645925029
Position 15962: 0.012725038698331083
Position 5651: 0.012633053401722577
Position 9671: 0.012013289527288822
Position 17835: 0.011076097842666669
Position 668: 0.01082788591106645
Position 9633: 0.010597932476405931
Position 472: 0.01035146599892793
Position 10788: 0.009012775307229094
Position 1823: 0.00877806788883196
Position 18138: 0.008228239277086068
Position 18321: 0.007391679472615499
Position 13650: 0.006744451672741605
Position 9233: 0.00644793225338031
Position 12990: 0.005987369085261329
Position 17049: 0.005113002274987823
Position 11248: 0.004726113674619268
Position 17261: 0.004593168449389647
Position 18782: 0.004229586023041292
Position 11114: 0.00377337586690685
Position 13645: 0.0037648198492298184
Position 432: 0.0035349254226218355
Position 690: 0.0033824513943284482
Position 9420: 0.0027741875088152235
Position 1999: 0.0025681148460090127
Position 10500: 0.002406113565994793
Position 636: 0.0023061564746962573
Position 9781: 0.002236698879926879
Position 9818: 0.0020772042666493355
Position 798: 0.0018938588027935604
Position 16810: 0.0016849516862053383
Position 723: 0.0014812700213927303
Position 10682: 0.0014802118651685904
Position 9666: 0.001435848778649047
Position 11442: 0.0008458789079603824
Position 475: 0.000697193515071182
Position 817: 0.0006220034231588141
Position 571: 0.00027874327235092797
Position 865: 0.00024407985095940257
Position 1019: 0.0001970904163240545
Position 646: 0.00012409413611188448
Position 8904: 5.754802474922477e-05
Position 484: 5.272839136472919e-05
Position 9613: 1.6673768663576716e-05
Position 10998: 1.4868746602376892e-05
Position 11062: 5.709982287418686e-06
Position 11524: 5.4507209373707914e-06
Position 16792: 5.257240642553621e-06
Position 10964: 1.4269076281249277e-07
