Gene = Gtpbp6
index = 529
Annotated 5SS: [ 342 1138 1328 1545 1932 2999 3308 3688 3930]
Annotated 3SS: [ 999 1256 1413 1860 2839 3098 3538 3776 4028]
SMsplice 5SS: [ 342 1138 1932 2950 3308 3688 3930]
SMsplice 3SS: [ 999 1860 2839 3098 3538 3776 4028]
top_k =  100
Partition function (log Z): 9.3415621924979

Sorted 5' Splice Sites (High to Low Probability):
Position 1138: 0.9795367275259124
Position 1932: 0.9069922949747106
Position 3930: 0.889696722896468
Position 3688: 0.8074523520324963
Position 342: 0.7700929275700951
Position 2950: 0.7135011028398007
Position 3308: 0.7090145067173683
Position 1545: 0.34118863420139117
Position 2999: 0.27153138411347244
Position 1328: 0.19442736261173768
Position 349: 0.16197637162309989
Position 3220: 0.1564822285495262
Position 3129: 0.08538055390407873
Position 3697: 0.05152736524932359
Position 1945: 0.048190930086614604
Position 686: 0.03955591532107794
Position 3889: 0.03245224579887046
Position 1553: 0.03153644071862693
Position 2476: 0.01645182237732813
Position 2069: 0.013030741471425529
Position 152: 0.011211657385307435
Position 3671: 0.010902808872553977
Position 1145: 0.009948439463544814
Position 1915: 0.009562803738204236
Position 2980: 0.008452160872553429
Position 3861: 0.00690199598669287
Position 554: 0.006659785025816253
Position 107: 0.0062553304441100264
Position 2515: 0.004975218419462699
Position 665: 0.004662728787318345
Position 2204: 0.004413134551032033
Position 3563: 0.0040971672383047514
Position 2973: 0.0034837693840181435
Position 2195: 0.002932411143771846
Position 185: 0.0023545722006940934
Position 454: 0.002178629028812775
Position 707: 0.0019511046230922934
Position 3904: 0.0018816859968698795
Position 213: 0.0018539594616432985
Position 528: 0.001746626427353952
Position 1336: 0.0017193959063401204
Position 853: 0.0012369941846022468
Position 1373: 0.0006777976193144059
Position 1285: 0.0006170375044785721
Position 125: 0.0005976457979099592
Position 166: 0.0004416619737799694
Position 4128: 0.00036725218424085796
Position 1052: 0.00022689207520051993
Position 180: 0.00018850222412946204
Position 120: 0.00016227197217367803
Position 192: 0.0001587173999479882
Position 2961: 0.00014315035661416242
Position 2977: 0.00013176692126186165
Position 74: 0.00010969961072822404
Position 134: 9.276431845075938e-05
Position 1032: 8.896354305753187e-05
Position 189: 2.134899975713531e-05
Position 1436: 1.978310351563017e-05
Position 83: 1.6192142341137727e-05
Position 72: 3.6357662755373917e-06
Position 92: 3.4322455140281936e-06
Position 58: 1.1300800268046895e-06
Position 549: 2.5434287121527103e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 2839: 0.985150784317178
Position 4028: 0.9740757486133782
Position 3776: 0.9499023331125097
Position 1860: 0.8605598371375693
Position 3098: 0.8050995097961435
Position 999: 0.7883621661105302
Position 3538: 0.7786941395987936
Position 1256: 0.2595472025886045
Position 1413: 0.15295857999235862
Position 1454: 0.12029922330896171
Position 1047: 0.08664657218304556
Position 922: 0.08048199728245405
Position 3250: 0.07707880574824827
Position 1723: 0.06837937304047445
Position 3455: 0.05372289269037475
Position 3145: 0.050901425269748155
Position 1804: 0.03030517128899848
Position 1010: 0.02439914271397258
Position 3425: 0.023663198858902685
Position 3384: 0.017078435168017606
Position 1416: 0.01675674914290972
Position 1261: 0.01606110183923932
Position 3103: 0.01239194329800343
Position 1758: 0.011792293091149451
Position 2317: 0.009705321538436684
Position 2341: 0.006973159342914365
Position 2052: 0.006056782209998901
Position 2166: 0.005820386244984898
Position 3823: 0.005694951218756065
Position 280: 0.0056804076027957215
Position 2876: 0.004918922400818285
Position 811: 0.004828929492268953
Position 1735: 0.004655505911373044
Position 3261: 0.004589429305728043
Position 2766: 0.004064923412183804
Position 952: 0.0032019557246554167
Position 1419: 0.003030461524316887
Position 2723: 0.0023611889372417527
Position 610: 0.002305609195894241
Position 2394: 0.002257680653147057
Position 1004: 0.0014718708410569126
Position 3412: 0.0012037090178303599
Position 1465: 0.0010744193834037977
Position 241: 0.0009229733902946076
Position 2844: 0.0009001608852924089
Position 2842: 0.0007744735118789289
Position 616: 0.0007687181479803676
Position 557: 0.0007536802514678522
Position 202: 0.0006037721784335086
Position 224: 0.0005895274199642312
Position 742: 0.0005521866697221153
Position 4199: 0.00036725218424085856
Position 427: 0.00033122468882290217
Position 1081: 0.0003184218541394871
Position 4041: 0.00031366773261858646
Position 464: 0.0002922119184338527
Position 4113: 0.00025935411188719184
Position 502: 0.00025472229802748315
Position 205: 0.00024390239587748997
Position 863: 0.00019604939391508562
Position 226: 0.00017697410112602058
Position 3045: 0.00015260057731329647
Position 1276: 0.00010360040726841552
Position 1193: 9.82247108717797e-05
Position 1267: 8.957394624725303e-05
Position 230: 8.873094884184057e-05
Position 3070: 4.037014743043188e-05
Position 843: 3.8481487882398916e-05
Position 1604: 1.4787885018220506e-05
Position 2055: 8.754184052764624e-06
Position 526: 7.060390009044554e-06
Position 232: 4.919041573826804e-06
Position 417: 3.335185980413262e-08
Position 473: 3.063666628492288e-08
