Gene = Coq7
index = 289
Annotated 5SS: [ 178 3798 5053 6020 7533]
Annotated 3SS: [3618 4937 5879 7463 8061]
SMsplice 5SS: [ 178 3798 5053 6020 7533]
SMsplice 3SS: [3618 4937 5879 7463 8061]
top_k =  100
Partition function (log Z): 3.507552453760416

Sorted 5' Splice Sites (High to Low Probability):
Position 178: 0.9820914957254783
Position 3798: 0.977489435841299
Position 5053: 0.937836754115192
Position 6020: 0.9356605625678418
Position 7533: 0.5725053834976817
Position 5726: 0.18775333963985566
Position 7688: 0.13232358030681876
Position 1781: 0.0694167860648525
Position 7628: 0.06480680965650254
Position 6050: 0.03209772207590204
Position 7845: 0.02489224523294941
Position 3400: 0.023592220311998282
Position 5336: 0.023486623211746216
Position 3371: 0.02311615365352997
Position 6001: 0.02243006960805539
Position 7576: 0.022374146965387934
Position 3497: 0.020033859055449414
Position 3503: 0.016873380318201223
Position 3345: 0.013139258203880469
Position 6354: 0.012729131255492016
Position 6959: 0.0124620653757192
Position 4716: 0.010404919791924046
Position 4089: 0.010063206240502283
Position 3769: 0.0095822643273839
Position 4053: 0.009111874830560007
Position 223: 0.008053103077827289
Position 4356: 0.006882792399501969
Position 3721: 0.006839197011011314
Position 4476: 0.006358695866646934
Position 7034: 0.006165252065891382
Position 307: 0.00487447652447845
Position 7085: 0.004656383021555247
Position 858: 0.00448592793147071
Position 2409: 0.004357263219060568
Position 5013: 0.0033611798251452314
Position 5001: 0.002980673076420646
Position 830: 0.0028827322918621064
Position 2441: 0.0017641249731909611
Position 2974: 0.0017438820224242677
Position 2815: 0.0017329791174947276
Position 2768: 0.0016592224905896235
Position 300: 0.0014733398197079575
Position 4309: 0.0013212602821400798
Position 392: 0.0010205631127889142
Position 4468: 0.0008111041950573458
Position 4325: 0.0006331973089740345
Position 2085: 5.678877497082772e-06
Position 242: 2.3010954469467263e-06
Position 200: 9.854762935270809e-07
Position 187: 3.7572709841785325e-08
Position 22: 2.603588004422708e-08
Position 157: 2.253398538989342e-08
Position 194: 1.7129993426658165e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 3618: 0.9662105729589077
Position 5879: 0.9518881705777652
Position 4937: 0.9268906549717176
Position 7463: 0.9074250631441604
Position 8061: 0.6282987487173909
Position 5665: 0.13165096026212145
Position 3282: 0.09250371376189347
Position 7990: 0.07452236569812745
Position 1674: 0.06332281243124523
Position 7803: 0.047751881399255215
Position 5613: 0.041931280217679896
Position 7033: 0.036443647619705824
Position 7605: 0.03444098736835452
Position 8034: 0.033754612512424044
Position 6804: 0.025626290296326446
Position 7908: 0.020573118759425208
Position 3564: 0.01778886508073195
Position 5244: 0.015359493475122735
Position 4893: 0.015328700690275292
Position 3887: 0.010509268601439888
Position 5936: 0.010496011536496024
Position 4617: 0.010404919791924046
Position 7402: 0.009276491839326917
Position 5905: 0.00903033164494384
Position 4152: 0.008376707510265691
Position 7608: 0.007751907726875697
Position 4277: 0.006934203740074599
Position 7172: 0.006755034502843222
Position 2253: 0.00612138819225153
Position 5558: 0.006087296536079359
Position 5219: 0.005656569430842153
Position 3669: 0.0054383204498541894
Position 5885: 0.005281149169707615
Position 7611: 0.0048465709500505015
Position 6161: 0.004784987327226385
Position 3982: 0.004581358397445475
Position 6196: 0.004291943246303122
Position 3250: 0.004256552522808721
Position 5909: 0.004153695863355218
Position 5939: 0.004152356093161938
Position 5912: 0.0039141157750319745
Position 5644: 0.0038493622212709615
Position 5165: 0.003749450554769388
Position 5681: 0.003442567706042992
Position 2658: 0.003392201608084349
Position 3928: 0.0030791540608289055
Position 6193: 0.002679715143224401
Position 796: 0.002653465261820619
Position 8164: 0.0022047395029862393
Position 1714: 0.002104752069659835
Position 1670: 0.0020253706764132304
Position 3643: 0.0019965978423092047
Position 2882: 0.0017438820224242677
Position 3517: 0.0013886119292383333
Position 1651: 0.0011882743312319412
Position 3750: 0.0010825341770101724
Position 3933: 0.0010006641387447458
Position 4783: 0.0009641154517182054
Position 6156: 0.0009278664645358826
Position 4842: 0.0009032550561200145
Position 1635: 0.0007607512515498296
Position 777: 0.0007093915385006003
Position 4351: 0.000696138801980068
Position 5263: 0.0006942341374326711
Position 347: 0.0006127845460541892
Position 7627: 0.0005144060852537749
Position 634: 0.0005016084148133004
Position 327: 0.0004077785667347246
Position 4999: 9.18808469266026e-05
Position 5968: 9.127190157754266e-05
Position 6126: 2.1053394978280453e-05
Position 6120: 1.5952071820011163e-05
Position 1733: 1.4825304752466494e-05
Position 6139: 7.613607403931258e-06
Position 1952: 5.678877497082772e-06
Position 4002: 3.078411433696996e-06
Position 4023: 7.894878405306214e-07
Position 4042: 7.679733290460043e-07
