Gene = Ciart
index = 265
Annotated 5SS: [  77 1051 1249 1597 1823]
Annotated 3SS: [ 641 1172 1517 1710 3081]
SMsplice 5SS: [  77 1051 1249 1597 1823]
SMsplice 3SS: [ 641 1172 1517 1710 1921]
top_k =  100
Partition function (log Z): 1.136679182892153

Sorted 5' Splice Sites (High to Low Probability):
Position 1249: 0.9821258548857362
Position 1597: 0.9788890364557884
Position 1051: 0.7778159156631677
Position 77: 0.7070841245154553
Position 1823: 0.5016364209303111
Position 3014: 0.4786164150135386
Position 1899: 0.2952944895707132
Position 277: 0.2521145374745806
Position 160: 0.18511777176957678
Position 2549: 0.15625411612249002
Position 983: 0.020437797439261125
Position 287: 0.011103322371079678
Position 1955: 0.00833065550455238
Position 124: 0.0069723688840104235
Position 1016: 0.0029821460123925538
Position 782: 0.0024951955158941724
Position 1601: 0.001338922933501571
Position 1630: 0.001021865066424204
Position 7: 0.0008207502541045069
Position 1283: 0.0007561744824427448
Position 216: 0.0005791745268743853
Position 1568: 0.0005589471817364418
Position 384: 6.368104086346641e-05
Position 391: 5.167550703502518e-05
Position 1800: 4.241334751693564e-05
Position 244: 6.491015797410365e-06
Position 234: 4.269692627527364e-06
Position 11: 5.954900123701857e-07
Position 187: 4.749202743138484e-07
Position 150: 4.5013408846614703e-07
Position 343: 3.1377935085400675e-07
Position 33: 3.3031016785864663e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1172: 0.9594209964889884
Position 1517: 0.9542509218014273
Position 1710: 0.4877477357921839
Position 2874: 0.39698796363295824
Position 641: 0.3310022817641403
Position 3081: 0.29797276048523
Position 3136: 0.2885504641109605
Position 899: 0.25413474906077227
Position 1680: 0.20943599141798244
Position 2445: 0.16819236259787462
Position 178: 0.15134921481039276
Position 1775: 0.13950773632329289
Position 2897: 0.131416896836353
Position 3336: 0.11003290000799416
Position 951: 0.10585383325018106
Position 1921: 0.07220532556914797
Position 2486: 0.05860299977151491
Position 619: 0.04088098576600057
Position 1420: 0.03061536114129749
Position 920: 0.026949594727514327
Position 3263: 0.02630035412293868
Position 1738: 0.019134389927336036
Position 190: 0.0128082026470916
Position 934: 0.012803351126447149
Position 647: 0.012579446419362927
Position 911: 0.012130621784271045
Position 1050: 0.01002234175282066
Position 1151: 0.009534476015229458
Position 2080: 0.009084300025274645
Position 3290: 0.008041473578488036
Position 2460: 0.006351214889647372
Position 3520: 0.004726097812945822
Position 816: 0.0023845800363844773
Position 722: 0.0022147423267816295
Position 782: 0.0018609776795197438
Position 143: 0.0017900417119514436
Position 1465: 0.0010804035792110695
Position 199: 0.0010489124007140517
Position 1796: 0.0009332402790565862
Position 1209: 0.0009019080290100142
Position 1724: 0.0007282595476852264
Position 221: 0.00038549685922833284
Position 204: 0.00029912446016277356
Position 70: 0.00010072402835586717
Position 322: 6.918102704461821e-05
Position 159: 3.9729164275970565e-05
Position 1582: 3.816165510526941e-05
Position 76: 1.3539588959243863e-05
