Gene = Pnkp
index = 828
Annotated 5SS: [ 396 1051 1591 2644 2787 3026 3273 3753 3901 4081 4256 4403 4600 5123
 5269]
Annotated 3SS: [1003 1293 2563 2728 2917 3200 3703 3829 3987 4158 4340 4489 5034 5206
 5339]
SMsplice 5SS: [ 396 1051 2787 3026 3901 4081 4403 4600 5123 5269]
SMsplice 3SS: [1003 2728 2917 3829 3987 4340 4489 5034 5206 5339]
top_k =  100
Partition function (log Z): 11.599165017761003

Sorted 5' Splice Sites (High to Low Probability):
Position 3026: 0.9929709440637506
Position 4403: 0.976005007286159
Position 4600: 0.950043783244179
Position 4081: 0.946419578782816
Position 5123: 0.9164692809019414
Position 3901: 0.9036229957115545
Position 396: 0.775412785309551
Position 5269: 0.6392726217195073
Position 2787: 0.6065193201825624
Position 1051: 0.5082077579172564
Position 3753: 0.4435383530680031
Position 1591: 0.4428702652838224
Position 3273: 0.378675864568592
Position 183: 0.3526641672512075
Position 144: 0.22235512743566888
Position 2831: 0.21666999497758593
Position 4256: 0.1779457330586343
Position 1238: 0.09238923976804221
Position 2644: 0.07094110358031212
Position 1099: 0.04502052906529448
Position 1206: 0.03167797500358443
Position 294: 0.03161074943882091
Position 4616: 0.0280921122855244
Position 2811: 0.015546216414509135
Position 3240: 0.012204235597165965
Position 5719: 0.010809893392540178
Position 1125: 0.008615890690710575
Position 1738: 0.008464310811119624
Position 1751: 0.008075465510956595
Position 4228: 0.00801786453889006
Position 1072: 0.007619980742210571
Position 1853: 0.006450198762569398
Position 94: 0.006292567448952754
Position 4116: 0.004478993468191663
Position 5252: 0.0038709246262518785
Position 569: 0.0031044795142737914
Position 1198: 0.002809465990102883
Position 88: 0.0021298229529836225
Position 108: 0.0017272555291438915
Position 5061: 0.0016797702641504343
Position 345: 0.0014532696890298396
Position 214: 0.0007230249756141791
Position 365: 0.0006541418065329328
Position 4590: 0.0005663027830190594
Position 666: 0.0005557101165234827
Position 47: 0.00044658312640037364
Position 176: 0.00040782730765273606
Position 610: 0.0003970380207042818
Position 4638: 0.0003822839551889011
Position 146: 0.0002575548805431005
Position 544: 0.00021111276373242987
Position 187: 2.169239542950255e-05
Position 91: 8.257900514742552e-06
Position 5: 5.9524525470377795e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 2917: 0.9649346017257697
Position 5034: 0.9626014034846243
Position 4489: 0.9566071879331521
Position 3987: 0.9233338163991955
Position 5339: 0.8955138931228797
Position 2728: 0.847308883974413
Position 3829: 0.8279094798372991
Position 4340: 0.75975858613862
Position 5206: 0.6658888922363392
Position 1003: 0.6561712969731951
Position 3703: 0.5256777752197114
Position 1293: 0.37570296373422857
Position 3200: 0.3573505371840461
Position 235: 0.21927611299225613
Position 4195: 0.16019415375228724
Position 4158: 0.1504021082807951
Position 283: 0.14509767584277564
Position 4309: 0.08249642965163681
Position 2563: 0.07362701601734234
Position 1326: 0.05781458925964643
Position 253: 0.0336737505829097
Position 2888: 0.023730014042111384
Position 930: 0.019959905730636402
Position 4510: 0.01794682194073183
Position 3135: 0.016711531778222852
Position 1153: 0.014941763068553693
Position 5409: 0.011251377057629994
Position 5802: 0.010809893392540168
Position 5004: 0.01009758977292939
Position 5343: 0.009597460003965552
Position 3892: 0.009339786696217729
Position 1358: 0.009315345002780185
Position 3222: 0.009225994970410972
Position 1700: 0.008978960065890464
Position 3573: 0.008911300338296468
Position 1619: 0.008850304778014373
Position 4027: 0.007897837685730411
Position 5371: 0.006341981833481564
Position 332: 0.004913919817855892
Position 4160: 0.0044176302889764206
Position 1651: 0.003987044181687674
Position 4363: 0.0033290419398357435
Position 1705: 0.001173666059053109
Position 4531: 0.0008910520796731509
Position 3266: 0.0006390996921620154
Position 1068: 0.0006166176140507697
Position 768: 0.0004176612008250902
Position 395: 0.0003322562200236036
Position 1018: 0.0002826990630654915
Position 1008: 0.000262798047201969
Position 365: 0.00023197508579820802
Position 899: 0.00021063774506129219
Position 285: 0.00017348159155035196
Position 493: 9.985394812069913e-05
Position 243: 7.226575463333354e-05
Position 520: 6.12764839050825e-05
Position 1275: 2.1379017778936797e-05
