Gene = Dkkl1
index = 337
Annotated 5SS: [ 368  723 1793 2011]
Annotated 3SS: [ 552 1651 1920 4224]
SMsplice 5SS: [ 368 1793 2011]
SMsplice 3SS: [1651 1920 4224]
top_k =  100
Partition function (log Z): -1.5989537716019857

Sorted 5' Splice Sites (High to Low Probability):
Position 2011: 0.9959484816947873
Position 368: 0.7345307585844372
Position 1793: 0.6930105549742059
Position 723: 0.2494677645972587
Position 373: 0.17125059939177686
Position 36: 0.11568805816528396
Position 202: 0.06609913214822417
Position 2796: 0.045723986816701374
Position 459: 0.039367296930273736
Position 1244: 0.007709062622530641
Position 304: 0.007587536287183291
Position 117: 0.007017373097641293
Position 3111: 0.006341041904354698
Position 1871: 0.0058309668135815805
Position 1166: 0.005640735837111375
Position 3024: 0.005131743086794571
Position 186: 0.004849144609035829
Position 112: 0.0045389960077012615
Position 2572: 0.0032134543545899283
Position 4430: 0.00291488296972239
Position 167: 0.002457908813978036
Position 328: 0.0018066045557198203
Position 60: 0.0014301457061704768
Position 943: 0.0011697698103470475
Position 159: 0.0005557190086785135
Position 164: 0.00031455272562587233
Position 1888: 0.00011812453245001037
Position 2034: 1.4138480408537735e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 1920: 0.9883458753956429
Position 1651: 0.7028318790865435
Position 4224: 0.30755385855560347
Position 2252: 0.2686759428412963
Position 2976: 0.23865270030670832
Position 552: 0.17932737215694544
Position 272: 0.09437429271183143
Position 2685: 0.045195201328127634
Position 3913: 0.04462694203152271
Position 659: 0.04398127250435542
Position 260: 0.032896309268917984
Position 279: 0.031159173536548075
Position 4266: 0.03102577358373529
Position 3444: 0.019065366537907497
Position 4514: 0.017696053023511245
Position 656: 0.012083449200984753
Position 2748: 0.011727638625715343
Position 2089: 0.011349342223524142
Position 2176: 0.010963498556438526
Position 2373: 0.009758536111402576
Position 2723: 0.008234080755678008
Position 2333: 0.007990283324960806
Position 2708: 0.007944208499480023
Position 1963: 0.007286017465039086
Position 4126: 0.006556788268070035
Position 976: 0.005461640282413711
Position 489: 0.004737566110887078
Position 4291: 0.004488118048270042
Position 3626: 0.0040785525320872285
Position 2916: 0.0035394593324491463
Position 214: 0.0030511338707189355
Position 932: 0.003030316202729252
Position 284: 0.002769424078539946
Position 1030: 0.0024462271083306114
Position 686: 0.0018794319727201405
Position 1071: 0.0017313095845729834
Position 133: 0.0005502433576190523
Position 583: 0.0004465558366378232
Position 323: 0.0004288459422703976
Position 179: 0.00036869687944898635
Position 700: 0.00027642113684402776
Position 1861: 0.00027254416921844866
Position 346: 0.0001932310829696413
Position 2396: 0.00017218627883602733
Position 1939: 0.00016112577213504343
Position 225: 0.00010609281860762998
Position 436: 3.6923092027527145e-05
Position 148: 3.349515397969247e-05
Position 1716: 2.8226815315385633e-05
Position 1808: 2.7176158377204657e-05
Position 167: 2.6193280256767532e-05
Position 349: 2.084259106512433e-05
Position 453: 2.0394434652494272e-05
Position 109: 1.9224335109108378e-05
Position 343: 1.1806075505762452e-05
Position 98: 1.1054169219415362e-05
Position 706: 1.8370021992719727e-06
Position 458: 3.83120070653842e-07
