Gene = 2010109A12Rik
index = 26
Annotated 5SS: [ 206 1677]
Annotated 3SS: [1580 6710]
SMsplice 5SS: [206]
SMsplice 3SS: [4708]
top_k =  100
Partition function (log Z): -10.94253917866214

Sorted 5' Splice Sites (High to Low Probability):
Position 206: 0.8234486298573166
Position 2435: 0.15710165209103633
Position 264: 0.08883380378018643
Position 4763: 0.07926637782806484
Position 365: 0.04609244052551555
Position 524: 0.026165813463522453
Position 1677: 0.023964026198195123
Position 4638: 0.01810485307410324
Position 699: 0.017927956098925096
Position 528: 0.016605226065810875
Position 2499: 0.009301593613357062
Position 5711: 0.00923142473151849
Position 3421: 0.0005073691086068255
Position 259: 0.00015753623317180012
Position 175: 2.3272696667573382e-05
Position 306: 8.342904547293404e-06
Position 275: 3.1007244410737e-06
Position 40: 2.9130039288908234e-06
Position 108: 1.229622110164451e-06
Position 357: 1.1879143074088516e-06
Position 254: 1.155065416398553e-06
Position 186: 9.505980847682334e-07
Position 87: 8.994306739352642e-07
Position 85: 8.07385260791214e-07
Position 308: 6.694774964541702e-07
Position 389: 7.0434834127033196e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 4708: 0.443534861177334
Position 6710: 0.2235571859421276
Position 2351: 0.1295860338113354
Position 3823: 0.06347868700187935
Position 5547: 0.05491933154375623
Position 2606: 0.04749960840562119
Position 4495: 0.038726748162467656
Position 4865: 0.028772130082514218
Position 3877: 0.025664444519338917
Position 6052: 0.02477227867266748
Position 2271: 0.02412755183677323
Position 6402: 0.021363278867800248
Position 3251: 0.021243070440922617
Position 2268: 0.020966706165235105
Position 5887: 0.019624722504826858
Position 6430: 0.018486020883808987
Position 423: 0.016877364208665722
Position 4862: 0.01533419555467206
Position 6376: 0.01506166081289201
Position 1580: 0.014109914160403027
Position 1507: 0.008163559784465882
Position 2305: 0.00756036071031804
Position 3047: 0.006582183912018497
Position 795: 0.005356239611509051
Position 524: 0.0051770426208752164
Position 4736: 0.003737070084114838
Position 3142: 0.003654563855635626
Position 1667: 0.0024732253623916895
Position 2698: 0.0021806548287458187
Position 738: 0.000940257047029268
Position 625: 0.0009053663341024736
Position 445: 0.0007783259872689146
Position 957: 0.0007752040899842552
Position 846: 0.00044430245078345314
Position 2382: 0.0001431858456526219
Position 387: 7.994373656306236e-05
Position 642: 7.597764321881172e-05
Position 407: 1.8004913130393424e-05
Position 1671: 1.9749629041030113e-06
