Gene = Rchy1
index = 891
Annotated 5SS: [  439  5191  5534  7534  9855 10016 10128 11248]
Annotated 3SS: [ 5070  5417  7454  9809  9956 10100 11126 13203]
SMsplice 5SS: [  439  2156  5534  7534  9855 10128 11248]
SMsplice 3SS: [ 2002  5417  7454  9833  9956 11126 13203]
top_k =  100
Partition function (log Z): -3.222108904326869

Sorted 5' Splice Sites (High to Low Probability):
Position 5534: 0.9999999999999971
Position 11248: 0.9214046175668863
Position 9855: 0.8511619528099719
Position 7534: 0.8051147828462126
Position 439: 0.7312854466339077
Position 10128: 0.6836857046917502
Position 2156: 0.6626605659977998
Position 10016: 0.30593404713623507
Position 2364: 0.30209450747592026
Position 737: 0.18574273765911078
Position 10045: 0.1633115259796555
Position 314: 0.10811757746481127
Position 2110: 0.09938080980291346
Position 196: 0.06488914580926453
Position 13265: 0.06467315332323885
Position 2808: 0.06326045535611366
Position 794: 0.03658110251840594
Position 12832: 0.035091707012101334
Position 496: 0.021053813154339046
Position 455: 0.016667968372510646
Position 10866: 0.015074755865465047
Position 250: 0.014572021500616693
Position 302: 0.013581918511173366
Position 13329: 0.00812243817191962
Position 8629: 0.008018513380510878
Position 252: 0.006667118371014649
Position 887: 0.006323310944985066
Position 11897: 0.006215770345839238
Position 668: 0.005596468927200753
Position 481: 0.0029276306160708004
Position 11900: 0.0022671217315427704
Position 13397: 0.0021350459657846895
Position 632: 0.002020029991866761
Position 741: 0.001736933580860045
Position 1009: 0.0010178389802320332
Position 137: 0.0010111066530526093
Position 13363: 0.0008323112464781005
Position 119: 0.0007269285830176949
Position 224: 0.0006887249969917012
Position 476: 0.0003659339468242396
Position 428: 0.00025441918280299613
Position 325: 0.00013948307742964118
Position 20: 0.00010371526206838364
Position 101: 0.00010214449366320456
Position 10261: 9.695581705002095e-05
Position 279: 1.980835724060993e-05
Position 376: 3.487738823360062e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 5417: 0.9999999999999968
Position 9956: 0.9756429029496783
Position 13203: 0.9088995703360491
Position 2002: 0.8988881311726311
Position 7454: 0.8051147828462126
Position 9833: 0.6162129705678532
Position 11126: 0.5218237029900332
Position 11038: 0.28052715889195196
Position 9809: 0.2506583207699867
Position 565: 0.17808854022759427
Position 10100: 0.16371867620233235
Position 11164: 0.11673312324594243
Position 14100: 0.08652515281418317
Position 2261: 0.06956654371400414
Position 2739: 0.06326045535611367
Position 2250: 0.04947362311694995
Position 11655: 0.024196953008274544
Position 11466: 0.02308875525437926
Position 12637: 0.022558346133570023
Position 2311: 0.019740768736804946
Position 13857: 0.018851134702900736
Position 10754: 0.015444296645649365
Position 2219: 0.014428266045608975
Position 12697: 0.013846075154937802
Position 345: 0.013585211482219512
Position 276: 0.013522952332562668
Position 2294: 0.010775416405104198
Position 8365: 0.008018513380510878
Position 342: 0.007763928583544643
Position 13442: 0.0047564496996747516
Position 14083: 0.004680222477851583
Position 845: 0.0035596114405960495
Position 10707: 0.002273132835372809
Position 11676: 0.0021588892379021825
Position 12974: 0.0020638213644598113
Position 12394: 0.002005657952902959
Position 11321: 0.0016000853226918327
Position 530: 0.001516801476087633
Position 339: 0.0014316053685423246
Position 697: 0.0013367358340671902
Position 348: 0.0008547762801839243
Position 2103: 0.0008471525500942545
Position 11502: 0.0006794346781458522
Position 11583: 0.0005799606432614356
Position 393: 0.0005366523028897987
Position 11412: 0.0004823137839326341
Position 1845: 0.00041598153543536933
