Gene = Mosmo
index = 688
Annotated 5SS: [  240 48702]
Annotated 3SS: [48488 52845]
SMsplice 5SS: [  240  9833 10066 18846 48702]
SMsplice 3SS: [ 9704  9915 18642 48488 52845]
top_k =  100
Partition function (log Z): -32.15887347511579

Sorted 5' Splice Sites (High to Low Probability):
Position 240: 0.9978779717691767
Position 9833: 0.694036271356057
Position 10066: 0.4957079664161456
Position 10214: 0.29764815045602216
Position 2855: 0.16574742274919052
Position 4908: 0.11441701327239395
Position 11728: 0.0714358373824319
Position 5250: 0.07126277135361314
Position 10009: 0.057248558410967855
Position 821: 0.02131263853260019
Position 4399: 0.015381008944297541
Position 304: 0.0020029849964350336
Position 82: 0.0007163468806908321
Position 2020: 0.0003625091377036955
Position 869: 0.0003598584344541558
Position 1559: 0.00030315694893270754
Position 2550: 0.00029942290048172546
Position 105: 7.582606418998565e-05
Position 281: 5.995760764370323e-05
Position 249: 2.019800934293947e-05
Position 112: 4.724925802428303e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 9915: 0.8725143974090512
Position 16987: 0.8691354883908473
Position 9704: 0.6985687469798155
Position 2717: 0.15203002562606782
Position 4826: 0.10418164724134414
Position 11468: 0.07415176252617783
Position 5102: 0.07178347623835159
Position 9964: 0.06368545723753549
Position 10595: 0.027720777572496864
Position 722: 0.02047997230957066
Position 4314: 0.01267959987176307
Position 2733: 0.009905773096288163
Position 11819: 0.005780177298770429
Position 4603: 0.005276128282755551
Position 4563: 0.0050111198856077595
Position 2745: 0.0040425395556732266
Position 4273: 0.002893722796882446
Position 757: 0.0011857516683491819
Position 9623: 0.0010188981443755452
Position 158: 0.0006990243641400433
Position 4978: 0.0005825608007508186
Position 4907: 0.0003984638468517923
Position 1862: 0.0003618318626598299
Position 2444: 0.0003404769470280649
Position 6547: 0.00025907496396078623
Position 6619: 0.00020342401091560496
Position 3928: 0.00018653588444243613
Position 1366: 0.00013279035714110972
Position 401: 0.00011777118839053017
Position 1381: 0.00011183723748160413
Position 2583: 0.00010455277995471729
Position 5842: 9.63919850226549e-05
Position 661: 7.542679966424447e-05
Position 3540: 6.939087290527557e-05
Position 1005: 6.168073381886306e-05
Position 198: 5.898588914939687e-05
Position 4948: 5.459695682979956e-05
Position 2911: 4.7022536141234915e-05
Position 3740: 4.580834999660735e-05
Position 2550: 4.529225609140535e-05
Position 1458: 3.824799245576907e-05
Position 465: 3.310080000981353e-05
Position 1937: 3.221341207877391e-05
Position 3496: 2.987109710847867e-05
Position 1267: 2.0281361854224625e-05
Position 651: 1.805829863448514e-05
Position 1085: 1.0359021385007225e-05
Position 677: 2.4787804946643635e-08
Position 686: 1.9049723306023944e-08
Position 815: 9.121884422221723e-09
Position 764: 8.850575766017175e-09
