Gene = Svip
index = 1047
Annotated 5SS: [ 281 2084 2673]
Annotated 3SS: [2032 2558 6240]
SMsplice 5SS: [ 281 2126 2673 6763 6936]
SMsplice 3SS: [2032 2558 6683 6853 7730]
top_k =  100
Partition function (log Z): -3.8521914038241056

Sorted 5' Splice Sites (High to Low Probability):
Position 281: 0.9458491059815266
Position 6763: 0.943401406996996
Position 2673: 0.9050276101341852
Position 6936: 0.7630771074209386
Position 2126: 0.6888101335054191
Position 6547: 0.36485792944373524
Position 6325: 0.3177473725652487
Position 6419: 0.2744956081704631
Position 3326: 0.2160603835643084
Position 3338: 0.14838514783424198
Position 3502: 0.14168333371890304
Position 4676: 0.12616006297626597
Position 5282: 0.10153235963188915
Position 1369: 0.06964938568863284
Position 6349: 0.0674219451844684
Position 2084: 0.048641492249726
Position 2145: 0.043743106826663845
Position 1597: 0.02694886148124826
Position 4791: 0.025540541167743423
Position 7483: 0.024646212215161722
Position 2164: 0.02377933013827525
Position 142: 0.018422282634786607
Position 347: 0.01779281288427164
Position 137: 0.01408965712397953
Position 6974: 0.01252711684146926
Position 1128: 0.008490319311182125
Position 86: 0.006025107142180784
Position 695: 0.005633899805170789
Position 1343: 0.005555013072585141
Position 4748: 0.004429946257809047
Position 476: 0.004366666427291819
Position 553: 0.0026550783849535664
Position 566: 0.0018910794865500376
Position 107: 0.00028371466321024525
Position 402: 0.0001380345481801329
Position 24: 6.646615313611152e-06
Position 153: 3.7336894575351356e-06
Position 29: 3.458893898273232e-06
Position 90: 3.123307838303801e-06
Position 27: 2.7112348455495453e-06
Position 1108: 2.3375047894409742e-06
Position 1151: 1.0716231995738604e-06
Position 21: 8.245476452692479e-07
Position 306: 5.5964416321262376e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 6853: 0.8918971388710105
Position 2558: 0.8652944805090187
Position 2032: 0.7921586295762116
Position 6502: 0.7708905955679073
Position 6240: 0.7351279022912005
Position 6683: 0.5113030438731976
Position 3127: 0.47660186035191426
Position 7730: 0.3046639821700102
Position 4583: 0.1561305504018185
Position 8545: 0.14263812566266698
Position 7847: 0.12923632573695862
Position 5197: 0.10153235963188913
Position 1242: 0.09385483632214282
Position 7622: 0.09039662178066012
Position 7368: 0.08281954408699574
Position 8665: 0.06183325010562049
Position 2400: 0.03034677204231354
Position 3406: 0.026615157876589315
Position 6888: 0.02232678517169687
Position 7045: 0.01784006988894689
Position 3378: 0.009448660280339092
Position 1965: 0.009197624655209964
Position 1006: 0.008425732221378506
Position 462: 0.007947660170605279
Position 1446: 0.006550129318378913
Position 2425: 0.0049628280078111734
Position 2588: 0.004423529575041704
Position 1970: 0.0036178084886629926
Position 380: 0.003476425456927541
Position 180: 0.001795812892534547
Position 256: 0.0014541996408929244
Position 401: 0.0013018833663301149
Position 1542: 0.001068732778293791
Position 540: 0.0009009653735899516
Position 1484: 0.000679561823650708
Position 3319: 0.000632774209778876
Position 605: 0.00035115829788829597
Position 3172: 3.172603044084909e-05
Position 421: 3.1611257357107695e-06
Position 1012: 1.9447301682099557e-06
Position 938: 1.348691804276616e-06
Position 507: 1.0639132929432822e-06
Position 187: 3.658935419499803e-07
