Gene = Ssr2
index = 1032
Annotated 5SS: [  79  427 1465 4278 7335]
Annotated 3SS: [ 271 1365 4168 7256 8272]
SMsplice 5SS: [  79  427 1431 4278]
SMsplice 3SS: [ 271 1365 4191 6932]
top_k =  100
Partition function (log Z): -4.808542440228142

Sorted 5' Splice Sites (High to Low Probability):
Position 427: 0.9727692712631807
Position 79: 0.9608653981158476
Position 1431: 0.4829084965895436
Position 1760: 0.26065796681217146
Position 1487: 0.24651290800434578
Position 2058: 0.2435367368404624
Position 1465: 0.24285710349121095
Position 1829: 0.18122594240731615
Position 1123: 0.023636394258149486
Position 2123: 0.017448921870925217
Position 1135: 0.01041050689167119
Position 2644: 0.0087837672495918
Position 1179: 0.00678450723220099
Position 548: 0.006728095502333983
Position 742: 0.0062881753481080814
Position 140: 0.005686035831863711
Position 544: 0.003909552196605303
Position 1677: 0.0018437890886658984
Position 1783: 0.0015312527752708465
Position 1836: 0.0014217629601225108
Position 1598: 0.00108004384862291
Position 41: 0.0004617503299864793
Position 227: 0.000340505999957169
Position 1105: 0.00013622029946446591
Position 70: 0.00012270427727783796
Position 196: 9.10934540817083e-05
Position 6: 8.356575319549091e-05
Position 194: 6.898676829847419e-05
Position 475: 4.247922815578319e-05
Position 13: 3.666005862490248e-05
Position 108: 2.3073697225333557e-05
Position 30: 2.243399314789506e-05
Position 242: 1.7231419032822253e-05
Position 48: 1.3646206493527006e-05
Position 311: 8.637640570905542e-06
Position 287: 7.347781903086663e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 1365: 0.8965600124343597
Position 271: 0.599039209944529
Position 6932: 0.44181684957393863
Position 1620: 0.44104821744934125
Position 1944: 0.300431161971548
Position 2770: 0.217227514603677
Position 308: 0.2155328574433709
Position 366: 0.12127992953915197
Position 3408: 0.08784155156173894
Position 8272: 0.06612157436873861
Position 1409: 0.06559310600822749
Position 1948: 0.06339462311580332
Position 2377: 0.05633203443131144
Position 1009: 0.04272532731656135
Position 1992: 0.012991252053788205
Position 1647: 0.010057731380641434
Position 1376: 0.006266741355707259
Position 611: 0.00579302008933091
Position 1782: 0.005141125619652636
Position 1656: 0.004867902807406798
Position 315: 0.004851865489522749
Position 400: 0.003958608382293981
Position 1237: 0.003924116629057404
Position 426: 0.0027593000371148027
Position 1412: 0.0026417208408970215
Position 1279: 0.0024552589136173342
Position 1968: 0.0023942269683664753
Position 336: 0.0016075862184914977
Position 276: 0.0013434267654724057
Position 326: 0.0003574459125021848
Position 659: 0.0002986949843196862
Position 1053: 0.0002968708397720592
Position 209: 0.000293853168060073
Position 225: 0.00024822434482236745
Position 1086: 0.00019003614434210832
Position 806: 0.0001684274510177563
Position 1015: 0.00016602419028241154
Position 1225: 0.00012291258994092665
Position 662: 0.00011565315498785038
Position 627: 8.080711946963914e-05
Position 323: 6.9421555070479885e-06
Position 332: 5.294318458859424e-06
Position 320: 5.09236097381621e-06
Position 380: 4.113960852883605e-06
Position 329: 3.6226257283656586e-06
Position 384: 3.770994106118757e-07
Position 528: 2.476310837838779e-07
Position 135: 2.02756935489416e-07
Position 467: 1.6556668689200422e-07
Position 194: 1.0379681424051114e-07
