Gene = Zdbf2
index = 1200
Annotated 5SS: [  208  1914  4719  7613 17518 21782]
Annotated 3SS: [ 1830  4665  7501 17411 21650 29374]
SMsplice 5SS: [  208  4719  7613 17518 21782]
SMsplice 3SS: [ 4665  7501 17381 21650 29374]
top_k =  100
Partition function (log Z): -19.63191609306765

Sorted 5' Splice Sites (High to Low Probability):
Position 7613: 0.9965277186506745
Position 208: 0.9422661103855466
Position 4719: 0.9270920396678859
Position 1914: 0.36988224314156076
Position 2035: 0.07830737435530007
Position 5121: 0.05519360651291057
Position 5022: 0.052381625156937124
Position 378: 0.04752327962635528
Position 4965: 0.03639759229668289
Position 8251: 0.0289158281230554
Position 3279: 0.024255325297312745
Position 4756: 0.019927796001006488
Position 9541: 0.019431059209108613
Position 2714: 0.018767853495510498
Position 4508: 0.017445020954193986
Position 1808: 0.01585686765801174
Position 570: 0.010173685798179946
Position 2546: 0.009539051146924257
Position 4505: 0.008868198650255617
Position 955: 0.007129635222924783
Position 7832: 0.006698870490501034
Position 2186: 0.0019590776946051464
Position 2182: 0.0014681047650327067
Position 4747: 0.0011839550945143115
Position 741: 0.0002770511585928897
Position 7801: 0.0002182795410729412
Position 681: 4.220562495186267e-05
Position 710: 2.5798696128510046e-05
Position 1133: 2.1596921504777664e-05
Position 930: 2.125018483810607e-05
Position 1924: 2.047256072393386e-05
Position 7570: 1.8996986208095032e-05
Position 238: 3.622992713079922e-06
Position 630: 3.500828197253202e-06
Position 7620: 3.7360317103968707e-07
Position 578: 9.41288979881044e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 7501: 0.999174334093501
Position 4665: 0.9384013760486141
Position 1830: 0.3453542905745026
Position 9392: 0.22695621549612974
Position 15044: 0.1926426041338246
Position 4939: 0.13345163513943928
Position 15154: 0.12584288619636985
Position 1634: 0.10773829930179137
Position 10292: 0.0959190815705624
Position 12968: 0.06377560580125322
Position 7683: 0.059443066991334045
Position 13269: 0.05405454121994302
Position 9427: 0.03951703999711012
Position 4396: 0.03937860914157298
Position 8559: 0.02489868880901708
Position 2884: 0.02425532529731273
Position 12192: 0.02388721415149124
Position 11660: 0.019092556475798387
Position 8125: 0.01799986963470913
Position 13029: 0.016921802725693987
Position 10410: 0.015799671378441203
Position 10157: 0.01471645113697288
Position 10508: 0.014097279266363342
Position 7996: 0.013444341533772785
Position 2596: 0.011788206370377958
Position 7736: 0.009747546968889267
Position 2415: 0.009539051146924254
Position 4964: 0.008074642081225618
Position 8835: 0.008028765217042502
Position 818: 0.007084329876054748
Position 2576: 0.00697964712513254
Position 1793: 0.006009382097011306
Position 8165: 0.0055630258446030265
Position 9146: 0.004988306238839395
Position 2109: 0.0034271824596378508
Position 1665: 0.0028588595359246866
Position 9869: 0.002736758272676597
Position 1510: 0.001986847170436108
Position 9091: 0.0017197110580392926
Position 616: 0.00016106862900782347
Position 669: 7.707171080199645e-05
Position 666: 7.213634093841727e-05
Position 1876: 4.5936796060164e-05
Position 903: 3.608677709906399e-05
Position 703: 3.435705913999821e-05
Position 1850: 3.099820286597276e-05
Position 8244: 2.7334314951793533e-05
Position 1754: 1.9891647889151823e-05
Position 1674: 1.9070372767418325e-05
Position 1043: 6.506095868008917e-06
Position 1014: 4.1611433431058665e-06
Position 1695: 3.382016348071952e-06
Position 880: 2.882830703941233e-06
Position 1056: 2.8683749520523777e-06
Position 972: 2.8218366177219948e-06
Position 680: 2.0039358630388498e-06
Position 539: 1.536958431063507e-06
