Gene = Mypop
index = 729
Annotated 5SS: [ 110 1376]
Annotated 3SS: [ 586 9245]
SMsplice 5SS: [ 110  970 1376]
SMsplice 3SS: [ 812 1305 8287]
top_k =  100
Partition function (log Z): -7.492208616059199

Sorted 5' Splice Sites (High to Low Probability):
Position 110: 0.9974047232408914
Position 1376: 0.7866376644147458
Position 970: 0.7393859344862643
Position 3000: 0.36425073844649203
Position 1978: 0.3129005688661818
Position 1015: 0.24742423153211313
Position 8424: 0.16209458288814288
Position 4144: 0.124550535175299
Position 1974: 0.09070565517769573
Position 6580: 0.07616892255682003
Position 8460: 0.03548493907256803
Position 9330: 0.03514915767807864
Position 2023: 0.01886048540085794
Position 1335: 0.017512128024238186
Position 1491: 0.00954567538264602
Position 1429: 0.0036071859115553414
Position 312: 0.0009976167503034004
Position 460: 0.0008253708947285922
Position 135: 0.00048391239545510304
Position 114: 0.00018145236185904828
Position 38: 0.0001069243567602912

Sorted 3' Splice Sites (High to Low Probability):
Position 812: 0.861031512962537
Position 8287: 0.8271951299809196
Position 1305: 0.43226987698773095
Position 2782: 0.37472812562062907
Position 1897: 0.32542688260816516
Position 10481: 0.19757952196071094
Position 1311: 0.14822168931887653
Position 3894: 0.1269296152839533
Position 4397: 0.11450192921106304
Position 1173: 0.10958901645309817
Position 6455: 0.10812306875222692
Position 736: 0.08778378015135979
Position 1215: 0.0635767423302698
Position 1790: 0.05157136202686691
Position 1856: 0.05152847250795692
Position 9245: 0.03514915767807864
Position 1218: 0.02986663239011888
Position 1079: 0.017136144839840214
Position 835: 0.013357158598333748
Position 586: 0.01283597597764351
Position 1348: 0.007060255908043543
Position 814: 0.005294480927853987
Position 1325: 0.004371772204503693
Position 603: 0.004008834069279163
Position 1140: 0.0034599533916939915
Position 2558: 0.002457327648445511
Position 2649: 0.0018632738397785893
Position 1098: 0.00107765789316051
Position 839: 0.001034892950132227
Position 744: 0.000862377695689959
Position 990: 0.000795877346752089
Position 703: 0.0007481724237585788
Position 927: 0.0006980882164872333
Position 1128: 0.0005728684305736728
Position 945: 0.00039964232156843585
Position 349: 0.00029127107997658054
Position 1358: 0.000247344703926239
Position 789: 0.0002303675255500397
Position 625: 0.00015768314315096703
Position 1005: 0.00011903902727285804
Position 948: 0.00010243581974134203
Position 901: 2.060231683450332e-05
Position 632: 1.8416864082527723e-06
Position 1007: 5.488027378022564e-07
