Gene = Snapc5
index = 995
Annotated 5SS: [ 147 1315]
Annotated 3SS: [1224 2867]
SMsplice 5SS: [ 147 1315]
SMsplice 3SS: [1224 2867]
top_k =  100
Partition function (log Z): -1.081542174969881

Sorted 5' Splice Sites (High to Low Probability):
Position 147: 0.9288955224701126
Position 1315: 0.8796694955178894
Position 1498: 0.5290674221547524
Position 2016: 0.18622091821910197
Position 902: 0.16940683345076185
Position 834: 0.12740257620594989
Position 2281: 0.06924574339591404
Position 2156: 0.05386556393179336
Position 444: 0.04218531354435143
Position 734: 0.04158022999779559
Position 2993: 0.038305861136674196
Position 1096: 0.03345070646660954
Position 541: 0.027510036808968037
Position 2152: 0.02386663179174779
Position 474: 0.02192339995579291
Position 201: 0.021351682633704423
Position 1878: 0.020111516499938458
Position 1506: 0.009240919992256685
Position 718: 0.008258687930241555
Position 502: 0.004328932826042654
Position 1088: 0.0038380192874157464
Position 232: 0.002226566118407509
Position 864: 0.001764776916566158
Position 824: 0.0008590221159734369
Position 889: 0.0006792299317649539
Position 671: 0.0004334740374916569
Position 153: 0.000421775935030328
Position 512: 0.0002535703407254155
Position 221: 0.00018180989232066978
Position 282: 6.588007471363353e-05
Position 223: 1.6439869210585104e-06
Position 184: 1.2698372362298802e-06
Position 596: 7.04524411621827e-08
Position 459: 6.515831582717812e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 1224: 0.9991563593975015
Position 2867: 0.8545119734430433
Position 1383: 0.40931282106536687
Position 658: 0.3441155845695616
Position 1907: 0.1336136443210301
Position 1950: 0.12223557001951033
Position 2206: 0.11209268773150467
Position 3068: 0.04542821991368546
Position 2840: 0.030717450769015237
Position 1727: 0.024547554706429994
Position 2883: 0.023921806546280535
Position 331: 0.023664849739033787
Position 950: 0.01606522353787306
Position 977: 0.015756321833979025
Position 2053: 0.014126990879354437
Position 1932: 0.013604875499062669
Position 1413: 0.011656964963984797
Position 344: 0.009105122768893
Position 419: 0.0078660670602128
Position 1867: 0.005807494993403404
Position 1755: 0.0051117537978477776
Position 624: 0.004592294054708343
Position 305: 0.0026227679131193677
Position 465: 0.002478518221626756
Position 401: 0.0022004846581720992
Position 778: 0.0019147463511017834
Position 355: 0.0017226832264879486
Position 821: 0.001431144794063012
Position 691: 0.0011726025125818205
Position 1781: 0.001123383210310475
Position 1484: 0.0010478188151706788
Position 1420: 0.0008696212833656281
Position 443: 0.0008076439427598132
Position 266: 0.0005952894357011811
Position 1118: 0.00040941974362422405
Position 367: 0.000281881393218001
Position 437: 0.0002518714265364568
Position 1703: 0.00021142347638556546
Position 394: 0.00014337358990555366
Position 421: 6.9969625223362e-05
Position 317: 6.806112161060632e-05
Position 1231: 5.340684506780947e-05
Position 516: 3.651506633612199e-05
Position 1290: 3.28312191234857e-05
Position 231: 2.996835831562561e-05
Position 726: 2.0797386847203943e-05
Position 709: 7.3137877863006905e-06
